Player,Debut,Age,Yrs,TOT_G,TOT_MP,TOT_FG,TOT_FGA,TOT_3P,TOT_3PA,TOT_FT,TOT_FTA,TOT_ORB,TOT_TRB,TOT_AST,TOT_STL,TOT_BLK,TOT_TOV,TOT_PF,TOT_PTS,FG%,3P%,FT%,PG_MP,PG_PTS,PG_TRB,PG_AST,PG_STL,PG_BLK,Season,League
Jarrett Jack,"Nov 2, '05, POR @ MIN",22,1,79,1599,189,428,20,76,128,160,18,160,219,41,2,102,138,526,.442,.263,.800,20.2,6.7,2.0,2.8,0.5,0.0,2005-06,NBA
Šarūnas Jasikevičius,"Nov 2, '05, IND @ ORL",29,1,75,1557,170,429,86,236,121,133,19,153,227,40,4,116,108,547,.396,.364,.910,20.8,7.3,2.0,3.0,0.5,0.1,2005-06,NBA
Amir Johnson,"Jan 24, '06, DET @ MIN",18,1,3,39,7,10,2,3,4,4,3,4,3,0,2,4,7,20,.700,.667,1.000,13.0,6.7,1.3,1.0,0.0,0.7,2005-06,NBA
Dwayne Jones,"Feb 10, '06, BOS vs. POR",22,1,14,87,4,10,0,0,6,13,10,31,2,1,3,3,14,14,.400,,.462,6.2,1.0,2.2,0.1,0.1,0.2,2005-06,NBA
,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,2005-06,NBA
Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,2005-06,NBA
Linas Kleiza,"Nov 4, '05, DEN vs. POR",21,1,61,519,77,173,2,13,57,81,38,116,15,10,13,16,87,213,.445,.154,.704,8.5,3.5,1.9,0.2,0.2,0.2,2005-06,NBA
Yaroslav Korolev,"Nov 4, '05, LAC vs. ATL",18,1,24,127,9,30,2,7,7,10,5,13,9,3,0,6,11,27,.300,.286,.700,5.3,1.1,0.5,0.4,0.1,0.0,2005-06,NBA
David Lee,"Nov 6, '05, NYK vs. GSW",22,1,67,1129,137,230,0,0,71,123,109,303,43,30,20,51,124,345,.596,,.577,16.9,5.1,4.5,0.6,0.4,0.3,2005-06,NBA
John Lucas III,"Dec 31, '05, HOU vs. GSW",23,1,13,107,14,36,2,9,0,0,2,5,12,5,0,7,6,30,.389,.222,,8.2,2.3,0.4,0.9,0.4,0.0,2005-06,NBA
Arvydas Macijauskas,"Nov 1, '05, NOK vs. SAC",26,1,19,135,14,41,3,12,13,15,3,10,5,7,0,8,10,44,.341,.250,.867,7.1,2.3,0.5,0.3,0.4,0.0,2005-06,NBA
Rawle Marshall,"Nov 19, '05, DAL vs. DET",23,1,23,241,24,60,1,3,22,29,8,31,10,8,7,15,17,71,.400,.333,.759,10.5,3.1,1.3,0.4,0.3,0.3,2005-06,NBA
Jason Maxiell,"Nov 2, '05, DET vs. PHI",22,1,26,159,23,54,0,0,14,42,12,28,3,4,5,11,14,60,.426,,.333,6.1,2.3,1.1,0.1,0.2,0.2,2005-06,NBA
Sean May,"Nov 2, '05, CHA @ CHI",21,1,23,398,70,171,0,5,49,64,42,109,22,17,12,33,58,189,.409,.000,.766,17.3,8.2,4.7,1.0,0.7,0.5,2005-06,NBA
Rashad McCants,"Nov 2, '05, MIN vs. POR",21,1,79,1362,241,535,67,180,78,106,29,143,63,44,22,86,176,627,.450,.372,.736,17.2,7.9,1.8,0.8,0.6,0.3,2005-06,NBA
Aaron Miles,"Nov 2, '05, GSW vs. ATL",22,1,19,118,6,18,0,0,4,4,0,14,24,4,1,11,13,16,.333,,1.000,6.2,0.8,0.7,1.3,0.2,0.1,2005-06,NBA
C.J. Miles,"Nov 14, '05, UTA vs. NYK",18,1,23,203,28,76,5,20,18,24,18,38,16,7,2,9,20,79,.368,.250,.750,8.8,3.4,1.7,0.7,0.3,0.1,2005-06,NBA
Sergei Monia,"Nov 5, '05, POR vs. ATL",22,1,26,343,29,87,9,34,10,14,11,52,19,7,5,12,41,77,.333,.265,.714,13.2,3.0,2.0,0.7,0.3,0.2,2005-06,NBA
Boniface N'Dong,"Nov 4, '05, LAC vs. ATL",28,1,23,152,22,53,0,1,6,9,15,37,7,2,5,6,23,50,.415,.000,.667,6.6,2.2,1.6,0.3,0.1,0.2,2005-06,NBA
Fabricio Oberto,"Nov 1, '05, SAS vs. DEN",30,1,59,490,44,93,0,2,15,27,57,123,27,9,11,28,91,103,.473,.000,.556,8.3,1.7,2.1,0.5,0.2,0.2,2005-06,NBA
Andre Owens,"Nov 7, '05, UTA @ CHA",25,1,23,210,27,74,3,16,12,18,11,21,8,5,0,13,25,69,.365,.188,.667,9.1,3.0,0.9,0.3,0.2,0.0,2005-06,NBA
Chris Paul,"Nov 1, '05, NOK vs. SAC",20,1,78,2808,407,947,50,177,394,465,61,400,611,175,6,183,218,1258,.430,.282,.847,36.0,16.1,5.1,7.8,2.2,0.1,2005-06,NBA
Johan Petro,"Nov 2, '05, SEA vs. LAC",20,1,68,1282,153,300,0,0,47,75,109,296,15,25,51,60,213,353,.510,,.627,18.9,5.2,4.4,0.2,0.4,0.8,2005-06,NBA
Josh Powell,"Nov 15, '05, DAL vs. DEN",23,1,37,429,37,81,0,0,36,45,28,81,9,7,4,22,52,110,.457,,.800,11.6,3.0,2.2,0.2,0.2,0.1,2005-06,NBA
Ronnie Price,"Nov 1, '05, SAC @ NOK",22,1,29,150,21,58,6,27,12,12,5,15,11,6,0,10,10,60,.362,.222,1.000,5.2,2.1,0.5,0.4,0.2,0.0,2005-06,NBA
Shavlik Randolph,"Nov 15, '05, PHI vs. TOR",22,1,57,487,44,97,0,0,43,71,55,133,19,19,12,21,83,131,.454,,.606,8.5,2.3,2.3,0.3,0.3,0.2,2005-06,NBA
,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,2005-06,NBA
Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,2005-06,NBA
Anthony Roberson,"Nov 26, '05, MEM @ DAL",22,1,16,88,14,31,5,10,2,2,0,6,5,1,0,3,6,35,.452,.500,1.000,5.5,2.2,0.4,0.3,0.1,0.0,2005-06,NBA
Lawrence Roberts,"Nov 2, '05, MEM vs. MIA",23,1,33,181,20,44,0,2,11,23,26,49,5,8,2,5,30,51,.455,.000,.478,5.5,1.5,1.5,0.2,0.2,0.1,2005-06,NBA
Nate Robinson,"Nov 2, '05, NYK @ BOS",21,1,72,1544,230,565,58,146,152,202,56,167,147,59,1,114,201,670,.407,.397,.752,21.4,9.3,2.3,2.0,0.8,0.0,2005-06,NBA
Melvin Sanders,"Nov 9, '05, SAS @ CHA",25,1,16,113,16,33,2,3,7,10,4,23,3,5,0,8,20,41,.485,.667,.700,7.1,2.6,1.4,0.2,0.3,0.0,2005-06,NBA
Alex Scales,"Nov 19, '05, SAS vs. PHO",27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,2005-06,NBA
Luke Schenscher,"Mar 5, '06, CHI @ CLE",23,1,20,149,16,26,0,0,4,13,8,29,7,1,3,5,21,36,.615,,.308,7.5,1.8,1.5,0.4,0.1,0.2,2005-06,NBA
Wayne Simien,"Nov 2, '05, MIA @ MEM",22,1,43,414,58,120,0,0,30,34,38,88,7,13,1,24,70,146,.483,,.882,9.6,3.4,2.0,0.2,0.3,0.0,2005-06,NBA
James Singleton,"Nov 2, '05, LAC @ SEA",24,1,59,753,77,151,10,20,39,50,63,197,29,19,21,28,95,203,.510,.500,.780,12.8,3.4,3.3,0.5,0.3,0.4,2005-06,NBA
Salim Stoudamire,"Nov 2, '05, ATL @ GSW",23,1,61,1236,204,492,82,216,99,110,12,116,75,27,3,82,118,589,.415,.380,.900,20.3,9.7,1.9,1.2,0.4,0.0,2005-06,NBA
Chris Taft,"Nov 2, '05, GSW vs. ATL",20,1,17,144,23,38,0,0,1,6,19,36,2,2,7,2,25,47,.605,,.167,8.5,2.8,2.1,0.1,0.1,0.4,2005-06,NBA
Donell Taylor,"Nov 9, '05, WAS vs. LAC",23,1,51,465,53,136,4,17,30,43,16,53,45,30,4,34,47,140,.390,.235,.698,9.1,2.7,1.0,0.9,0.6,0.1,2005-06,NBA
Dijon Thompson,"Nov 30, '05, PHO vs. IND",22,1,10,43,11,25,4,11,2,2,4,11,1,3,1,2,6,28,.440,.364,1.000,4.3,2.8,1.1,0.1,0.3,0.1,2005-06,NBA
Ronny Turiaf,"Feb 8, '06, LAL @ HOU",23,1,23,161,15,30,0,0,15,27,11,37,8,3,10,7,30,45,.500,,.556,7.0,2.0,1.6,0.3,0.1,0.4,2005-06,NBA
Charlie Villanueva,"Nov 2, '05, TOR vs. WAS",21,1,81,2361,435,940,70,214,113,160,181,521,88,60,63,99,247,1053,.463,.327,.706,29.1,13.0,6.4,1.1,0.7,0.8,2005-06,NBA
Von Wafer,"Nov 24, '05, LAL vs. SEA",20,1,16,73,6,38,2,17,6,8,5,8,4,3,0,1,12,20,.158,.118,.750,4.6,1.3,0.5,0.3,0.2,0.0,2005-06,NBA
Matt Walsh,"Nov 2, '05, MIA @ MEM",23,1,2,3,1,1,0,0,0,2,0,0,0,0,0,1,0,2,1.000,,.000,1.5,1.0,0.0,0.0,0.0,0.0,2005-06,NBA
Hakim Warrick,"Nov 2, '05, MEM vs. MIA",23,1,68,724,101,228,0,0,76,115,43,144,30,14,21,56,113,278,.443,,.661,10.6,4.1,2.1,0.4,0.2,0.3,2005-06,NBA
Martell Webster,"Nov 4, '05, POR @ DEN",19,1,61,1070,139,348,65,182,61,71,29,130,34,21,14,43,90,404,.399,.357,.859,17.5,6.6,2.1,0.6,0.3,0.2,2005-06,NBA
Robert Whaley,"Nov 14, '05, UTA vs. NYK",23,1,23,212,23,57,0,0,3,6,16,43,17,7,8,14,41,49,.404,,.500,9.2,2.1,1.9,0.7,0.3,0.3,2005-06,NBA
Deron Williams,"Nov 2, '05, UTA vs. DAL",21,1,80,2307,339,805,91,219,95,135,35,194,359,60,17,145,233,864,.421,.416,.704,28.8,10.8,2.4,4.5,0.8,0.2,2005-06,NBA
,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,2005-06,NBA
Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,2005-06,NBA
Lou Williams,"Nov 2, '05, PHI @ DET",19,1,30,145,23,52,2,9,8,13,3,19,10,5,0,13,13,56,.442,.222,.615,4.8,1.9,0.6,0.3,0.2,0.0,2005-06,NBA
Marvin Williams,"Nov 2, '05, ATL @ GSW",19,1,79,1952,235,531,13,53,189,253,122,383,63,48,24,83,227,672,.443,.245,.747,24.7,8.5,4.8,0.8,0.6,0.3,2005-06,NBA
Antoine Wright,"Nov 23, '05, NJN @ SAC",21,1,39,370,29,81,1,15,11,22,8,30,12,4,3,21,42,70,.358,.067,.500,9.5,1.8,0.8,0.3,0.1,0.1,2005-06,NBA
Bracey Wright,"Jan 24, '06, MIN vs. DET",21,1,7,135,21,51,6,17,14,16,3,18,5,1,0,8,8,62,.412,.353,.875,19.3,8.9,2.6,0.7,0.1,0.0,2005-06,NBA
Derrick Zimmerman,"Apr 18, '06, NJN @ PHI",24,1,2,32,2,3,0,0,0,0,1,4,7,0,0,4,4,4,.667,,,16.0,2.0,2.0,3.5,0.0,0.0,2005-06,NBA
Ambrosia Anderson,"Jun 11, '06, CON vs. WAS",22,1,4,10,0,1,0,0,0,0,1,4,0,1,0,1,0,0,.000,,,2.5,0.0,1.0,0.0,0.3,0.0,2005-06,WNBA
La'Tangela Atkinson,"May 20, '06, IND vs. DET",22,1,33,419,38,87,5,17,18,39,25,76,22,18,5,34,31,99,.437,.294,.462,12.7,3.0,2.3,0.7,0.5,0.2,2005-06,WNBA
Seimone Augustus*,"May 23, '06, MIN vs. CON",22,1,34,1127,283,620,30,85,148,165,15,128,50,21,18,71,58,744,.456,.353,.897,33.1,21.9,3.8,1.5,0.6,0.5,2005-06,WNBA
Sherill Baker,"May 20, '06, NYL @ CON",23,1,34,614,97,251,9,33,48,56,23,56,35,46,1,50,69,251,.386,.273,.857,18.1,7.4,1.6,1.0,1.4,0.0,2005-06,WNBA
Mistie Bass,"May 21, '06, HOU vs. SAS",22,1,27,273,34,64,0,0,11,34,29,64,16,11,3,10,32,79,.531,,.324,10.1,2.9,2.4,0.6,0.4,0.1,2005-06,WNBA
Nikki Blue,"May 23, '06, WAS vs. NYL",22,1,24,181,14,54,1,12,25,31,7,20,36,18,0,18,36,54,.259,.083,.806,7.5,2.3,0.8,1.5,0.8,0.0,2005-06,WNBA
LaToya Bond,"May 20, '06, CHA vs. CHI",22,1,34,608,63,158,10,46,57,77,7,49,73,35,8,80,83,193,.399,.217,.740,17.9,5.7,1.4,2.1,1.0,0.2,2005-06,WNBA
Katie Cronin,"Jul 7, '06, CHI vs. NYL",28,1,11,133,9,30,4,13,2,7,3,12,2,6,2,11,18,24,.300,.308,.286,12.1,2.2,1.1,0.2,0.5,0.2,2005-06,WNBA
Monique Currie,"May 20, '06, CHA vs. CHI",23,1,34,849,87,262,16,55,149,184,51,132,87,34,4,62,100,339,.332,.291,.810,25.0,10.0,3.9,2.6,1.0,0.1,2005-06,WNBA
Brandi Davis,"May 21, '06, LAS @ SEA",23,1,14,118,14,53,7,33,6,10,1,13,8,5,1,5,11,41,.264,.212,.600,8.4,2.9,0.9,0.6,0.4,0.1,2005-06,WNBA
Scholanda Dorrell,"May 20, '06, SAC vs. PHO",23,1,33,498,64,172,25,85,18,22,9,36,17,29,4,39,43,171,.372,.294,.818,15.1,5.2,1.1,0.5,0.9,0.1,2005-06,WNBA
Megan Duffy,"May 23, '06, MIN vs. CON",21,1,31,389,33,92,12,37,27,39,10,29,36,9,0,24,37,105,.359,.324,.692,12.5,3.4,0.9,1.2,0.3,0.0,2005-06,WNBA
Candice Dupree,"May 20, '06, CHI @ CHA",21,1,34,1034,186,407,0,5,95,122,55,188,60,43,25,60,72,467,.457,.000,.779,30.4,13.7,5.5,1.8,1.3,0.7,2005-06,WNBA
Tye'sha Fluker,"May 20, '06, CHA vs. CHI",21,1,31,319,30,89,0,2,16,22,26,66,9,2,14,21,48,76,.337,.000,.727,10.3,2.5,2.1,0.3,0.1,0.5,2005-06,WNBA
Emilie Gomis,"May 23, '06, NYL @ WAS",22,1,2,15,0,4,0,2,3,4,0,0,0,1,0,1,3,3,.000,.000,.750,7.5,1.5,0.0,0.0,0.5,0.0,2005-06,WNBA
Cisti Greenwalt,"Jun 7, '06, SEA vs. CHI",23,1,5,24,0,7,0,0,2,4,2,8,0,0,0,0,9,2,.000,,.500,4.8,0.4,1.6,0.0,0.0,0.0,2005-06,WNBA
Tamara James,"May 23, '06, WAS vs. NYL",22,1,21,156,19,49,3,12,16,18,9,16,3,4,2,10,13,57,.388,.250,.889,7.4,2.7,0.8,0.1,0.2,0.1,2005-06,WNBA
Anastasia Kostaki,"May 21, '06, HOU vs. SAS",28,1,32,262,18,57,6,30,25,35,3,25,19,7,0,42,41,67,.316,.200,.714,8.2,2.1,0.8,0.6,0.2,0.0,2005-06,WNBA
Jennifer Lacy,"May 20, '06, PHO @ SAC",23,1,33,504,61,128,0,4,40,58,42,102,14,12,12,45,102,162,.477,.000,.690,15.3,4.9,3.1,0.4,0.4,0.4,2005-06,WNBA
Yelena Leuchanka,"May 20, '06, CHA vs. CHI",23,1,4,38,5,10,0,0,2,4,2,5,3,0,1,1,5,12,.500,,.500,9.5,3.0,1.3,0.8,0.0,0.3,2005-06,WNBA
,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,2005-06,WNBA
Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,2005-06,WNBA
Megan Mahoney,"May 20, '06, CON vs. NYL",23,1,31,351,26,85,7,29,17,19,15,66,24,7,1,25,38,76,.306,.241,.895,11.3,2.5,2.1,0.8,0.2,0.0,2005-06,WNBA
Liz Moeggenberg,"May 26, '06, CHI vs. IND",22,1,27,273,20,63,4,12,14,30,27,46,17,10,6,15,14,58,.317,.333,.467,10.1,2.1,1.7,0.6,0.4,0.2,2005-06,WNBA
Christelle N'Garsanet,"May 23, '06, NYL @ WAS",23,1,15,92,8,29,0,2,11,25,11,18,5,5,2,8,10,27,.276,.000,.440,6.1,1.8,1.2,0.3,0.3,0.1,2005-06,WNBA
Emmeline Ndongue,"May 21, '06, LAS @ SEA",23,1,17,111,7,27,0,0,6,13,15,26,3,7,8,6,23,20,.259,,.462,6.5,1.2,1.5,0.2,0.4,0.5,2005-06,WNBA
Irina Osipova,"Jun 3, '06, DET @ WAS",25,1,2,12,0,0,0,0,2,2,1,1,0,0,0,1,1,2,,,1.000,6.0,1.0,0.5,0.0,0.0,0.0,2005-06,WNBA
Sabrina Palie,"Jun 3, '06, DET @ WAS",24,1,11,51,5,25,2,5,0,0,4,4,6,1,1,10,9,12,.200,.400,,4.6,1.1,0.4,0.5,0.1,0.1,2005-06,WNBA
Erin Phillips,"May 20, '06, CON vs. NYL",21,1,34,615,57,145,24,70,44,50,20,73,80,29,2,38,38,182,.393,.343,.880,18.1,5.4,2.1,2.4,0.9,0.1,2005-06,WNBA
Cappie Pondexter,"May 20, '06, PHO @ SAC",23,1,32,1067,219,495,47,126,139,163,37,107,98,37,4,45,84,624,.442,.373,.853,33.3,19.5,3.3,3.1,1.2,0.1,2005-06,WNBA
Brooke Queenan,"Jul 20, '06, CON vs. CHI",22,1,4,10,0,1,0,0,2,2,0,0,0,0,0,1,0,2,.000,,1.000,2.5,0.5,0.0,0.0,0.0,0.0,2005-06,WNBA
Crystal Smith,"May 25, '06, PHO vs. SEA",22,1,22,197,21,47,7,19,11,12,4,22,22,17,0,18,24,60,.447,.368,.917,9.0,2.7,1.0,1.0,0.8,0.0,2005-06,WNBA
Kim Smith,"May 20, '06, SAC vs. PHO",22,1,31,313,28,84,13,32,5,9,11,39,20,9,0,22,33,74,.333,.406,.556,10.1,2.4,1.3,0.6,0.3,0.0,2005-06,WNBA
Tiffany Stansbury,"Jul 21, '06, LAS @ DET",23,1,4,22,3,8,0,0,0,0,6,7,2,1,2,2,4,6,.375,,,5.5,1.5,1.8,0.5,0.3,0.5,2005-06,WNBA
Ann Strother,"May 20, '06, PHO @ SAC",22,1,8,39,6,14,4,10,0,0,2,5,2,1,2,0,3,16,.429,.400,,4.9,2.0,0.6,0.3,0.1,0.3,2005-06,WNBA
