Player,Debut,Age,Yrs,TOT_G,TOT_MP,TOT_FG,TOT_FGA,TOT_3P,TOT_3PA,TOT_FT,TOT_FTA,TOT_ORB,TOT_TRB,TOT_AST,TOT_STL,TOT_BLK,TOT_TOV,TOT_PF,TOT_PTS,FG%,3P%,FT%,PG_MP,PG_PTS,PG_TRB,PG_AST,PG_STL,PG_BLK,Season
Jim Petersen,"Oct 27, '84, HOU @ DAL",22,1,60,714,70,144,0,0,50,66,44,147,29,14,32,71,125,190,.486,,.758,11.9,3.2,2.5,0.5,0.2,0.5,1984-85
Gary Plummer,"Oct 26, '84, GSW vs. PHO",22,1,66,702,92,232,1,4,65,92,54,134,26,15,14,50,127,250,.397,.250,.707,10.6,3.8,2.0,0.4,0.2,0.2,1984-85
David Pope,"Dec 9, '84, KCK @ UTA",22,1,22,129,17,53,0,1,7,13,9,18,5,3,3,7,30,41,.321,.000,.538,5.9,1.9,0.8,0.2,0.1,0.1,1984-85
Alvin Robertson,"Oct 27, '84, SAS vs. LAL",22,1,79,1685,299,600,4,11,124,169,116,265,275,127,24,167,217,726,.498,.364,.734,21.3,9.2,3.4,3.5,1.6,0.3,1984-85
Wayne Sappleton,"Oct 26, '84, NJN vs. ATL",24,1,33,298,41,87,0,0,14,34,28,75,7,7,4,21,50,96,.471,,.412,9.0,2.9,2.3,0.2,0.2,0.1,1984-85
Tom Scheffler,"Oct 30, '84, POR vs. SEA",30,1,39,268,21,51,0,0,10,20,18,76,11,8,11,15,48,52,.412,,.500,6.9,1.3,1.9,0.3,0.2,0.3,1984-85
,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,1984-85
Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,1984-85
John Schweitz,"Nov 20, '84, SEA vs. DEN",24,1,19,110,25,74,0,4,7,10,6,21,18,0,1,14,12,57,.338,.000,.700,5.8,3.0,1.1,0.9,0.0,0.1,1984-85
Tom Sewell,"Oct 26, '84, WSB @ CHI",22,1,21,87,9,36,0,2,2,4,2,4,6,3,1,7,13,20,.250,.000,.500,4.1,1.0,0.2,0.3,0.1,0.0,1984-85
Charlie Sitton,"Oct 30, '84, DAL @ HOU",22,1,43,304,39,94,0,2,13,25,24,60,26,7,6,19,50,91,.415,.000,.520,7.1,2.1,1.4,0.6,0.2,0.1,1984-85
Tom Sluby,"Nov 3, '84, DAL vs. PHO",22,1,31,151,30,58,0,2,13,21,5,12,16,3,0,11,18,73,.517,.000,.619,4.9,2.4,0.4,0.5,0.1,0.0,1984-85
Terence Stansbury,"Oct 31, '84, IND vs. DAL",23,1,74,1278,210,458,4,25,102,126,39,114,127,47,12,80,205,526,.459,.160,.810,17.3,7.1,1.5,1.7,0.6,0.2,1984-85
John Stockton*,"Oct 26, '84, UTA @ SEA",22,1,82,1490,157,333,2,11,142,193,26,105,415,109,11,150,203,458,.471,.182,.736,18.2,5.6,1.3,5.1,1.3,0.1,1984-85
Peter Thibeaux,"Oct 26, '84, GSW vs. PHO",23,1,51,461,94,195,0,2,43,67,29,69,17,11,17,34,85,231,.482,.000,.642,9.0,4.5,1.4,0.3,0.2,0.3,1984-85
Bernard Thompson,"Oct 27, '84, POR @ KCK",22,1,59,535,79,212,0,8,39,51,37,76,52,31,10,35,79,197,.373,.000,.765,9.1,3.3,1.3,0.9,0.5,0.2,1984-85
Otis Thorpe,"Oct 27, '84, KCK vs. POR",22,1,82,1918,411,685,0,2,230,371,187,556,111,34,37,187,256,1052,.600,.000,.620,23.4,12.8,6.8,1.4,0.4,0.5,1984-85
Jeff Turner,"Oct 26, '84, NJN vs. ATL",22,1,72,1429,171,377,0,3,79,92,88,218,108,29,7,90,243,421,.454,.000,.859,19.8,5.8,3.0,1.5,0.4,0.1,1984-85
Melvin Turpin,"Oct 26, '84, CLE @ PHI",24,1,79,1949,363,711,0,0,109,139,155,452,36,38,87,118,211,835,.511,,.784,24.7,10.6,5.7,0.5,0.5,1.1,1984-85
Willie White,"Oct 30, '84, DEN @ SAS",22,1,39,234,52,124,4,11,21,31,15,36,29,5,2,30,24,129,.419,.364,.677,6.0,3.3,0.9,0.7,0.1,0.1,1984-85
Eddie Lee Wilkins,"Oct 27, '84, NYK vs. DET",22,1,54,917,116,233,0,2,66,122,86,262,16,21,16,64,155,298,.498,.000,.541,17.0,5.5,4.9,0.3,0.4,0.3,1984-85
Dale Wilkinson,"Nov 2, '84, DET @ BOS",24,1,12,45,4,16,0,1,6,7,1,4,2,0,0,4,10,14,.250,.000,.857,3.8,1.2,0.3,0.2,0.0,0.0,1984-85
Guy Williams,"Oct 30, '84, WSB vs. ATL",24,1,21,119,29,63,1,4,2,5,15,27,9,5,2,8,17,61,.460,.250,.400,5.7,2.9,1.3,0.4,0.2,0.1,1984-85
Kevin Willis,"Oct 26, '84, ATL @ NJN",22,1,82,1785,322,690,2,9,119,181,177,522,36,31,49,104,226,765,.467,.222,.657,21.8,9.3,6.4,0.4,0.4,0.6,1984-85
Othell Wilson,"Oct 26, '84, GSW vs. PHO",23,1,74,1260,134,291,3,16,54,76,35,131,217,77,12,95,122,325,.460,.188,.711,17.0,4.4,1.8,2.9,1.0,0.2,1984-85
Leon Wood,"Oct 26, '84, PHI vs. CLE",22,1,38,269,50,134,4,30,18,26,3,18,45,8,0,25,17,122,.373,.133,.692,7.1,3.2,0.5,1.2,0.2,0.0,1984-85
Danny Young,"Oct 26, '84, SEA vs. UTA",22,1,3,26,2,10,0,1,0,0,0,3,2,3,0,2,2,4,.200,.000,,8.7,1.3,1.0,0.7,1.0,0.0,1984-85
Michael Young,"Dec 3, '84, PHO @ SEA",24,1,2,11,2,6,0,1,0,0,1,2,0,0,0,0,0,4,.333,.000,,5.5,2.0,1.0,0.0,0.0,0.0,1984-85
