Player,Debut,Age,Yrs,TOT_G,TOT_MP,TOT_FG,TOT_FGA,TOT_3P,TOT_3PA,TOT_FT,TOT_FTA,TOT_ORB,TOT_TRB,TOT_AST,TOT_STL,TOT_BLK,TOT_TOV,TOT_PF,TOT_PTS,FG%,3P%,FT%,PG_MP,PG_PTS,PG_TRB,PG_AST,PG_STL,PG_BLK,Season
Al Masino,"Nov 1, '52, MLH vs. INO",24,1,72,1773,134,400,,,128,204,,177,160,,,,252,396,.335,,.627,24.6,5.5,2.5,2.2,,,1952-53
Jack McCloskey,"Jan 29, '53, PHW vs. NYK",27,1,1,16,3,9,,,0,0,,3,1,,,,2,6,.333,,,16.0,6.0,3.0,1.0,,,1952-53
Bucky McConnell,"Feb 17, '53, MLH @ NYK",24,1,14,297,27,71,,,14,29,,34,41,,,,39,68,.380,,.483,21.2,4.9,2.4,2.9,,,1952-53
George McLeod,"Jan 2, '53, BLB @ INO",22,1,10,85,2,16,,,8,15,,21,4,,,,16,12,.125,,.533,8.5,1.2,2.1,0.4,,,1952-53
Jack McMahon,"Nov 1, '52, ROC vs. FTW",24,1,70,1665,176,534,,,155,236,,183,186,,,,253,507,.330,,.657,23.8,7.2,2.6,2.7,,,1952-53
Monk Meineke,"Nov 1, '52, FTW @ ROC",22,1,68,2250,240,630,,,245,313,,466,148,,,,334,725,.381,,.783,33.1,10.7,6.9,2.2,,,1952-53
Eddie Miller,"Nov 1, '52, MLH vs. INO",21,1,70,2018,273,781,,,187,287,,669,115,,,,250,733,.350,,.652,28.8,10.5,9.6,1.6,,,1952-53
,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,1952-53
Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,1952-53
Bill Mlkvy,"Nov 1, '52, PHW vs. SYR",22,1,31,608,75,246,,,31,48,,101,62,,,,54,181,.305,,.646,19.6,5.8,3.3,2.0,,,1952-53
Jim Mooney,"Feb 8, '53, PHW @ SYR",22,1,18,529,54,148,,,27,40,,70,35,,,,50,135,.365,,.675,29.4,7.5,3.9,1.9,,,1952-53
Bob Naber,"Oct 31, '52, INO vs. BOS",23,1,4,11,0,4,,,1,2,,5,1,,,,6,1,.000,,.500,2.8,0.3,1.3,0.3,,,1952-53
John O'Boyle,"Nov 1, '52, MLH vs. INO",24,1,5,97,8,26,,,5,7,,10,5,,,,20,21,.308,,.714,19.4,4.2,2.0,1.0,,,1952-53
Mike O'Neill,"Dec 28, '52, MLH @ MNL",24,1,4,50,4,17,,,4,4,,9,3,,,,10,12,.235,,1.000,12.5,3.0,2.3,0.8,,,1952-53
Claude Overton,"Nov 1, '52, PHW vs. SYR",25,1,15,182,19,75,,,20,30,,25,15,,,,25,58,.253,,.667,12.1,3.9,1.7,1.0,,,1952-53
Ralph Polson,"Nov 1, '52, NYK vs. BLB",23,1,49,810,65,179,,,61,96,,211,24,,,,102,191,.363,,.635,16.5,3.9,4.3,0.5,,,1952-53
Bob Priddy,"Nov 5, '52, BLB vs. MNL",22,1,16,149,14,38,,,8,14,,36,7,,,,36,36,.368,,.571,9.3,2.3,2.3,0.4,,,1952-53
Moe Radovich,"Nov 1, '52, PHW vs. SYR",23,1,4,33,5,13,,,4,4,,1,8,,,,5,14,.385,,1.000,8.3,3.5,0.3,2.0,,,1952-53
Sherwin Raiken,"Feb 7, '53, NYK vs. PHW",24,1,6,63,3,21,,,3,8,,8,6,,,,10,9,.143,,.375,10.5,1.5,1.3,1.0,,,1952-53
Gene Rhodes,"Oct 31, '52, INO vs. BOS",25,1,65,1162,109,342,,,119,169,,98,91,,,,78,337,.319,,.704,17.9,5.2,1.5,1.4,,,1952-53
Dick Surhoff,"Dec 14, '52, NYK @ MLH",23,1,26,187,13,61,,,19,30,,25,9,,,,36,45,.213,,.633,7.2,1.7,1.0,0.3,,,1952-53
Mark Workman,"Nov 1, '52, MLH vs. INO",22,1,65,1030,130,408,,,70,113,,193,37,,,,166,330,.319,,.619,15.8,5.1,3.0,0.6,,,1952-53
Zeke Zawoluk,"Dec 16, '52, INO vs. ROC",22,1,41,622,55,150,,,77,116,,146,31,,,,83,187,.367,,.664,15.2,4.6,3.6,0.8,,,1952-53
