Player,Debut,Age,Yrs,TOT_G,TOT_MP,TOT_FG,TOT_FGA,TOT_3P,TOT_3PA,TOT_FT,TOT_FTA,TOT_ORB,TOT_TRB,TOT_AST,TOT_STL,TOT_BLK,TOT_TOV,TOT_PF,TOT_PTS,FG%,3P%,FT%,PG_MP,PG_PTS,PG_TRB,PG_AST,PG_STL,PG_BLK,Season
Pat Cummings,"Oct 13, '79, MIL @ DEN",23,1,71,900,187,370,0,0,94,123,81,238,53,22,17,74,141,468,.505,,.764,12.7,6.6,3.4,0.7,0.3,0.2,1979-80
Paul Dawkins,"Oct 12, '79, UTA @ POR",22,1,57,776,141,300,1,5,33,48,42,125,77,33,9,76,112,316,.470,.200,.688,13.6,5.5,2.2,1.4,0.6,0.2,1979-80
Greg Deane,"Oct 12, '79, UTA @ POR",22,1,7,48,2,11,1,1,5,7,2,6,6,0,0,3,3,10,.182,1.000,.714,6.9,1.4,0.9,0.9,0.0,0.0,1979-80
Larry Demic,"Oct 12, '79, NYK @ ATL",22,1,82,1872,230,528,0,0,110,183,195,483,64,56,30,168,306,570,.436,,.601,22.8,7.0,5.9,0.8,0.7,0.4,1979-80
Terry Duerod,"Oct 12, '79, DET vs. IND",23,1,67,1331,282,598,15,53,45,66,29,98,117,41,11,79,102,624,.472,.283,.682,19.9,9.3,1.5,1.7,0.6,0.2,1979-80
Earl Evans,"Nov 1, '79, DET vs. CLE",24,1,36,381,63,140,7,18,24,42,26,75,37,14,1,36,64,157,.450,.389,.571,10.6,4.4,2.1,1.0,0.4,0.0,1979-80
Mike Evans,"Oct 13, '79, SAS vs. DET",24,1,79,1246,208,464,12,42,58,85,29,107,230,60,9,128,194,486,.448,.286,.682,15.8,6.2,1.4,2.9,0.8,0.1,1979-80
Gary Garland,"Oct 13, '79, DEN vs. MIL",22,1,78,1106,155,356,6,19,18,26,50,138,145,54,4,73,80,334,.435,.316,.692,14.2,4.3,1.8,1.9,0.7,0.1,1979-80
Dave Greenwood,"Oct 13, '79, CHI @ GSW",22,1,82,2791,498,1051,1,7,337,416,223,773,182,60,129,210,313,1334,.474,.143,.810,34.0,16.3,9.4,2.2,0.7,1.6,1979-80
Roy Hamilton,"Oct 12, '79, DET vs. IND",22,1,72,1116,115,287,0,2,103,150,45,107,192,48,5,118,82,333,.401,.000,.687,15.5,4.6,1.5,2.7,0.7,0.1,1979-80
,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,1979-80
Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,1979-80
Gerald Henderson,"Oct 12, '79, BOS vs. HOU",24,1,76,1061,191,382,2,6,89,129,37,83,147,45,15,109,96,473,.500,.333,.690,14.0,6.2,1.1,1.9,0.6,0.2,1979-80
Johnny High,"Oct 12, '79, PHO vs. GSW",22,1,82,1121,144,323,1,7,120,178,69,173,119,71,15,123,172,409,.446,.143,.674,13.7,5.0,2.1,1.5,0.9,0.2,1979-80
Brad Holland,"Oct 19, '79, LAL vs. POR",23,1,38,197,44,104,3,15,15,16,4,17,22,15,1,13,24,106,.423,.200,.938,5.2,2.8,0.4,0.6,0.4,0.0,1979-80
Phil Hubbard,"Oct 12, '79, DET vs. IND",23,1,64,1189,210,451,0,2,165,220,114,320,70,48,10,120,202,585,.466,.000,.750,18.6,9.1,5.0,1.1,0.8,0.2,1979-80
Geoff Huston,"Oct 12, '79, NYK @ ATL",22,1,71,923,94,241,3,17,28,38,14,58,159,39,5,73,83,219,.390,.176,.737,13.0,3.1,0.8,2.2,0.5,0.1,1979-80
Abdul Jeelani,"Oct 12, '79, POR vs. UTA",25,1,77,1286,288,565,0,6,161,204,114,270,95,40,40,117,155,737,.510,.000,.789,16.7,9.6,3.5,1.2,0.5,0.5,1979-80
Cheese Johnson,"Mar 8, '80, GSW vs. MIL",22,1,9,53,12,30,0,0,3,5,6,14,2,1,0,4,11,27,.400,,.600,5.9,3.0,1.6,0.2,0.1,0.0,1979-80
Magic Johnson*,"Oct 12, '79, LAL @ SDC",20,1,77,2795,503,949,7,31,374,462,166,596,563,187,41,305,218,1387,.530,.226,.810,36.3,18.0,7.7,7.3,2.4,0.5,1979-80
Vinnie Johnson,"Oct 16, '79, SEA @ PHO",23,1,38,325,45,115,0,1,31,39,19,55,54,19,4,42,40,121,.391,.000,.795,8.6,3.2,1.4,1.4,0.5,0.1,1979-80
Major Jones,"Oct 12, '79, HOU @ BOS",26,1,82,1545,188,392,1,3,61,108,147,381,67,50,67,112,186,438,.480,.333,.565,18.8,5.3,4.6,0.8,0.6,0.8,1979-80
Greg Kelser,"Oct 12, '79, DET vs. IND",22,1,50,1233,280,593,3,15,146,203,124,276,108,60,34,140,176,709,.472,.200,.719,24.7,14.2,5.5,2.2,1.2,0.7,1979-80
Irv Kiffin,"Oct 13, '79, SAS vs. DET",28,1,26,212,32,96,0,0,18,25,12,40,19,10,2,30,43,82,.333,,.720,8.2,3.2,1.5,0.7,0.4,0.1,1979-80
Carl Kilpatrick,"Mar 23, '80, UTA @ LAL",23,1,2,6,1,2,0,0,1,2,1,4,0,0,0,0,1,3,.500,,.500,3.0,1.5,2.0,0.0,0.0,0.0,1979-80
Reggie King,"Oct 12, '79, KCK vs. MIL",22,1,82,2052,257,499,0,1,159,219,184,566,106,69,31,100,230,673,.515,.000,.726,25.0,8.2,6.9,1.3,0.8,0.4,1979-80
Arvid Kramer,"Mar 2, '80, DEN @ ATL",23,1,8,45,7,22,0,0,2,2,6,12,3,0,5,5,8,16,.318,,1.000,5.6,2.0,1.5,0.4,0.0,0.6,1979-80
Allen Leavell,"Oct 24, '79, HOU vs. BOS",22,1,77,2123,330,656,3,19,180,221,57,184,417,127,28,205,197,843,.503,.158,.814,27.6,10.9,2.4,5.4,1.6,0.4,1979-80
Ollie Mack,"Oct 26, '79, LAL vs. KCK",22,1,50,681,98,199,0,5,38,51,32,71,53,24,3,35,50,234,.492,.000,.745,13.6,4.7,1.4,1.1,0.5,0.1,1979-80
Steve Malovic,"Nov 3, '79, WSB vs. BOS",23,1,39,445,31,67,0,0,18,27,36,86,26,8,6,23,51,80,.463,,.667,11.4,2.1,2.2,0.7,0.2,0.2,1979-80
Paul Mokeski,"Nov 28, '79, HOU vs. CLE",23,1,12,113,11,33,0,0,7,9,14,29,2,1,6,10,24,29,.333,,.778,9.4,2.4,2.4,0.2,0.1,0.5,1979-80
Sidney Moncrief*,"Oct 12, '79, MIL @ KCK",22,1,77,1557,211,451,0,1,232,292,154,338,133,72,16,117,106,654,.468,.000,.795,20.2,8.5,4.4,1.7,0.9,0.2,1979-80
,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,1979-80
Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,1979-80
Calvin Natt,"Oct 12, '79, NJN vs. CLE",23,1,78,2857,622,1298,3,9,306,419,239,691,169,102,34,198,205,1553,.479,.333,.730,36.6,19.9,8.9,2.2,1.3,0.4,1979-80
Sylvester Norris,"Dec 21, '79, SAS @ BOS",22,1,17,189,18,43,0,0,4,6,10,43,6,3,12,19,41,40,.419,,.667,11.1,2.4,2.5,0.4,0.2,0.7,1979-80
Jim Paxson,"Oct 12, '79, POR vs. UTA",22,1,72,1270,189,460,1,22,64,90,25,109,144,48,5,93,97,443,.411,.045,.711,17.6,6.2,1.5,2.0,0.7,0.1,1979-80
Wiley Peck,"Oct 23, '79, SAS vs. BOS",22,1,52,628,73,169,0,2,34,55,66,183,33,17,23,48,100,180,.432,.000,.618,12.1,3.5,3.5,0.6,0.3,0.4,1979-80
Sam Pellom,"Nov 27, '79, ATL @ SAS",28,1,44,373,44,108,0,0,21,30,28,92,18,12,12,18,70,109,.407,,.700,8.5,2.5,2.1,0.4,0.3,0.3,1979-80
Clint Richardson,"Oct 26, '79, PHI vs. NYK",23,1,52,988,159,348,1,3,28,45,55,123,107,24,15,64,97,347,.457,.333,.622,19.0,6.7,2.4,2.1,0.5,0.3,1979-80
Cliff Robinson,"Oct 12, '79, NJN vs. CLE",19,1,70,1661,391,833,1,4,168,242,174,506,98,61,34,137,178,951,.469,.250,.694,23.7,13.6,7.2,1.4,0.9,0.5,1979-80
Jim Spanarkel,"Oct 17, '79, PHI @ NJN",22,1,40,442,72,153,0,2,54,65,27,54,51,12,6,57,58,198,.471,.000,.831,11.1,5.0,1.4,1.3,0.3,0.2,1979-80
Bernard Toone,"Oct 17, '79, PHI @ NJN",23,1,23,124,23,64,1,7,8,10,12,34,12,4,5,16,20,55,.359,.143,.800,5.4,2.4,1.5,0.5,0.2,0.2,1979-80
Duck Williams,"Oct 12, '79, UTA @ POR",23,1,77,1794,232,519,0,12,42,60,21,106,183,100,11,107,166,506,.447,.000,.700,23.3,6.6,1.4,2.4,1.3,0.1,1979-80
Sly Williams,"Oct 12, '79, NYK @ ATL",22,1,57,556,104,267,0,4,58,90,65,121,36,19,8,49,73,266,.390,.000,.644,9.8,4.7,2.1,0.6,0.3,0.1,1979-80
Bubba Wilson,"Oct 12, '79, GSW @ PHO",24,1,16,143,7,25,0,0,3,6,6,16,12,2,0,8,11,17,.280,,.500,8.9,1.1,1.0,0.8,0.1,0.0,1979-80
Tony Zeno,"Oct 12, '79, IND @ DET",22,1,8,59,6,21,0,0,2,2,3,14,1,4,3,9,13,14,.286,,1.000,7.4,1.8,1.8,0.1,0.5,0.4,1979-80
