Player,Debut,Age,Yrs,TOT_G,TOT_MP,TOT_FG,TOT_FGA,TOT_3P,TOT_3PA,TOT_FT,TOT_FTA,TOT_ORB,TOT_TRB,TOT_AST,TOT_STL,TOT_BLK,TOT_TOV,TOT_PF,TOT_PTS,FG%,3P%,FT%,PG_MP,PG_PTS,PG_TRB,PG_AST,PG_STL,PG_BLK,Season
LeRon Ellis,"Nov 6, '91, LAC vs. PHO",22,1,29,103,17,50,0,0,9,19,12,24,1,6,9,11,11,43,.340,,.474,3.6,1.5,0.8,0.0,0.2,0.3,1991-92
Rick Fox,"Nov 1, '91, BOS vs. CHH",22,1,81,1535,241,525,23,70,139,184,73,220,126,78,30,123,230,644,.459,.329,.755,19.0,8.0,2.7,1.6,1.0,0.4,1991-92
Chris Gatling,"Nov 1, '91, GSW @ DEN",24,1,54,612,117,206,0,4,72,109,75,182,16,31,36,44,101,306,.568,.000,.661,11.3,5.7,3.4,0.3,0.6,0.7,1991-92
Paul Graham,"Nov 8, '91, ATL @ BOS",24,1,78,1718,305,682,55,141,126,170,72,231,175,96,21,91,193,791,.447,.390,.741,22.0,10.1,3.0,2.2,1.2,0.3,1991-92
Sean Green,"Nov 2, '91, IND vs. UTA",21,1,35,256,62,158,2,10,15,28,22,42,22,13,6,27,31,141,.392,.200,.536,7.3,4.0,1.2,0.6,0.4,0.2,1991-92
Carl Herrera,"Nov 12, '91, HOU @ DAL",25,1,43,566,83,161,0,1,25,44,33,99,27,16,25,37,60,191,.516,.000,.568,13.2,4.4,2.3,0.6,0.4,0.6,1991-92
Donald Hodge,"Nov 1, '91, DAL @ SAS",22,1,51,1058,163,328,0,0,100,150,118,275,39,25,23,75,128,426,.497,,.667,20.7,8.4,5.4,0.8,0.5,0.5,1991-92
Brian Howard,"Feb 4, '92, DAL @ LAC",24,1,27,318,54,104,1,2,22,31,17,51,14,11,8,15,55,131,.519,.500,.710,11.8,4.9,1.9,0.5,0.4,0.3,1991-92
Cedric Hunter,"Feb 16, '92, CHH vs. MIA",27,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.0,0.0,0.0,0.0,0.0,0.0,1991-92
Mike Iuzzolino,"Nov 1, '91, DAL @ SAS",24,1,52,1280,160,355,59,136,107,128,27,98,194,33,1,92,79,486,.451,.434,.836,24.6,9.3,1.9,3.7,0.6,0.0,1991-92
Larry Johnson,"Nov 1, '91, CHH @ BOS",22,1,82,3047,616,1258,5,22,339,409,323,899,292,81,51,160,225,1576,.490,.227,.829,37.2,19.2,11.0,3.6,1.0,0.6,1991-92
Rich King,"Nov 5, '91, SEA vs. SAC",22,1,40,213,27,71,0,1,34,45,20,49,12,4,5,18,42,88,.380,.000,.756,5.3,2.2,1.2,0.3,0.1,0.1,1991-92
Doug Lee,"Nov 2, '91, NJN @ CHH",27,1,46,307,50,116,10,37,10,19,17,35,22,11,1,12,39,120,.431,.270,.526,6.7,2.6,0.8,0.5,0.2,0.0,1991-92
Luc Longley,"Nov 30, '91, MIN @ DAL",23,1,66,991,114,249,0,0,53,80,67,257,53,35,64,83,157,281,.458,,.663,15.0,4.3,3.9,0.8,0.5,1.0,1991-92
Kevin Lynch,"Dec 6, '91, CHH @ CHI",23,1,55,819,93,223,3,8,35,46,30,85,83,37,9,44,107,224,.417,.375,.761,14.9,4.1,1.5,1.5,0.7,0.2,1991-92
Mark Macon,"Nov 1, '91, DEN vs. GSW",22,1,76,2304,333,889,4,30,135,185,80,220,168,154,14,155,242,805,.375,.133,.730,30.3,10.6,2.9,2.2,2.0,0.2,1991-92
Tharon Mayes,"Nov 1, '91, PHI @ CHI",23,1,24,255,30,99,15,41,24,36,3,16,35,16,2,31,41,99,.303,.366,.667,10.6,4.1,0.7,1.5,0.7,0.1,1991-92
Rodney Monroe,"Nov 6, '91, ATL @ CHH",23,1,38,313,53,144,6,27,19,23,12,33,27,12,2,23,19,131,.368,.222,.826,8.2,3.4,0.9,0.7,0.3,0.1,1991-92
Tracy Moore,"Jan 24, '92, DAL @ ORL",26,1,42,782,130,325,30,84,65,78,31,82,48,32,4,44,97,355,.400,.357,.833,18.6,8.5,2.0,1.1,0.8,0.1,1991-92
Eric Murdock,"Nov 2, '91, UTA @ IND",23,1,50,478,76,183,5,26,46,61,21,54,92,30,7,50,52,203,.415,.192,.754,9.6,4.1,1.1,1.8,0.6,0.1,1991-92
,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,1991-92
Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,1991-92
Dikembe Mutombo*,"Nov 1, '91, DEN vs. GSW",25,1,71,2716,428,869,0,0,321,500,316,870,156,43,210,252,273,1177,.493,,.642,38.3,16.6,12.3,2.2,0.6,3.0,1991-92
Jimmy Oliver,"Nov 1, '91, CLE @ POR",22,1,27,252,39,98,1,9,17,22,9,27,20,9,2,9,22,96,.398,.111,.773,9.3,3.6,1.0,0.7,0.3,0.1,1991-92
Billy Owens,"Nov 5, '91, GSW @ CHI",22,1,80,2510,468,891,1,9,204,312,243,639,188,90,65,179,276,1141,.525,.111,.654,31.4,14.3,8.0,2.4,1.1,0.8,1991-92
Keith Owens,"Nov 8, '91, LAL @ PHO",22,1,20,80,9,32,0,0,8,10,8,15,3,5,4,2,11,26,.281,,.800,4.0,1.3,0.8,0.2,0.3,0.2,1991-92
Robert Pack,"Nov 2, '91, POR vs. PHO",22,1,72,894,115,272,0,10,102,127,32,97,140,40,4,92,101,332,.423,.000,.803,12.4,4.6,1.3,1.9,0.6,0.1,1991-92
Elliot Perry,"Nov 1, '91, LAC @ SAC",22,1,50,437,49,129,1,7,27,41,14,39,78,34,3,50,36,126,.380,.143,.659,8.7,2.5,0.8,1.6,0.7,0.1,1991-92
Bobby Phills,"Mar 22, '92, CLE vs. ATL",22,1,10,65,12,28,0,2,7,11,4,8,4,3,1,8,3,31,.429,.000,.636,6.5,3.1,0.8,0.4,0.3,0.1,1991-92
Mark Randall,"Nov 1, '91, CHI vs. PHI",24,1,54,441,68,149,3,16,32,43,39,71,33,12,3,25,39,171,.456,.188,.744,8.2,3.2,1.3,0.6,0.2,0.1,1991-92
Stanley Roberts,"Nov 2, '91, ORL @ PHI",21,1,55,1118,236,446,0,1,101,196,113,336,39,22,83,78,221,573,.529,.000,.515,20.3,10.4,6.1,0.7,0.4,1.5,1991-92
Doug Smith,"Nov 5, '91, DAL vs. CLE",22,1,76,1707,291,702,0,11,89,121,129,391,129,62,34,97,259,671,.415,.000,.736,22.5,8.8,5.1,1.7,0.8,0.4,1991-92
LaBradford Smith,"Nov 19, '91, WSB vs. SEA",22,1,48,708,100,246,2,21,45,56,30,81,99,44,1,63,98,247,.407,.095,.804,14.8,5.1,1.7,2.1,0.9,0.0,1991-92
Steve Smith,"Nov 2, '91, MIA vs. NYK",22,1,61,1806,297,654,40,125,95,127,81,188,278,59,19,152,162,729,.454,.320,.748,29.6,12.0,3.1,4.6,1.0,0.3,1991-92
Larry Stewart,"Nov 6, '91, WSB @ ORL",23,1,76,2229,303,590,0,3,188,233,186,449,120,51,44,112,225,794,.514,.000,.807,29.3,10.4,5.9,1.6,0.7,0.6,1991-92
Derek Strong,"Mar 22, '92, WSB @ MIL",23,1,1,12,0,4,0,0,3,4,1,5,1,0,0,1,1,3,.000,,.750,12.0,3.0,5.0,1.0,0.0,0.0,1991-92
Lamont Strothers,"Jan 11, '92, POR @ CHH",23,1,4,17,4,12,0,2,2,4,1,1,1,1,1,2,2,10,.333,.000,.500,4.3,2.5,0.3,0.3,0.3,0.3,1991-92
Greg Sutton,"Nov 1, '91, SAS vs. DAL",24,1,67,601,93,240,26,89,34,45,6,47,91,26,9,70,111,246,.388,.292,.756,9.0,3.7,0.7,1.4,0.4,0.1,1991-92
Carl Thomas,"Nov 2, '91, SAC @ GSW",22,1,1,31,5,12,1,2,1,2,0,0,1,1,0,1,3,12,.417,.500,.500,31.0,12.0,0.0,1.0,1.0,0.0,1991-92
Charles Thomas,"Nov 1, '91, DET vs. MIL",22,1,36,156,18,51,2,17,10,15,6,22,22,4,1,17,20,48,.353,.118,.667,4.3,1.3,0.6,0.6,0.1,0.0,1991-92
Stephen Thompson,"Jan 4, '92, ORL @ DEN",23,1,19,91,14,37,0,1,3,8,11,19,8,6,3,5,9,31,.378,.000,.375,4.8,1.6,1.0,0.4,0.3,0.2,1991-92
John Turner,"Nov 7, '91, HOU vs. CLE",24,1,42,345,43,98,0,0,31,59,38,78,12,6,4,32,40,117,.439,,.525,8.2,2.8,1.9,0.3,0.1,0.1,1991-92
,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,1991-92
Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,1991-92
Jọo Vianna,"Nov 1, '91, DAL @ SAS",25,1,1,9,1,2,0,0,0,0,0,0,2,0,0,1,3,2,.500,,,9.0,2.0,0.0,2.0,0.0,0.0,1991-92
