Player,Debut,Age,Yrs,TOT_G,TOT_MP,TOT_FG,TOT_FGA,TOT_3P,TOT_3PA,TOT_FT,TOT_FTA,TOT_ORB,TOT_TRB,TOT_AST,TOT_STL,TOT_BLK,TOT_TOV,TOT_PF,TOT_PTS,FG%,3P%,FT%,PG_MP,PG_PTS,PG_TRB,PG_AST,PG_STL,PG_BLK,Season
Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,1955-56
Richie Regan,"Nov 5, '55, ROC vs. NYK",25,1,72,1746,240,681,,,85,133,,174,222,,,,179,565,.352,,.639,24.3,7.8,2.4,3.1,,,1955-56
Dick Ricketts,"Nov 5, '55, STL vs. MNL",22,1,68,1943,235,752,,,138,195,,490,206,,,,287,608,.313,,.708,28.6,8.9,7.2,3.0,,,1955-56
Bob Santini,"Nov 5, '55, NYK @ ROC",20,1,4,23,5,10,,,1,2,,3,1,,,,4,11,.500,,.500,5.8,2.8,0.8,0.3,,,1955-56
Bob Schafer,"Nov 5, '55, PHW @ BOS",22,1,54,578,81,270,,,62,81,,71,53,,,,75,224,.300,,.765,10.7,4.1,1.3,1.0,,,1955-56
Kenny Sears,"Nov 5, '55, NYK @ ROC",22,1,70,2069,319,728,,,258,324,,616,114,,,,201,896,.438,,.796,29.6,12.8,8.8,1.6,,,1955-56
Jack Stephens,"Nov 5, '55, STL vs. MNL",22,1,72,2219,248,643,,,247,357,,377,207,,,,144,743,.386,,.692,30.8,10.3,5.2,2.9,,,1955-56
Maurice Stokes*,"Nov 5, '55, ROC vs. NYK",22,1,67,2323,403,1137,,,319,447,,1094,328,,,,276,1125,.354,,.714,34.7,16.8,16.3,4.9,,,1955-56
Jack Twyman*,"Nov 5, '55, ROC vs. NYK",21,1,72,2186,417,987,,,204,298,,466,171,,,,239,1038,.422,,.685,30.4,14.4,6.5,2.4,,,1955-56
Bob Williams,"Nov 5, '55, MNL @ STL",24,1,20,173,21,46,,,24,45,,54,7,,,,36,66,.457,,.533,8.7,3.3,2.7,0.4,,,1955-56
