Player,Debut,Age,Yrs,TOT_G,TOT_MP,TOT_FG,TOT_FGA,TOT_3P,TOT_3PA,TOT_FT,TOT_FTA,TOT_ORB,TOT_TRB,TOT_AST,TOT_STL,TOT_BLK,TOT_TOV,TOT_PF,TOT_PTS,FG%,3P%,FT%,PG_MP,PG_PTS,PG_TRB,PG_AST,PG_STL,PG_BLK,Season
Dave Henderson,"Mar 6, '88, PHI @ IND",23,1,22,351,47,116,0,1,32,47,11,35,34,12,5,40,41,126,.405,.000,.681,16.0,5.7,1.6,1.5,0.5,0.2,1987-88
Dave Hoppen,"Jan 14, '88, MIL @ WSB",23,1,39,642,84,183,0,1,54,62,58,174,32,13,6,37,87,222,.459,.000,.871,16.5,5.7,4.5,0.8,0.3,0.2,1987-88
,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,1987-88
Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,1987-88
Dennis Hopson,"Nov 6, '87, NJN vs. CLE",22,1,61,1365,222,549,12,45,131,177,63,143,118,57,25,119,145,587,.404,.267,.740,22.4,9.6,2.3,1.9,0.9,0.4,1987-88
Eddie Hughes,"Mar 24, '88, UTA vs. SAC",27,1,11,42,5,13,1,6,6,6,3,4,8,0,0,6,5,17,.385,.167,1.000,3.8,1.5,0.4,0.7,0.0,0.0,1987-88
Mark Jackson,"Nov 6, '87, NYK @ DET",22,1,82,3249,438,1013,32,126,206,266,120,396,868,205,6,258,244,1114,.432,.254,.774,39.6,13.6,4.8,10.6,2.5,0.1,1987-88
Michael Jackson,"Nov 6, '87, SAC vs. GSW",23,1,58,760,64,171,6,25,23,32,17,59,179,20,5,58,81,157,.374,.240,.719,13.1,2.7,1.0,3.1,0.3,0.1,1987-88
Kannard Johnson,"Nov 7, '87, CLE @ ATL",22,1,4,12,1,3,0,0,0,0,0,0,0,1,0,2,1,2,.333,,,3.0,0.5,0.0,0.0,0.3,0.0,1987-88
Kevin Johnson,"Nov 6, '87, CLE @ NJN",21,1,80,1917,275,596,5,24,177,211,36,191,437,103,24,146,155,732,.461,.208,.839,24.0,9.2,2.4,5.5,1.3,0.3,1987-88
Bart Kofoed,"Jan 2, '88, UTA @ SAC",23,1,36,225,18,48,2,7,8,13,4,15,23,6,1,18,42,46,.375,.286,.615,6.3,1.3,0.4,0.6,0.2,0.0,1987-88
Ralph Lewis,"Nov 6, '87, DET vs. NYK",24,1,50,310,27,87,0,1,29,48,17,51,14,13,4,19,36,83,.310,.000,.604,6.2,1.7,1.0,0.3,0.3,0.1,1987-88
Reggie Lewis,"Nov 6, '87, BOS vs. MIL",22,1,49,405,90,193,0,4,40,57,28,63,26,16,15,30,54,220,.466,.000,.702,8.3,4.5,1.3,0.5,0.3,0.3,1987-88
Brad Lohaus,"Nov 6, '87, BOS vs. MIL",23,1,70,718,122,246,3,13,50,62,46,138,49,20,41,59,123,297,.496,.231,.806,10.3,4.2,2.0,0.7,0.3,0.6,1987-88
Derrick McKey,"Nov 6, '87, SEA @ LAL",21,1,82,1706,255,519,11,30,173,224,115,328,107,70,63,108,237,694,.491,.367,.772,20.8,8.5,4.0,1.3,0.9,0.8,1987-88
Reggie Miller*,"Nov 6, '87, IND @ PHI",22,1,82,1840,306,627,61,172,149,186,95,190,132,53,19,101,157,822,.488,.355,.801,22.4,10.0,2.3,1.6,0.6,0.2,1987-88
Andre Moore,"Nov 6, '87, DEN vs. LAC",23,1,10,50,9,27,0,0,6,8,6,14,6,2,1,4,6,24,.333,,.750,5.0,2.4,1.4,0.6,0.2,0.1,1987-88
Ron Moore,"Nov 7, '87, DET @ MIL",26,1,14,59,9,29,0,0,6,8,2,8,1,5,0,4,21,24,.310,,.750,4.2,1.7,0.6,0.1,0.4,0.0,1987-88
Ronnie Murphy,"Dec 20, '87, POR vs. SAS",23,1,18,89,14,49,1,4,7,11,5,11,6,5,1,8,14,36,.286,.250,.636,4.9,2.0,0.6,0.3,0.3,0.1,1987-88
Tod Murphy,"Nov 6, '87, LAC @ DEN",24,1,1,19,1,1,0,0,3,4,1,2,2,1,0,0,2,5,1.000,,.750,19.0,5.0,2.0,2.0,1.0,0.0,1987-88
Martin Nessley,"Nov 6, '87, LAC @ DEN",22,1,44,336,20,52,0,0,8,18,23,82,16,8,12,23,89,48,.385,,.444,7.6,1.1,1.9,0.4,0.2,0.3,1987-88
Ken Norman,"Nov 6, '87, LAC @ DEN",23,1,66,1435,241,500,0,10,87,170,100,263,78,44,34,103,123,569,.482,.000,.512,21.7,8.6,4.0,1.2,0.7,0.5,1987-88
Scottie Pippen*,"Nov 7, '87, CHI vs. PHI",22,1,79,1650,261,564,4,23,99,172,115,298,169,91,52,131,214,625,.463,.174,.576,20.9,7.9,3.8,2.1,1.2,0.7,1987-88
Olden Polynice,"Nov 6, '87, SEA @ LAL",23,1,82,1080,118,254,0,2,101,158,122,330,33,32,26,81,215,337,.465,.000,.639,13.2,4.1,4.0,0.4,0.4,0.3,1987-88
,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,1987-88
Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,1987-88
Richard Rellford,"Apr 12, '88, SAS vs. HOU",23,1,4,42,5,8,0,0,6,8,2,7,1,0,3,4,3,16,.625,,.750,10.5,4.0,1.8,0.3,0.0,0.8,1987-88
Scott Roth,"Mar 1, '88, UTA vs. HOU",24,1,26,201,30,74,2,11,22,30,7,28,16,12,0,11,37,84,.405,.182,.733,7.7,3.2,1.1,0.6,0.5,0.0,1987-88
Brian Rowsom,"Nov 17, '87, IND @ SAC",22,1,4,16,0,6,0,0,6,6,1,5,1,1,0,1,3,6,.000,,1.000,4.0,1.5,1.3,0.3,0.3,0.0,1987-88
Kenny Smith,"Nov 6, '87, SAC vs. GSW",22,1,61,2170,331,694,12,39,167,204,40,138,434,92,8,184,140,841,.477,.308,.819,35.6,13.8,2.3,7.1,1.5,0.1,1987-88
John Stroeder,"Nov 6, '87, MIL @ BOS",29,1,41,271,29,79,0,2,20,30,24,71,20,3,12,24,48,78,.367,.000,.667,6.6,1.9,1.7,0.5,0.1,0.3,1987-88
Mark Wade,"Mar 30, '88, GSW @ PHO",22,1,11,123,3,20,0,2,2,4,3,15,34,7,1,13,13,8,.150,.000,.500,11.2,0.7,1.4,3.1,0.6,0.1,1987-88
Milt Wagner,"Nov 8, '87, LAL vs. HOU",24,1,40,380,62,147,2,10,26,29,4,28,61,6,4,22,42,152,.422,.200,.897,9.5,3.8,0.7,1.5,0.2,0.1,1987-88
Jamie Waller,"Nov 6, '87, NJN vs. CLE",23,1,9,91,16,40,0,2,10,18,9,13,3,4,1,11,13,42,.400,.000,.556,10.1,4.7,1.4,0.3,0.4,0.1,1987-88
Duane Washington,"Mar 22, '88, NJN vs. PHI",23,1,15,156,18,42,2,4,16,20,5,22,34,12,0,9,23,54,.429,.500,.800,10.4,3.6,1.5,2.3,0.8,0.0,1987-88
Chris Welp,"Nov 6, '87, PHI vs. IND",24,1,10,132,18,31,0,0,12,18,11,24,5,5,5,9,25,48,.581,,.667,13.2,4.8,2.4,0.5,0.5,0.5,1987-88
Clinton Wheeler,"Nov 7, '87, IND vs. NYK",28,1,59,513,62,132,0,0,25,34,19,40,103,36,2,52,37,149,.470,,.735,8.7,2.5,0.7,1.7,0.6,0.0,1987-88
Eric White,"Mar 25, '88, LAC vs. GSW",22,1,17,352,66,124,1,1,45,57,31,62,9,7,3,21,32,178,.532,1.000,.789,20.7,10.5,3.6,0.5,0.4,0.2,1987-88
Tony White,"Nov 7, '87, CHI vs. PHI",22,1,49,581,111,249,0,6,39,54,12,31,59,20,2,47,57,261,.446,.000,.722,11.9,5.3,0.6,1.2,0.4,0.0,1987-88
Reggie Williams,"Nov 6, '87, LAC @ DEN",23,1,35,857,152,427,13,58,48,66,55,118,58,29,21,63,108,365,.356,.224,.727,24.5,10.4,3.4,1.7,0.8,0.6,1987-88
Nikita Wilson,"Nov 6, '87, POR vs. PHO",23,1,15,54,7,23,0,0,5,6,2,11,3,0,0,5,7,19,.304,,.833,3.6,1.3,0.7,0.2,0.0,0.0,1987-88
Ricky Wilson,"Mar 1, '88, NJN vs. LAC",23,1,24,420,43,110,10,26,29,40,2,27,69,23,3,25,40,125,.391,.385,.725,17.5,5.2,1.1,2.9,1.0,0.1,1987-88
Rickie Winslow,"Nov 17, '87, MIL vs. GSW",23,1,7,45,3,13,0,1,1,2,3,7,2,1,0,4,9,7,.231,.000,.500,6.4,1.0,1.0,0.3,0.1,0.0,1987-88
Joe Wolf,"Nov 6, '87, LAC @ DEN",23,1,42,1137,136,334,3,15,45,54,51,187,98,38,16,76,139,320,.407,.200,.833,27.1,7.6,4.5,2.3,0.9,0.4,1987-88
Phil Zevenbergen,"Mar 22, '88, SAS @ DEN",23,1,8,58,15,27,0,0,0,2,4,13,3,3,1,4,12,30,.556,,.000,7.3,3.8,1.6,0.4,0.4,0.1,1987-88
