Player,Debut,Age,Yrs,TOT_G,TOT_MP,TOT_FG,TOT_FGA,TOT_3P,TOT_3PA,TOT_FT,TOT_FTA,TOT_ORB,TOT_TRB,TOT_AST,TOT_STL,TOT_BLK,TOT_TOV,TOT_PF,TOT_PTS,FG%,3P%,FT%,PG_MP,PG_PTS,PG_TRB,PG_AST,PG_STL,PG_BLK,Season,League
Justin Wright-Foreman,"Feb 21, '20, UTA vs. SAS",22,1,4,45,7,20,2,10,3,4,0,5,7,2,0,3,5,19,.350,.200,.750,11.3,4.8,1.3,1.8,0.5,0.0,2019-20,NBA
Jaylyn Agnew,"Jul 26, '20, ATL @ DAL",22,1,12,71,4,15,3,13,4,5,0,5,3,0,0,5,7,15,.267,.231,.800,5.9,1.3,0.4,0.3,0.0,0.0,2019-20,WNBA
Bella Alarie,"Jul 26, '20, DAL @ ATL",22,1,22,309,24,66,1,13,10,12,23,63,11,14,18,11,35,59,.364,.077,.833,14.0,2.7,2.9,0.5,0.6,0.8,2019-20,WNBA
Julie Allemand,"Jul 25, '20, IND @ WAS",23,1,22,716,61,134,44,92,22,30,8,100,128,25,9,57,57,188,.455,.478,.733,32.5,8.5,4.5,5.8,1.1,0.4,2019-20,WNBA
Brittany Brewer,"Jul 29, '20, ATL @ LVA",22,1,5,33,2,3,0,0,0,0,1,5,0,3,4,2,4,4,.667,,,6.6,0.8,1.0,0.0,0.6,0.8,2019-20,WNBA
Chennedy Carter,"Jul 26, '20, ATL @ DAL",21,1,16,406,106,224,12,32,55,67,8,36,55,14,5,43,57,279,.473,.375,.821,25.4,17.4,2.3,3.4,0.9,0.3,2019-20,WNBA
Kaila Charles,"Jul 26, '20, CON @ MIN",22,1,21,376,40,97,11,30,22,31,23,54,19,16,7,19,45,113,.412,.367,.710,17.9,5.4,2.6,0.9,0.8,0.3,2019-20,WNBA
Te'a Cooper,"Jul 25, '20, LAS @ PHO",23,1,20,345,51,113,11,32,26,34,2,20,40,13,0,29,39,139,.451,.344,.765,17.3,7.0,1.0,2.0,0.7,0.0,2019-20,WNBA
Lauren Cox,"Aug 5, '20, IND @ LAS",22,1,14,183,18,43,3,6,11,15,10,46,19,6,4,11,20,50,.419,.500,.733,13.1,3.6,3.3,1.4,0.4,0.3,2019-20,WNBA
Crystal Dangerfield,"Jul 26, '20, MIN @ CON",22,1,21,629,124,263,34,102,59,64,5,41,75,18,1,54,31,341,.471,.333,.922,30.0,16.2,2.0,3.6,0.9,0.0,2019-20,WNBA
Kathleen Doyle,"Aug 2, '20, IND @ ATL",22,1,18,155,10,41,5,21,2,4,3,15,19,7,0,18,26,27,.244,.238,.500,8.6,1.5,0.8,1.1,0.4,0.0,2019-20,WNBA
Mikiah Herbert Harrigan,"Jul 28, '20, MIN @ SEA",21,1,21,234,30,82,14,33,5,7,14,48,7,8,9,15,21,79,.366,.424,.714,11.1,3.8,2.3,0.3,0.4,0.4,2019-20,WNBA
Tyasha Harris,"Jul 26, '20, DAL @ ATL",22,1,21,412,55,127,19,56,14,22,0,26,56,18,3,18,36,143,.433,.339,.636,19.6,6.8,1.2,2.7,0.9,0.1,2019-20,WNBA
Ruthy Hebard,"Jul 26, '20, CHI @ LVA",22,1,22,320,58,85,0,0,9,12,18,86,7,10,8,15,35,125,.682,,.750,14.5,5.7,3.9,0.3,0.5,0.4,2019-20,WNBA
Joyner Holmes,"Jul 25, '20, NYL @ SEA",22,1,19,190,22,72,3,28,9,12,15,51,13,2,2,13,14,56,.306,.107,.750,10.0,2.9,2.7,0.7,0.1,0.1,2019-20,WNBA
Megan Huff,"Jul 28, '20, MIN @ SEA",24,1,7,16,0,3,0,1,0,0,2,4,1,0,0,3,3,0,.000,.000,,2.3,0.0,0.6,0.1,0.0,0.0,2019-20,WNBA
Sabrina Ionescu,"Jul 25, '20, NYL @ SEA",22,1,3,80,19,42,7,20,10,10,2,14,12,2,0,13,4,55,.452,.350,1.000,26.7,18.3,4.7,4.0,0.7,0.0,2019-20,WNBA
Alisia Jenkins,"Aug 25, '20, IND @ SEA",26,1,5,28,2,8,0,3,4,6,0,4,0,0,0,3,3,8,.250,.000,.667,5.6,1.6,0.8,0.0,0.0,0.0,2019-20,WNBA
Stella Johnson,"Jul 28, '20, CHI @ LAS",21,1,9,100,16,34,9,14,5,5,4,12,12,6,2,4,11,46,.471,.643,1.000,11.1,5.1,1.3,1.3,0.7,0.2,2019-20,WNBA
Jazmine Jones,"Jul 29, '20, NYL @ DAL",23,1,20,428,69,171,15,45,63,80,18,81,45,28,9,57,59,216,.404,.333,.788,21.4,10.8,4.1,2.3,1.4,0.5,2019-20,WNBA
Kiara Leslie,"Jul 25, '20, WAS @ IND",24,1,19,414,38,108,17,47,12,13,15,57,20,9,7,18,27,105,.352,.362,.923,21.8,5.5,3.0,1.1,0.5,0.4,2019-20,WNBA
,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,2019-20,WNBA
Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,2019-20,WNBA
Ezi Magbegor,"Jul 25, '20, SEA @ NYL",20,1,22,292,62,109,1,3,19,27,25,54,7,12,16,9,43,144,.569,.333,.704,13.3,6.5,2.5,0.3,0.5,0.7,2019-20,WNBA
Beatrice Mompremier,"Jul 26, '20, CON @ MIN",23,1,21,187,20,47,0,0,8,18,32,70,3,5,13,14,28,48,.426,,.444,8.9,2.3,3.3,0.1,0.2,0.6,2019-20,WNBA
Leaonna Odom,"Jul 25, '20, NYL @ SEA",22,1,22,453,48,98,5,20,20,23,34,50,16,15,8,15,37,121,.490,.250,.870,20.6,5.5,2.3,0.7,0.7,0.4,2019-20,WNBA
Satou Sabally,"Jul 26, '20, DAL @ ATL",22,1,16,450,67,182,13,66,75,86,41,124,40,14,14,35,50,222,.368,.197,.872,28.1,13.9,7.8,2.5,0.9,0.9,2019-20,WNBA
Kylee Shook,"Jul 25, '20, NYL @ SEA",22,1,20,290,32,79,3,17,14,17,15,56,11,7,10,20,26,81,.405,.176,.824,14.5,4.1,2.8,0.6,0.4,0.5,2019-20,WNBA
Kamiah Smalls,"Aug 31, '20, IND @ CHI",22,1,7,100,9,20,7,12,2,2,5,8,14,1,1,2,3,27,.450,.583,1.000,14.3,3.9,1.1,2.0,0.1,0.1,2019-20,WNBA
Sug Sutton,"Aug 19, '20, WAS @ ATL",21,1,12,113,12,33,5,17,5,7,0,8,12,1,0,6,11,34,.364,.294,.714,9.4,2.8,0.7,1.0,0.1,0.0,2019-20,WNBA
Megan Walker,"Jul 29, '20, NYL @ DAL",21,1,18,205,25,78,6,43,3,5,11,27,6,4,0,7,15,59,.321,.140,.600,11.4,3.3,1.5,0.3,0.2,0.0,2019-20,WNBA
Jocelyn Willoughby,"Jul 25, '20, NYL @ SEA",22,1,22,383,39,109,15,37,35,42,15,53,20,15,6,32,50,128,.358,.405,.833,17.4,5.8,2.4,0.9,0.7,0.3,2019-20,WNBA
