Player,Debut,Age,Yrs,TOT_G,TOT_MP,TOT_FG,TOT_FGA,TOT_3P,TOT_3PA,TOT_FT,TOT_FTA,TOT_ORB,TOT_TRB,TOT_AST,TOT_STL,TOT_BLK,TOT_TOV,TOT_PF,TOT_PTS,FG%,3P%,FT%,PG_MP,PG_PTS,PG_TRB,PG_AST,PG_STL,PG_BLK,Season,League
Daequan Cook,"Nov 2, '07, MIA @ IND",20,1,59,1441,196,514,79,238,47,57,20,177,75,23,9,63,157,518,.381,.332,.825,24.4,8.8,3.0,1.3,0.4,0.2,2007-08,NBA
Javaris Crittenton,"Nov 2, '07, LAL @ PHO",20,1,50,679,98,233,10,37,72,104,27,110,51,19,2,55,47,278,.421,.270,.692,13.6,5.6,2.2,1.0,0.4,0.0,2007-08,NBA
Jermareo Davidson,"Nov 6, '07, CHA vs. PHO",23,1,38,322,51,125,0,0,18,28,21,62,13,7,15,17,46,120,.408,,.643,8.5,3.2,1.6,0.3,0.2,0.4,2007-08,NBA
Glen Davis,"Nov 2, '07, BOS vs. WAS",22,1,69,940,107,221,0,0,99,150,95,208,28,31,20,65,160,313,.484,,.660,13.6,4.5,3.0,0.4,0.4,0.3,2007-08,NBA
Guillermo DÃ­az,"Jan 15, '08, LAC vs. PHO",22,1,6,18,1,4,0,1,3,5,2,2,1,0,0,0,0,5,.250,.000,.600,3.0,0.8,0.3,0.2,0.0,0.0,2007-08,NBA
Jared Dudley,"Nov 2, '07, CHA vs. MIL",22,1,73,1384,163,348,9,41,87,118,121,286,81,55,10,50,128,422,.468,.220,.737,19.0,5.8,3.9,1.1,0.8,0.1,2007-08,NBA
Kevin Durant,"Oct 31, '07, SEA @ DEN",19,1,80,2768,587,1366,59,205,391,448,70,348,192,78,75,232,122,1624,.430,.288,.873,34.6,20.3,4.4,2.4,1.0,0.9,2007-08,NBA
Nick Fazekas,"Nov 3, '07, DAL vs. SAC",22,1,26,269,46,82,0,2,15,22,34,89,11,8,11,13,25,107,.561,.000,.682,10.3,4.1,3.4,0.4,0.3,0.4,2007-08,NBA
Kyrylo Fesenko,"Nov 30, '07, UTA vs. LAL",21,1,9,70,6,16,0,0,2,4,14,25,2,0,3,8,19,14,.375,,.500,7.8,1.6,2.8,0.2,0.0,0.3,2007-08,NBA
Thomas Gardner,"Nov 15, '07, CHI @ PHO",22,1,4,45,9,23,3,12,0,2,3,4,1,0,0,4,4,21,.391,.250,.000,11.3,5.3,1.0,0.3,0.0,0.0,2007-08,NBA
,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,2007-08,NBA
Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,2007-08,NBA
Marcin Gortat,"Mar 1, '08, ORL vs. NYK",23,1,6,41,8,17,0,0,2,3,8,16,2,1,1,2,4,18,.471,,.667,6.8,3.0,2.7,0.3,0.2,0.2,2007-08,NBA
Aaron Gray,"Nov 2, '07, CHI vs. PHI",23,1,61,613,103,204,0,1,56,99,70,168,41,21,16,57,117,262,.505,.000,.566,10.0,4.3,2.8,0.7,0.3,0.3,2007-08,NBA
Jeff Green,"Oct 31, '07, SEA @ DEN",21,1,80,2253,320,749,21,76,177,238,101,379,119,46,49,158,198,838,.427,.276,.744,28.2,10.5,4.7,1.5,0.6,0.6,2007-08,NBA
Taurean Green,"Nov 2, '07, POR @ NOH",21,1,17,74,7,25,2,11,11,12,0,10,11,2,0,9,5,27,.280,.182,.917,4.4,1.6,0.6,0.6,0.1,0.0,2007-08,NBA
Mike Harris,"Mar 10, '08, HOU vs. NJN",24,1,17,159,27,54,0,2,8,13,24,54,3,6,3,9,16,62,.500,.000,.615,9.4,3.6,3.2,0.2,0.4,0.2,2007-08,NBA
Spencer Hawes,"Nov 10, '07, SAC vs. MIN",19,1,71,931,146,318,4,21,38,58,68,230,44,14,40,56,128,334,.459,.190,.655,13.1,4.7,3.2,0.6,0.2,0.6,2007-08,NBA
Al Horford,"Nov 2, '07, ATL vs. DAL",21,1,81,2540,333,668,0,5,155,212,248,785,124,60,76,137,267,821,.499,.000,.731,31.4,10.1,9.7,1.5,0.7,0.9,2007-08,NBA
Yi Jianlian,"Oct 31, '07, MIL @ ORL",20,1,66,1647,219,520,6,21,122,145,106,344,55,36,56,90,153,566,.421,.286,.841,25.0,8.6,5.2,0.8,0.5,0.8,2007-08,NBA
Coby Karl,"Oct 30, '07, LAL vs. HOU",24,1,17,71,9,26,4,13,8,10,3,14,9,4,2,5,4,30,.346,.308,.800,4.2,1.8,0.8,0.5,0.2,0.1,2007-08,NBA
Carl Landry,"Nov 24, '07, HOU vs. DEN",24,1,42,711,135,219,0,1,72,109,96,207,21,17,7,26,98,342,.616,.000,.661,16.9,8.1,4.9,0.5,0.4,0.2,2007-08,NBA
Keith Langford,"Dec 28, '07, SAS vs. TOR",24,1,2,10,1,4,0,0,0,0,0,2,0,0,0,0,1,2,.250,,,5.0,1.0,1.0,0.0,0.0,0.0,2007-08,NBA
StÃ©phane Lasme,"Nov 8, '07, GSW vs. DAL",25,1,16,303,32,71,0,0,19,32,26,53,3,13,22,15,35,83,.451,,.594,18.9,5.2,3.3,0.2,0.8,1.4,2007-08,NBA
Acie Law,"Nov 2, '07, ATL vs. DAL",23,1,56,865,95,237,7,34,38,48,12,57,113,29,0,56,73,235,.401,.206,.792,15.4,4.2,1.0,2.0,0.5,0.0,2007-08,NBA
Ian Mahinmi,"Oct 30, '07, SAS vs. POR",21,1,6,23,6,12,0,0,9,9,0,5,1,0,4,2,4,21,.500,,1.000,3.8,3.5,0.8,0.2,0.0,0.7,2007-08,NBA
Dominic McGuire,"Oct 31, '07, WAS @ IND",22,1,70,695,39,103,1,6,14,32,53,139,40,20,26,40,76,93,.379,.167,.438,9.9,1.3,2.0,0.6,0.3,0.4,2007-08,NBA
Josh McRoberts,"Nov 19, '07, POR @ CHA",20,1,8,28,6,10,0,1,0,0,2,10,2,1,0,2,1,12,.600,.000,,3.5,1.5,1.3,0.3,0.1,0.0,2007-08,NBA
Jamario Moon,"Nov 6, '07, TOR @ MIL",27,1,78,2166,279,575,40,122,63,85,92,484,90,80,108,51,152,661,.485,.328,.741,27.8,8.5,6.2,1.2,1.0,1.4,2007-08,NBA
Juan Carlos Navarro,"Oct 31, '07, MEM vs. SAS",27,1,82,2117,308,766,156,432,124,146,34,210,177,48,1,134,94,896,.402,.361,.849,25.8,10.9,2.6,2.2,0.6,0.0,2007-08,NBA
Demetris Nichols,"Nov 28, '07, CLE @ DET",23,1,14,44,6,23,3,13,0,0,0,5,1,0,3,4,4,15,.261,.231,,3.1,1.1,0.4,0.1,0.0,0.2,2007-08,NBA
Joakim Noah,"Nov 6, '07, CHI vs. LAC",22,1,74,1534,177,367,0,1,134,194,174,416,84,68,64,89,173,488,.482,.000,.691,20.7,6.6,5.6,1.1,0.9,0.9,2007-08,NBA
,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,2007-08,NBA
Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,2007-08,NBA
Oleksiy Pecherov,"Jan 11, '08, WAS @ ATL",22,1,35,320,44,125,17,60,20,31,21,66,7,6,5,17,30,125,.352,.283,.645,9.1,3.6,1.9,0.2,0.2,0.1,2007-08,NBA
Kosta PeroviÄ,"Jan 19, '08, GSW @ MIL",22,1,7,38,3,10,0,0,4,6,6,13,1,0,2,1,6,10,.300,,.667,5.4,1.4,1.9,0.1,0.0,0.3,2007-08,NBA
Kasib Powell,"Mar 22, '08, MIA @ CHA",26,1,11,304,35,95,8,33,6,9,8,44,18,9,2,5,18,84,.368,.242,.667,27.6,7.6,4.0,1.6,0.8,0.2,2007-08,NBA
Gabe Pruitt,"Nov 9, '07, BOS vs. ATL",21,1,15,95,14,39,3,12,1,2,1,8,13,5,0,5,10,32,.359,.250,.500,6.3,2.1,0.5,0.9,0.3,0.0,2007-08,NBA
Chris Richard,"Nov 6, '07, MIN vs. ORL",23,1,52,556,41,87,0,0,16,27,52,135,18,10,12,24,83,98,.471,,.593,10.7,1.9,2.6,0.3,0.2,0.2,2007-08,NBA
Cheikh Samb,"Nov 16, '07, DET @ LAL",23,1,4,31,3,4,0,0,1,2,3,7,0,1,2,1,8,7,.750,,.500,7.8,1.8,1.8,0.0,0.3,0.5,2007-08,NBA
Luis Scola,"Oct 30, '07, HOU @ LAL",27,1,82,2024,345,670,0,3,157,235,174,525,106,60,19,105,235,847,.515,.000,.668,24.7,10.3,6.4,1.3,0.7,0.2,2007-08,NBA
Ramon Sessions,"Mar 9, '08, MIL vs. PHI",21,1,17,450,51,117,3,7,32,41,8,58,127,17,3,36,26,137,.436,.429,.780,26.5,8.1,3.4,7.5,1.0,0.2,2007-08,NBA
Courtney Sims,"Oct 31, '07, IND vs. WAS",24,1,3,11,0,1,0,0,0,0,1,2,1,0,0,0,2,0,.000,,,3.7,0.0,0.7,0.3,0.0,0.0,2007-08,NBA
Jason Smith,"Oct 31, '07, PHI @ TOR",21,1,76,1107,141,310,4,14,54,82,77,230,20,22,50,48,142,340,.455,.286,.659,14.6,4.5,3.0,0.3,0.3,0.7,2007-08,NBA
D.J. Strawberry,"Nov 2, '07, PHO vs. LAL",22,1,33,270,29,92,6,25,9,19,9,28,30,12,6,11,36,73,.315,.240,.474,8.2,2.2,0.8,0.9,0.4,0.2,2007-08,NBA
Rodney Stuckey,"Dec 21, '07, DET vs. MEM",21,1,57,1081,153,382,3,16,127,156,32,129,160,49,6,78,113,436,.401,.188,.814,19.0,7.6,2.3,2.8,0.9,0.1,2007-08,NBA
Al Thornton,"Nov 2, '07, LAC vs. GSW",24,1,79,2158,374,871,43,130,214,288,98,358,98,46,43,128,195,1005,.429,.331,.743,27.3,12.7,4.5,1.2,0.6,0.5,2007-08,NBA
Alando Tucker,"Nov 6, '07, PHO @ CHA",23,1,6,48,8,22,1,4,5,6,4,8,0,0,1,0,2,22,.364,.250,.833,8.0,3.7,1.3,0.0,0.0,0.2,2007-08,NBA
Darius Washington,"Oct 30, '07, SAS vs. POR",22,1,18,146,21,48,4,12,7,13,4,20,15,5,0,14,16,53,.438,.333,.538,8.1,2.9,1.1,0.8,0.3,0.0,2007-08,NBA
Darryl Watkins,"Oct 31, '07, SAC @ NOH",23,1,9,71,5,15,0,0,2,5,5,12,0,2,2,7,8,12,.333,,.400,7.9,1.3,1.3,0.0,0.2,0.2,2007-08,NBA
C.J. Watson,"Jan 9, '08, GSW @ POR",23,1,32,368,43,101,9,26,23,29,13,32,35,15,0,18,19,118,.426,.346,.793,11.5,3.7,1.0,1.1,0.5,0.0,2007-08,NBA
Mario West,"Nov 2, '07, ATL vs. DAL",23,1,64,269,21,49,0,4,17,26,26,48,13,12,4,9,61,59,.429,.000,.654,4.2,0.9,0.8,0.2,0.2,0.1,2007-08,NBA
Marcus Williams,"Dec 26, '07, SAS vs. CHI",21,1,11,36,5,20,0,0,0,0,4,12,3,1,1,0,3,10,.250,,,3.3,0.9,1.1,0.3,0.1,0.1,2007-08,NBA
Sean Williams,"Nov 2, '07, NJN vs. TOR",21,1,73,1278,164,305,0,0,81,133,115,322,28,28,106,70,193,409,.538,,.609,17.5,5.6,4.4,0.4,0.4,1.5,2007-08,NBA
,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,2007-08,NBA
Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,2007-08,NBA
Brandan Wright,"Nov 6, '07, GSW vs. CLE",20,1,38,376,62,112,0,0,27,40,38,99,9,6,22,13,36,151,.554,,.675,9.9,4.0,2.6,0.2,0.2,0.6,2007-08,NBA
Julian Wright,"Nov 2, '07, NOH vs. POR",20,1,57,640,90,169,10,24,33,52,33,117,40,29,12,34,43,223,.533,.417,.635,11.2,3.9,2.1,0.7,0.5,0.2,2007-08,NBA
Nick Young,"Oct 31, '07, WAS @ IND",22,1,75,1158,210,478,40,100,101,124,23,115,63,35,7,94,130,561,.439,.400,.815,15.4,7.5,1.5,0.8,0.5,0.1,2007-08,NBA
Thaddeus Young,"Nov 7, '07, PHI vs. CHA",19,1,74,1554,264,490,6,19,76,103,120,312,58,73,8,64,126,610,.539,.316,.738,21.0,8.2,4.2,0.8,1.0,0.1,2007-08,NBA
Matee Ajavon,"May 17, '08, HOU @ DET",22,1,34,604,94,283,13,67,72,91,33,60,59,30,6,54,85,273,.332,.194,.791,17.8,8.0,1.8,1.7,0.9,0.2,2007-08,WNBA
Charel Allen,"May 17, '08, SAC vs. SAS",21,1,6,49,7,16,2,6,0,0,2,6,3,1,0,6,5,16,.438,.333,,8.2,2.7,1.0,0.5,0.2,0.0,2007-08,WNBA
Jolene Anderson,"May 17, '08, CON vs. ATL",21,1,24,367,35,126,16,69,11,15,11,58,26,7,1,16,17,97,.278,.232,.733,15.3,4.0,2.4,1.1,0.3,0.0,2007-08,WNBA
Nicky Anosike,"May 18, '08, MIN vs. DET",22,1,34,920,99,226,0,1,116,166,78,231,45,75,43,42,125,314,.438,.000,.699,27.1,9.2,6.8,1.3,2.2,1.3,2007-08,WNBA
Morenike Atunrase,"May 17, '08, SAS @ SAC",22,1,33,348,24,87,12,41,11,16,16,48,23,16,13,26,21,71,.276,.293,.688,10.5,2.2,1.5,0.7,0.5,0.4,2007-08,WNBA
Kimberly Beck,"May 17, '08, SEA vs. CHI",22,1,17,93,4,9,4,6,5,6,2,12,6,4,2,4,7,17,.444,.667,.833,5.5,1.0,0.7,0.4,0.2,0.1,2007-08,WNBA
Val Berezhynska,"Aug 28, '08, SAS @ PHO",22,1,2,6,0,2,0,1,0,0,0,0,0,0,0,0,2,0,.000,.000,,3.0,0.0,0.0,0.0,0.0,0.0,2007-08,WNBA
Shannon Bobbitt,"May 17, '08, LAS @ PHO",22,1,26,552,35,127,20,71,16,22,16,64,90,25,1,63,40,106,.276,.282,.727,21.2,4.1,2.5,3.5,1.0,0.0,2007-08,WNBA
Essence Carson,"May 18, '08, NYL vs. CON",21,1,34,646,92,245,8,29,31,46,25,76,31,32,8,35,49,223,.376,.276,.674,19.0,6.6,2.2,0.9,0.9,0.2,2007-08,WNBA
Quianna Chaney,"May 17, '08, CHI @ SEA",22,1,28,241,23,83,12,50,10,12,4,28,24,15,3,23,19,68,.277,.240,.833,8.6,2.4,1.0,0.9,0.5,0.1,2007-08,WNBA
Willnett Crockett,"May 17, '08, PHO vs. LAS",23,1,5,41,3,8,0,0,3,5,4,11,0,4,1,1,14,9,.375,,.600,8.2,1.8,2.2,0.0,0.8,0.2,2007-08,WNBA
Sylvia Fowles,"May 17, '08, CHI @ SEA",22,1,17,430,77,148,0,0,24,41,28,127,5,18,36,38,32,178,.520,,.585,25.3,10.5,7.5,0.3,1.1,2.1,2007-08,WNBA
A'Quonesia Franklin,"May 17, '08, SAC vs. SAS",22,1,34,351,19,70,6,24,9,14,5,45,59,16,1,26,44,53,.271,.250,.643,10.3,1.6,1.3,1.7,0.5,0.0,2007-08,WNBA
Kerri Gardin,"May 17, '08, CON vs. ATL",24,1,34,540,47,133,21,56,22,41,38,111,41,29,7,45,56,137,.353,.375,.537,15.9,4.0,3.3,1.2,0.9,0.2,2007-08,WNBA
Kamela Gissendanner,"Jun 13, '08, LAS vs. CON",22,1,2,14,0,4,0,1,0,0,2,2,0,0,0,1,2,0,.000,.000,,7.0,0.0,1.0,0.0,0.0,0.0,2007-08,WNBA
Chrissy Givens,"May 18, '08, DET @ MIN",22,1,3,10,0,2,0,0,2,2,0,0,2,0,0,2,2,2,.000,,1.000,3.3,0.7,0.0,0.7,0.0,0.0,2007-08,WNBA
Sandrine Gruda,"May 27, '08, CON vs. IND",21,1,31,476,81,178,0,0,31,57,44,110,28,19,26,41,56,193,.455,,.544,15.4,6.2,3.5,0.9,0.6,0.8,2007-08,WNBA
Laura Harper,"May 17, '08, SAC vs. SAS",22,1,34,560,64,135,0,0,60,103,68,137,12,15,20,48,80,188,.474,,.583,16.5,5.5,4.0,0.4,0.4,0.6,2007-08,WNBA
Sequoia Holmes,"May 25, '08, HOU @ WAS",22,1,17,203,16,62,4,17,16,22,12,35,11,8,1,14,19,52,.258,.235,.727,11.9,3.1,2.1,0.6,0.5,0.1,2007-08,WNBA
Amber Holt,"May 17, '08, CON vs. ATL",23,1,34,714,81,199,25,76,35,45,37,105,65,15,5,31,67,222,.407,.329,.778,21.0,6.5,3.1,1.9,0.4,0.1,2007-08,WNBA
,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,2007-08,WNBA
Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,2007-08,WNBA
Alexis Hornbuckle,"May 17, '08, DET vs. HOU",22,1,34,747,63,178,16,45,42,66,53,138,71,79,10,49,97,184,.354,.356,.636,22.0,5.4,4.1,2.1,2.3,0.3,2007-08,WNBA
Charde Houston,"May 18, '08, MIN vs. DET",22,1,33,581,116,236,0,0,60,81,27,122,28,30,13,55,70,292,.492,,.741,17.6,8.8,3.7,0.8,0.9,0.4,2007-08,WNBA
Tasha Humphrey,"May 17, '08, DET vs. HOU",22,1,30,509,96,206,26,68,31,39,35,112,31,17,8,45,91,249,.466,.382,.795,17.0,8.3,3.7,1.0,0.6,0.3,2007-08,WNBA
Crystal Kelly,"May 20, '08, SAC @ SEA",21,1,33,551,62,138,0,1,119,140,47,109,15,18,5,41,61,243,.449,.000,.850,16.7,7.4,3.3,0.5,0.5,0.2,2007-08,WNBA
Crystal Langhorne,"May 17, '08, WAS @ IND",21,1,34,529,68,109,0,0,28,51,53,136,15,15,6,36,54,164,.624,,.549,15.6,4.8,4.0,0.4,0.4,0.2,2007-08,WNBA
Erlana Larkins,"May 18, '08, NYL vs. CON",22,1,27,335,48,94,0,0,33,56,38,73,18,10,7,35,54,129,.511,,.589,12.4,4.8,2.7,0.7,0.4,0.3,2007-08,WNBA
Leilani Mitchell,"May 18, '08, NYL vs. CON",23,1,34,518,39,105,19,47,34,42,14,57,97,17,3,39,43,131,.371,.404,.810,15.2,3.9,1.7,2.9,0.5,0.1,2007-08,WNBA
Chioma Nnamaka,"May 17, '08, ATL @ CON",23,1,12,84,6,26,2,11,2,3,6,12,2,5,0,4,11,16,.231,.182,.667,7.0,1.3,1.0,0.2,0.4,0.0,2007-08,WNBA
Kristen O'Neill,"Jul 3, '08, SEA vs. NYL",25,1,11,31,0,4,0,2,0,0,0,3,1,0,0,1,4,0,.000,.000,,2.8,0.0,0.3,0.1,0.0,0.0,2007-08,WNBA
Yuko Oga,"May 17, '08, PHO vs. LAS",25,1,23,180,20,57,0,10,16,17,5,17,14,7,0,22,13,56,.351,.000,.941,7.8,2.4,0.7,0.6,0.3,0.0,2007-08,WNBA
Danielle Page,"May 17, '08, CON vs. ATL",21,1,3,12,3,5,0,0,0,0,2,6,0,0,0,2,3,6,.600,,,4.0,2.0,2.0,0.0,0.0,0.0,2007-08,WNBA
Candace Parker,"May 17, '08, LAS @ PHO",22,1,33,1109,231,442,11,26,137,187,84,313,113,42,75,93,91,610,.523,.423,.733,33.6,18.5,9.5,3.4,1.3,2.3,2007-08,WNBA
Florina Pascalau,"Jun 3, '08, SEA @ NYL",26,1,3,9,0,1,0,0,0,0,1,1,0,0,0,1,1,0,.000,,,3.0,0.0,0.3,0.0,0.0,0.0,2007-08,WNBA
Allie Quigley,"May 31, '08, PHO @ MIN",22,1,14,100,13,39,2,11,1,2,6,11,4,6,1,6,9,29,.333,.182,.500,7.1,2.1,0.8,0.3,0.4,0.1,2007-08,WNBA
Adrianne Ross,"May 17, '08, SAS @ SAC",23,1,4,7,0,2,0,0,2,2,0,1,0,0,0,0,2,2,.000,,1.000,1.8,0.5,0.3,0.0,0.0,0.0,2007-08,WNBA
Leah Rush,"Jul 10, '08, CHI vs. SAS",23,1,2,12,0,2,0,1,3,4,0,0,0,0,0,2,4,3,.000,.000,.750,6.0,1.5,0.0,0.0,0.0,0.0,2007-08,WNBA
LaToya Sanders,"Jun 6, '08, PHO @ LAS",21,1,29,377,43,96,0,0,42,51,52,102,9,10,44,27,71,128,.448,,.824,13.0,4.4,3.5,0.3,0.3,1.5,2007-08,WNBA
Olayinka Sanni,"May 17, '08, DET vs. HOU",22,1,31,325,41,82,0,1,24,37,26,64,6,11,7,40,59,106,.500,.000,.649,10.5,3.4,2.1,0.2,0.4,0.2,2007-08,WNBA
Brooke Smith,"Jul 1, '08, PHO @ ATL",24,1,10,134,16,28,0,0,9,13,10,36,9,2,3,9,29,41,.571,,.692,13.4,4.1,3.6,0.9,0.2,0.3,2007-08,WNBA
Wanisha Smith,"Jun 14, '08, DET @ PHO",22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,2007-08,WNBA
,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,2007-08,WNBA
Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,2007-08,WNBA
Ketia Swanier,"May 17, '08, CON vs. ATL",21,1,25,231,13,47,7,30,8,10,5,29,26,14,1,20,17,41,.277,.233,.800,9.2,1.6,1.2,1.0,0.6,0.0,2007-08,WNBA
Krystal Vaughn,"May 17, '08, WAS @ IND",21,1,15,78,3,19,0,2,6,10,4,15,0,2,2,10,6,12,.158,.000,.600,5.2,0.8,1.0,0.0,0.1,0.1,2007-08,WNBA
Marcedes Walker,"May 17, '08, HOU @ DET",21,1,2,11,0,4,0,0,0,2,5,7,1,0,1,4,3,0,.000,,.000,5.5,0.0,3.5,0.5,0.0,0.5,2007-08,WNBA
Erica White,"May 17, '08, HOU @ DET",21,1,34,426,25,88,1,7,70,78,14,47,47,23,3,49,60,121,.284,.143,.897,12.5,3.6,1.4,1.4,0.7,0.1,2007-08,WNBA
Khadijah Whittington,"May 17, '08, IND vs. WAS",21,1,22,186,17,44,0,0,9,17,10,34,6,9,11,12,42,43,.386,,.529,8.5,2.0,1.5,0.3,0.4,0.5,2007-08,WNBA
Candice Wiggins,"May 18, '08, MIN vs. DET",21,1,30,824,137,340,37,121,161,197,39,97,90,54,7,57,113,472,.403,.306,.817,27.5,15.7,3.2,3.0,1.8,0.2,2007-08,WNBA
Tamera Young,"May 23, '08, ATL vs. DET",21,1,33,745,80,240,13,40,67,97,44,139,41,30,10,59,97,240,.333,.325,.691,22.6,7.3,4.2,1.2,0.9,0.3,2007-08,WNBA
Sharnee Zoll,"May 27, '08, MIN @ HOU",21,1,6,30,2,8,1,3,5,6,1,3,3,1,0,3,2,10,.250,.333,.833,5.0,1.7,0.5,0.5,0.2,0.0,2007-08,WNBA
