Player,Debut,Age,Yrs,TOT_G,TOT_MP,TOT_FG,TOT_FGA,TOT_3P,TOT_3PA,TOT_FT,TOT_FTA,TOT_ORB,TOT_TRB,TOT_AST,TOT_STL,TOT_BLK,TOT_TOV,TOT_PF,TOT_PTS,FG%,3P%,FT%,PG_MP,PG_PTS,PG_TRB,PG_AST,PG_STL,PG_BLK,Season
James Ray,"Oct 21, '80, DEN vs. HOU",23,1,18,148,15,49,0,1,7,10,13,37,11,4,4,13,31,37,.306,.000,.700,8.2,2.1,2.1,0.6,0.2,0.2,1980-81
Billy Reid,"Oct 10, '80, GSW @ PHO",23,1,59,597,84,185,0,5,22,39,27,60,71,33,5,78,111,190,.454,.000,.564,10.1,3.2,1.0,1.2,0.6,0.1,1980-81
Wayne Robinson,"Oct 10, '80, DET vs. WSB",22,1,81,1592,234,509,0,6,175,240,117,294,112,46,24,149,186,643,.460,.000,.729,19.7,7.9,3.6,1.4,0.6,0.3,1980-81
Lorenzo Romar,"Oct 10, '80, GSW @ PHO",22,1,53,726,87,211,2,6,43,63,10,56,136,27,3,52,64,219,.412,.333,.683,13.7,4.1,1.1,2.6,0.5,0.1,1980-81
,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,1980-81
Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,1980-81
DeWayne Scales,"Oct 14, '80, NYK vs. PHI",22,1,44,484,94,225,1,6,26,39,47,132,10,12,4,30,54,215,.418,.167,.667,11.0,4.9,3.0,0.2,0.3,0.1,1980-81
Craig Shelton,"Oct 11, '80, ATL vs. CHI",23,1,55,586,100,219,0,1,35,58,59,138,27,18,5,61,128,235,.457,.000,.603,10.7,4.3,2.5,0.5,0.3,0.1,1980-81
Jerry Sichting,"Oct 10, '80, IND @ NJN",24,1,47,450,34,95,0,5,25,32,11,43,70,23,1,28,38,93,.358,.000,.781,9.6,2.0,0.9,1.5,0.5,0.0,1980-81
Larry Smith,"Oct 10, '80, GSW @ PHO",23,1,82,2578,304,594,0,0,177,301,433,994,93,70,63,146,316,785,.512,,.588,31.4,9.6,12.1,1.1,0.9,0.8,1980-81
Rory Sparrow,"Dec 19, '80, NJN @ PHI",22,1,15,212,22,63,0,0,12,16,7,18,32,13,3,18,15,56,.349,,.750,14.1,3.7,1.2,2.1,0.9,0.2,1980-81
John Stroud,"Dec 10, '80, HOU vs. LAL",23,1,9,88,11,34,0,0,3,4,7,13,9,1,0,4,7,25,.324,,.750,9.8,2.8,1.4,1.0,0.1,0.0,1980-81
Carlos Terry,"Oct 18, '80, WSB @ PHI",24,1,26,504,80,160,0,6,28,42,43,116,70,27,13,57,68,188,.500,.000,.667,19.4,7.2,4.5,2.7,1.0,0.5,1980-81
Andrew Toney,"Oct 28, '80, PHI @ CLE",23,1,75,1768,399,806,9,29,161,226,32,143,273,59,10,219,234,968,.495,.310,.712,23.6,12.9,1.9,3.6,0.8,0.1,1980-81
Ronnie Valentine,"Dec 2, '80, DEN vs. CHI",23,1,24,123,37,98,1,2,9,19,10,30,7,7,4,16,23,84,.378,.500,.474,5.1,3.5,1.3,0.3,0.3,0.2,1980-81
Kiki Vandeweghe,"Dec 10, '80, DEN vs. DAL",22,1,51,1376,229,537,0,7,130,159,86,270,94,29,24,86,116,588,.426,.000,.818,27.0,11.5,5.3,1.8,0.6,0.5,1980-81
Brett Vroman,"Oct 11, '80, UTA @ KCK",25,1,11,93,10,27,0,1,14,19,7,25,9,5,5,9,26,34,.370,.000,.737,8.5,3.1,2.3,0.8,0.5,0.5,1980-81
Hawkeye Whitney,"Oct 11, '80, KCK vs. UTA",23,1,47,782,149,306,2,6,50,65,29,106,68,47,6,48,98,350,.487,.333,.769,16.6,7.4,2.3,1.4,1.0,0.1,1980-81
Michael Wiley,"Nov 26, '80, SAS vs. CHI",23,1,33,271,76,138,0,2,36,48,22,64,11,8,6,28,38,188,.551,.000,.750,8.2,5.7,1.9,0.3,0.2,0.2,1980-81
James Wilkes,"Oct 11, '80, CHI @ ATL",22,1,48,540,85,184,0,1,29,42,36,96,30,25,12,34,86,199,.462,.000,.690,11.3,4.1,2.0,0.6,0.5,0.3,1980-81
Jeff Wilkins,"Dec 4, '80, UTA vs. DEN",25,1,56,1058,117,260,0,0,27,40,62,274,40,32,46,59,169,261,.450,,.675,18.9,4.7,4.9,0.7,0.6,0.8,1980-81
Mike Woodson,"Oct 11, '80, NYK vs. MIL",22,1,81,949,165,373,1,5,49,64,33,97,75,36,12,54,95,380,.442,.200,.766,11.7,4.7,1.2,0.9,0.4,0.1,1980-81
Sam Worthen,"Oct 11, '80, CHI @ ATL",23,1,64,945,95,192,0,4,45,60,22,115,115,57,6,91,115,235,.495,.000,.750,14.8,3.7,1.8,1.8,0.9,0.1,1980-81
