Player,Debut,Age,Yrs,TOT_G,TOT_MP,TOT_FG,TOT_FGA,TOT_3P,TOT_3PA,TOT_FT,TOT_FTA,TOT_ORB,TOT_TRB,TOT_AST,TOT_STL,TOT_BLK,TOT_TOV,TOT_PF,TOT_PTS,FG%,3P%,FT%,PG_MP,PG_PTS,PG_TRB,PG_AST,PG_STL,PG_BLK,Season,League
Charles Jenkins,"Dec 25, '11, GSW vs. LAC",22,1,51,893,130,291,3,20,34,39,8,68,170,33,6,60,85,297,.447,.150,.872,17.5,5.8,1.3,3.3,0.6,0.1,2011-12,NBA
Carldell Johnson,"Dec 26, '11, NOH @ PHO",29,1,15,119,11,35,4,15,1,3,1,9,22,8,0,7,11,27,.314,.267,.333,7.9,1.8,0.6,1.5,0.5,0.0,2011-12,NBA
Ivan Johnson,"Dec 27, '11, ATL @ NJN",27,1,56,934,141,275,2,6,72,100,65,226,32,43,18,69,116,356,.513,.333,.720,16.7,6.4,4.0,0.6,0.8,0.3,2011-12,NBA
JaJuan Johnson,"Dec 28, '11, BOS @ NOH",22,1,36,298,54,121,0,0,6,9,20,58,6,5,14,14,25,114,.446,,.667,8.3,3.2,1.6,0.2,0.1,0.4,2011-12,NBA
Jerome Jordan,"Dec 28, '11, NYK @ GSW",25,1,21,108,17,33,0,0,8,10,14,27,4,1,6,2,15,42,.515,,.800,5.1,2.0,1.3,0.2,0.0,0.3,2011-12,NBA
Cory Joseph,"Dec 26, '11, SAS vs. MEM",20,1,29,266,22,70,3,15,11,17,5,25,34,7,3,12,16,58,.314,.200,.647,9.2,2.0,0.9,1.2,0.2,0.1,2011-12,NBA
D.J. Kennedy,"Apr 25, '12, CLE vs. WAS",22,1,2,59,5,12,2,4,0,2,1,7,3,2,0,3,7,12,.417,.500,.000,29.5,6.0,3.5,1.5,1.0,0.0,2011-12,NBA
Brandon Knight,"Dec 26, '11, DET @ IND",20,1,66,2129,319,769,105,276,104,137,33,211,251,49,10,171,154,847,.415,.380,.759,32.3,12.8,3.2,3.8,0.7,0.2,2011-12,NBA
Malcolm Lee,"Mar 10, '12, MIN vs. NOH",21,1,19,243,23,59,2,10,14,17,9,26,31,8,4,17,22,62,.390,.200,.824,12.8,3.3,1.4,1.6,0.4,0.2,2011-12,NBA
Kawhi Leonard,"Dec 26, '11, SAS vs. MEM",20,1,64,1534,199,404,41,109,68,88,104,327,70,85,24,44,88,507,.493,.376,.773,24.0,7.9,5.1,1.1,1.3,0.4,2011-12,NBA
,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,2011-12,NBA
Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,2011-12,NBA
Travis Leslie,"Dec 28, '11, LAC @ SAS",21,1,10,45,5,14,0,0,4,9,6,9,5,2,2,2,4,14,.357,,.444,4.5,1.4,0.9,0.5,0.2,0.2,2011-12,NBA
Jon Leuer,"Dec 26, '11, MIL @ CHA",22,1,46,555,97,191,3,9,21,28,45,120,25,14,17,18,67,218,.508,.333,.750,12.1,4.7,2.6,0.5,0.3,0.4,2011-12,NBA
DeAndre Liggins,"Feb 20, '12, ORL @ MIL",23,1,17,115,12,25,0,4,9,19,6,15,5,6,0,10,6,33,.480,.000,.474,6.8,1.9,0.9,0.3,0.4,0.0,2011-12,NBA
Shelvin Mack,"Dec 26, '11, WAS vs. NJN",21,1,64,779,88,220,12,42,42,59,12,92,131,28,2,48,50,230,.400,.286,.712,12.2,3.6,1.4,2.0,0.4,0.0,2011-12,NBA
Vernon Macklin,"Dec 28, '11, DET vs. CLE",25,1,23,135,19,35,0,0,8,14,14,34,5,4,4,3,9,46,.543,,.571,5.9,2.0,1.5,0.2,0.2,0.2,2011-12,NBA
E'Twaun Moore,"Dec 25, '11, BOS @ NYK",22,1,38,331,43,113,17,45,7,7,4,33,34,11,3,21,33,110,.381,.378,1.000,8.7,2.9,0.9,0.9,0.3,0.1,2011-12,NBA
Darius Morris,"Jan 11, '12, LAL @ UTA",21,1,19,169,18,42,4,9,6,9,2,16,21,2,0,19,16,46,.429,.444,.667,8.9,2.4,0.8,1.1,0.1,0.0,2011-12,NBA
Marcus Morris,"Dec 26, '11, HOU @ ORL",22,1,17,126,16,54,2,17,6,8,5,16,3,2,2,4,12,40,.296,.118,.750,7.4,2.4,0.9,0.2,0.1,0.1,2011-12,NBA
Markieff Morris,"Dec 26, '11, PHO vs. NOH",22,1,63,1227,174,436,43,124,76,106,69,279,65,41,42,70,179,467,.399,.347,.717,19.5,7.4,4.4,1.0,0.7,0.7,2011-12,NBA
Daniel Orton,"Jan 27, '12, ORL @ NOH",21,1,16,187,17,30,0,1,11,25,19,39,5,8,9,7,30,45,.567,.000,.440,11.7,2.8,2.4,0.3,0.5,0.6,2011-12,NBA
Jeremy Pargo,"Dec 26, '11, MEM @ SAS",25,1,44,424,50,150,10,38,16,27,12,37,55,15,0,46,46,126,.333,.263,.593,9.6,2.9,0.8,1.3,0.3,0.0,2011-12,NBA
Chandler Parsons,"Dec 29, '11, HOU vs. SAS",23,1,63,1804,248,549,60,178,43,78,90,300,134,73,29,81,142,599,.452,.337,.551,28.6,9.5,4.8,2.1,1.2,0.5,2011-12,NBA
Ryan Reid,"Feb 14, '12, OKC vs. UTA",25,1,5,17,4,5,0,0,0,0,1,2,0,0,0,1,1,8,.800,,,3.4,1.6,0.4,0.0,0.0,0.0,2011-12,NBA
Ricky Rubio,"Dec 26, '11, MIN vs. OKC",21,1,41,1404,139,389,32,94,126,157,21,171,336,91,8,131,97,436,.357,.340,.803,34.2,10.6,4.2,8.2,2.2,0.2,2011-12,NBA
Walker Russell,"Jan 20, '12, DET vs. MEM",29,1,28,357,33,95,4,13,14,22,7,26,58,18,1,33,29,84,.347,.308,.636,12.8,3.0,0.9,2.1,0.6,0.0,2011-12,NBA
Josh Selby,"Dec 28, '11, MEM vs. OKC",20,1,28,237,25,72,2,15,11,14,2,15,30,7,0,29,17,63,.347,.133,.786,8.5,2.3,0.5,1.1,0.3,0.0,2011-12,NBA
Iman Shumpert,"Dec 25, '11, NYK vs. BOS",21,1,59,1705,214,534,48,157,87,109,42,186,164,101,8,111,173,563,.401,.306,.798,28.9,9.5,3.2,2.8,1.7,0.1,2011-12,NBA
Xavier Silas,"Apr 25, '12, PHI @ MIL",24,1,2,39,4,15,1,6,2,3,2,4,3,0,0,3,5,11,.267,.167,.667,19.5,5.5,2.0,1.5,0.0,0.0,2011-12,NBA
Chris Singleton,"Dec 26, '11, WAS vs. NJN",22,1,66,1431,116,312,44,127,30,44,43,233,49,70,30,38,176,306,.372,.346,.682,21.7,4.6,3.5,0.7,1.1,0.5,2011-12,NBA
Donald Sloan,"Jan 11, '12, ATL @ IND",24,1,33,669,79,198,2,25,23,30,18,67,105,13,3,49,37,183,.399,.080,.767,20.3,5.5,2.0,3.2,0.4,0.1,2011-12,NBA
,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,2011-12,NBA
Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,2011-12,NBA
Greg Smith,"Feb 19, '12, HOU vs. UTA",21,1,8,69,7,11,0,0,0,0,5,20,1,2,5,1,17,14,.636,,,8.6,1.8,2.5,0.1,0.3,0.6,2011-12,NBA
Jerry Smith,"Mar 16, '12, NJN @ ORL",24,1,5,46,3,14,1,6,0,0,2,7,4,5,0,0,5,7,.214,.167,,9.2,1.4,1.4,0.8,1.0,0.0,2011-12,NBA
Nolan Smith,"Dec 26, '11, POR vs. PHI",23,1,44,541,67,180,13,45,20,28,17,56,62,18,3,42,55,167,.372,.289,.714,12.3,3.8,1.3,1.4,0.4,0.1,2011-12,NBA
Greg Stiemsma,"Dec 28, '11, BOS @ NOH",26,1,55,766,66,121,0,0,29,41,48,177,28,37,85,33,144,161,.545,,.707,13.9,2.9,3.2,0.5,0.7,1.5,2011-12,NBA
Julyan Stone,"Jan 11, '12, DEN vs. NJN",23,1,22,179,13,31,2,11,8,11,5,25,37,8,6,11,18,36,.419,.182,.727,8.1,1.6,1.1,1.7,0.4,0.3,2011-12,NBA
Isaiah Thomas,"Dec 26, '11, SAC vs. LAL",22,1,65,1656,256,571,83,219,154,185,48,168,266,53,8,105,121,749,.448,.379,.832,25.5,11.5,2.6,4.1,0.8,0.1,2011-12,NBA
Lance Thomas,"Dec 28, '11, NOH vs. BOS",23,1,42,630,57,126,0,1,52,62,49,126,12,10,7,24,78,166,.452,.000,.839,15.0,4.0,3.0,0.3,0.2,0.2,2011-12,NBA
Malcolm Thomas,"Jan 13, '12, SAS vs. POR",23,1,3,15,0,3,0,0,1,2,1,3,1,1,1,0,0,1,.000,,.500,5.0,0.3,1.0,0.3,0.3,0.3,2011-12,NBA
Trey Thompkins,"Dec 28, '11, LAC @ SAS",21,1,24,119,24,61,4,13,5,7,4,24,3,3,3,6,10,57,.393,.308,.714,5.0,2.4,1.0,0.1,0.1,0.1,2011-12,NBA
Klay Thompson,"Dec 25, '11, GSW vs. LAC",21,1,66,1608,318,718,111,268,79,91,24,161,133,49,20,103,155,826,.443,.414,.868,24.4,12.5,2.4,2.0,0.7,0.3,2011-12,NBA
Mychel Thompson,"Jan 4, '12, CLE @ TOR",23,1,5,95,7,24,4,11,0,0,0,5,7,2,1,5,8,18,.292,.364,,19.0,3.6,1.0,1.4,0.4,0.2,2011-12,NBA
Tristan Thompson,"Dec 26, '11, CLE vs. TOR",20,1,60,1424,194,442,0,2,106,192,187,389,27,27,62,81,134,494,.439,.000,.552,23.7,8.2,6.5,0.5,0.5,1.0,2011-12,NBA
Jeremy Tyler,"Dec 25, '11, GSW vs. LAC",20,1,42,568,88,209,0,1,29,52,54,140,16,16,20,36,84,205,.421,.000,.558,13.5,4.9,3.3,0.4,0.4,0.5,2011-12,NBA
Edwin Ubiles,"Mar 21, '12, WAS @ NJN",25,1,4,52,5,18,1,5,3,3,2,10,1,1,1,1,1,14,.278,.200,1.000,13.0,3.5,2.5,0.3,0.3,0.3,2011-12,NBA
Jan Veselý,"Jan 8, '12, WAS vs. MIN",21,1,57,1078,117,218,0,1,33,62,101,249,47,39,32,60,156,267,.537,.000,.532,18.9,4.7,4.4,0.8,0.7,0.6,2011-12,NBA
Nikola Vučević,"Dec 28, '11, PHI @ PHO",21,1,51,812,131,291,3,8,18,34,88,246,31,20,34,33,111,283,.450,.375,.529,15.9,5.5,4.8,0.6,0.4,0.7,2011-12,NBA
Kemba Walker,"Dec 26, '11, CHA vs. MIL",21,1,66,1792,281,767,69,226,168,213,30,234,289,60,20,119,79,799,.366,.305,.789,27.2,12.1,3.5,4.4,0.9,0.3,2011-12,NBA
Derrick Williams,"Dec 26, '11, MIN vs. OKC",20,1,66,1418,205,498,37,138,136,195,77,311,38,30,31,77,95,583,.412,.268,.697,21.5,8.8,4.7,0.6,0.5,0.5,2011-12,NBA
Elliot Williams,"Dec 27, '11, POR vs. SAC",22,1,24,149,37,74,8,27,6,18,7,19,6,6,3,5,18,88,.500,.296,.333,6.2,3.7,0.8,0.3,0.3,0.1,2011-12,NBA
Jordan Williams,"Jan 2, '12, NJN vs. IND",21,1,43,635,77,152,0,0,43,66,66,156,11,21,15,23,61,197,.507,,.652,14.8,4.6,3.6,0.3,0.5,0.3,2011-12,NBA
,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,2011-12,NBA
Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,2011-12,NBA
Chris Wright,"Dec 31, '11, GSW vs. PHI",23,1,24,186,23,45,0,0,24,31,19,45,4,7,13,8,22,70,.511,,.774,7.8,2.9,1.9,0.2,0.3,0.5,2011-12,NBA
Kelley Cain,"May 20, '12, NYL @ CON",23,1,20,136,8,18,0,0,7,11,11,30,2,2,4,10,13,23,.444,,.636,6.8,1.2,1.5,0.1,0.1,0.2,2011-12,WNBA
Sydney Carter,"Jun 23, '12, CHI @ MIN",21,1,1,9,2,6,0,2,0,0,0,0,0,1,0,1,0,4,.333,.000,,9.0,4.0,0.0,0.0,1.0,0.0,2011-12,WNBA
Alysha Clark,"Jun 1, '12, SEA vs. TUL",24,1,23,238,29,53,9,20,12,17,13,47,7,5,1,19,27,79,.547,.450,.706,10.3,3.4,2.0,0.3,0.2,0.0,2011-12,WNBA
Dawn Evans,"Aug 18, '12, LAS @ SEA",23,1,3,15,1,5,0,4,0,0,0,0,3,1,0,2,1,2,.200,.000,,5.0,0.7,0.0,1.0,0.3,0.0,2011-12,WNBA
Briana Gilbreath-Butler,"Aug 23, '12, PHO vs. NYL",21,1,11,258,24,71,14,37,15,19,14,40,12,5,5,14,15,77,.338,.378,.789,23.5,7.0,3.6,1.1,0.5,0.5,2011-12,WNBA
Sasha Goodlett,"May 19, '12, IND vs. ATL",21,1,26,197,33,74,0,0,14,20,18,41,6,8,7,9,17,80,.446,,.700,7.6,3.1,1.6,0.2,0.3,0.3,2011-12,WNBA
Tiffany Hayes,"May 19, '12, ATL @ IND",22,1,34,787,90,231,21,77,92,117,24,105,73,28,12,51,89,293,.390,.273,.786,23.1,8.6,3.1,2.1,0.8,0.4,2011-12,WNBA
Aneika Henry-Morello,"May 19, '12, ATL @ IND",26,1,34,613,65,139,0,0,32,42,53,140,15,16,30,28,70,162,.468,,.762,18.0,4.8,4.1,0.4,0.5,0.9,2011-12,WNBA
Glory Johnson,"May 19, '12, TUL vs. SAS",21,1,34,958,131,272,0,0,130,192,95,232,38,73,20,71,103,392,.482,,.677,28.2,11.5,6.8,1.1,2.1,0.6,2011-12,WNBA
Shenise Johnson,"May 19, '12, SAS @ TUL",21,1,34,581,68,187,21,51,35,41,55,131,46,27,6,37,50,192,.364,.412,.854,17.1,5.6,3.9,1.4,0.8,0.2,2011-12,WNBA
Lynetta Kizer,"May 19, '12, TUL vs. SAS",22,1,22,300,47,116,3,6,29,31,32,66,7,10,2,19,39,126,.405,.500,.935,13.6,5.7,3.0,0.3,0.5,0.1,2011-12,WNBA
Ziomara Morrison,"May 19, '12, SAS @ TUL",23,1,30,166,22,52,6,10,9,11,13,36,2,3,3,13,26,59,.423,.600,.818,5.5,2.0,1.2,0.1,0.1,0.1,2011-12,WNBA
Natalie Novosel,"May 19, '12, WAS vs. CHI",22,1,31,306,34,101,9,41,22,29,19,41,23,14,3,19,16,99,.337,.220,.759,9.9,3.2,1.3,0.7,0.5,0.1,2011-12,WNBA
Nneka Ogwumike,"May 18, '12, LAS @ SEA",21,1,33,920,178,333,1,7,105,143,98,247,40,46,29,42,87,462,.535,.143,.734,27.9,14.0,7.5,1.2,1.4,0.9,2011-12,WNBA
Devereaux Peters,"May 20, '12, MIN vs. PHO",22,1,30,424,61,109,0,0,36,51,44,113,33,14,23,39,74,158,.560,,.706,14.1,5.3,3.8,1.1,0.5,0.8,2011-12,WNBA
Sonja Petrovic,"Jun 2, '12, CHI @ ATL",23,1,30,453,54,151,17,61,20,26,13,68,31,15,15,39,42,145,.358,.279,.769,15.1,4.8,2.3,1.0,0.5,0.5,2011-12,WNBA
Samantha Prahalis,"May 20, '12, PHO @ MIN",22,1,28,886,118,335,29,107,59,68,13,89,127,44,3,85,71,324,.352,.271,.868,31.6,11.6,3.2,4.5,1.6,0.1,2011-12,WNBA
Katelan Redmon,"Jul 6, '12, NYL @ CHI",23,1,7,42,3,14,0,1,1,2,5,8,2,3,0,3,8,7,.214,.000,.500,6.0,1.0,1.1,0.3,0.4,0.0,2011-12,WNBA
Chay Shegog,"May 20, '12, CON vs. NYL",22,1,3,9,1,3,0,0,1,2,1,2,0,1,0,1,3,3,.333,,.500,3.0,1.0,0.7,0.0,0.3,0.0,2011-12,WNBA
Dymond Simon,"Aug 16, '12, PHO @ SEA",22,1,8,97,13,45,2,16,2,2,1,12,15,4,0,14,10,30,.289,.125,1.000,12.1,3.8,1.5,1.9,0.5,0.0,2011-12,WNBA
,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,2011-12,WNBA
Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,2011-12,WNBA
Shekinna Stricklen,"May 18, '12, SEA vs. LAS",21,1,34,784,100,253,37,117,36,52,28,147,40,24,8,35,70,273,.395,.316,.692,23.1,8.0,4.3,1.2,0.7,0.2,2011-12,WNBA
April Sykes,"May 22, '12, LAS vs. SEA",21,1,30,259,33,87,18,48,8,15,8,34,19,9,4,16,27,92,.379,.375,.533,8.6,3.1,1.1,0.6,0.3,0.1,2011-12,WNBA
Avery Warley-Talbert,"May 20, '12, PHO @ MIN",25,1,28,497,33,70,0,0,20,34,66,159,5,12,14,32,82,86,.471,,.588,17.8,3.1,5.7,0.2,0.4,0.5,2011-12,WNBA
Riquna Williams,"May 19, '12, TUL vs. SAS",22,1,33,671,116,337,38,117,75,91,25,80,69,51,9,47,65,345,.344,.325,.824,20.3,10.5,2.4,2.1,1.5,0.3,2011-12,WNBA
Julie Wojta,"Jul 12, '12, MIN vs. TUL",23,1,1,4,0,2,0,1,0,0,1,2,0,0,0,1,2,0,.000,.000,,4.0,0.0,2.0,0.0,0.0,0.0,2011-12,WNBA
