Player,Debut,Age,Yrs,TOT_G,TOT_MP,TOT_FG,TOT_FGA,TOT_3P,TOT_3PA,TOT_FT,TOT_FTA,TOT_ORB,TOT_TRB,TOT_AST,TOT_STL,TOT_BLK,TOT_TOV,TOT_PF,TOT_PTS,FG%,3P%,FT%,PG_MP,PG_PTS,PG_TRB,PG_AST,PG_STL,PG_BLK,Season
Duane Ferrell,"Nov 11, '88, ATL @ PHI",23,1,41,231,35,83,0,0,30,44,19,41,10,7,6,12,33,100,.422,,.682,5.6,2.4,1.0,0.2,0.2,0.1,1988-89
Anthony Frederick,"Nov 4, '88, IND vs. MIL",24,1,46,313,63,125,2,5,24,34,26,52,20,14,6,34,59,152,.504,.400,.706,6.8,3.3,1.1,0.4,0.3,0.1,1988-89
,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,1988-89
Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,1988-89
Corey Gaines,"Feb 9, '89, NJN @ WSB",23,1,32,337,27,64,1,5,12,16,3,19,67,15,1,20,27,67,.422,.200,.750,10.5,2.1,0.6,2.1,0.5,0.0,1988-89
Tom Garrick,"Nov 4, '88, LAC @ PHI",22,1,71,1499,176,359,0,13,102,127,37,156,243,78,9,116,141,454,.490,.000,.803,21.1,6.4,2.2,3.4,1.1,0.1,1988-89
Ben Gillery,"Nov 5, '88, SAC @ POR",23,1,24,84,6,19,0,0,13,23,7,23,2,2,4,5,29,25,.316,,.565,3.5,1.0,1.0,0.1,0.1,0.2,1988-89
Orlando Graham,"Mar 23, '89, GSW vs. PHO",23,1,7,22,3,10,0,0,2,4,8,11,0,0,0,2,6,8,.300,,.500,3.1,1.1,1.6,0.0,0.0,0.0,1988-89
Ron Grandison,"Nov 4, '88, BOS vs. NYK",24,1,72,528,59,142,0,10,59,80,47,92,42,18,3,36,71,177,.415,.000,.738,7.3,2.5,1.3,0.6,0.3,0.0,1988-89
Gary Grant,"Nov 4, '88, LAC @ PHI",23,1,71,1924,361,830,5,22,119,162,80,238,506,144,9,258,170,846,.435,.227,.735,27.1,11.9,3.4,7.1,2.0,0.1,1988-89
Harvey Grant,"Nov 5, '88, WSB vs. CHI",23,1,71,1193,181,390,0,1,34,57,75,163,79,35,29,28,147,396,.464,.000,.596,16.8,5.6,2.3,1.1,0.5,0.4,1988-89
Sylvester Gray,"Nov 5, '88, MIA vs. LAC",21,1,55,1220,167,398,1,4,105,156,117,286,117,36,25,102,144,440,.420,.250,.673,22.2,8.0,5.2,2.1,0.7,0.5,1988-89
Jeff Grayer,"Nov 22, '88, MIL @ IND",23,1,11,200,32,73,0,2,17,20,14,35,22,10,1,19,15,81,.438,.000,.850,18.2,7.4,3.2,2.0,0.9,0.1,1988-89
Jack Haley,"Nov 9, '88, CHI @ BOS",25,1,51,289,37,78,0,0,36,46,21,71,10,11,0,26,56,110,.474,,.783,5.7,2.2,1.4,0.2,0.2,0.0,1988-89
Hersey Hawkins,"Nov 4, '88, PHI vs. LAC",22,1,79,2577,442,971,71,166,241,290,51,225,239,120,37,158,184,1196,.455,.428,.831,32.6,15.1,2.8,3.0,1.5,0.5,1988-89
Tito Horford,"Nov 9, '88, MIL vs. PHI",23,1,25,112,15,46,0,0,12,19,9,22,3,1,7,15,14,42,.326,,.632,4.5,1.7,0.9,0.1,0.0,0.3,1988-89
Avery Johnson,"Nov 5, '88, SEA vs. DEN",23,1,43,291,29,83,1,9,9,16,11,24,73,21,3,18,34,68,.349,.111,.563,6.8,1.6,0.6,1.7,0.5,0.1,1988-89
Bill Jones,"Feb 2, '89, NJN @ GSW",22,1,37,307,50,102,0,1,29,43,20,47,20,17,6,18,38,129,.490,.000,.674,8.3,3.5,1.3,0.5,0.5,0.2,1988-89
Shelton Jones,"Nov 8, '88, SAS @ HOU",22,1,51,682,93,209,0,1,58,80,32,113,42,21,15,47,58,244,.445,.000,.725,13.4,4.8,2.2,0.8,0.4,0.3,1988-89
Steve Kerr,"Dec 17, '88, PHO @ POR",23,1,26,157,20,46,8,17,6,9,3,17,24,7,0,6,12,54,.435,.471,.667,6.0,2.1,0.7,0.9,0.3,0.0,1988-89
Randolph Keys,"Nov 4, '88, CLE @ CHH",22,1,42,331,74,172,1,10,20,29,23,56,19,12,6,21,51,169,.430,.100,.690,7.9,4.0,1.3,0.5,0.3,0.1,1988-89
Jerome Lane,"Nov 4, '88, DEN vs. HOU",22,1,54,550,109,256,0,7,43,112,87,200,60,20,4,50,105,261,.426,.000,.384,10.2,4.8,3.7,1.1,0.4,0.1,1988-89
Andrew Lang,"Nov 4, '88, PHO @ POR",22,1,62,526,60,117,0,0,39,60,54,147,9,17,48,28,112,159,.513,,.650,8.5,2.6,2.4,0.1,0.3,0.8,1988-89
Eric Leckner,"Nov 4, '88, UTA vs. SEA",22,1,75,779,120,220,0,0,79,113,48,199,16,8,22,69,174,319,.545,,.699,10.4,4.3,2.7,0.2,0.1,0.3,1988-89
,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,1988-89
Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,1988-89
Jim Les,"Nov 4, '88, UTA vs. SEA",25,1,82,781,40,133,1,14,57,73,23,87,215,27,5,88,88,138,.301,.071,.781,9.5,1.7,1.1,2.6,0.3,0.1,1988-89
Rob Lock,"Jan 25, '89, LAC @ DAL",22,1,20,110,9,32,0,0,12,15,14,32,4,3,4,13,15,30,.281,,.800,5.5,1.5,1.6,0.2,0.2,0.2,1988-89
Grant Long,"Nov 5, '88, MIA vs. LAC",22,1,82,2435,336,692,0,5,304,406,240,546,149,122,48,201,337,976,.486,.000,.749,29.7,11.9,6.7,1.8,1.5,0.6,1988-89
Dan Majerle,"Nov 4, '88, PHO @ POR",23,1,54,1354,181,432,27,82,78,127,62,209,130,63,14,48,139,467,.419,.329,.614,25.1,8.6,3.9,2.4,1.2,0.3,1988-89
Danny Manning,"Nov 12, '88, LAC vs. PHO",22,1,26,950,177,358,1,5,79,103,70,171,81,44,25,93,89,434,.494,.200,.767,36.5,16.7,6.6,3.1,1.7,1.0,1988-89
Vernon Maxwell,"Nov 5, '88, SAS vs. LAL",23,1,79,2065,357,827,32,129,181,243,49,202,301,86,8,178,136,927,.432,.248,.745,26.1,11.7,2.6,3.8,1.1,0.1,1988-89
Todd Mitchell,"Jan 3, '89, MIA @ POR",22,1,24,353,43,97,0,0,37,64,18,50,21,16,2,33,51,123,.443,,.578,14.7,5.1,2.1,0.9,0.7,0.1,1988-89
Chris Morris,"Nov 4, '88, NJN vs. ATL",23,1,76,2096,414,905,64,175,182,254,188,397,119,102,60,190,250,1074,.457,.366,.717,27.6,14.1,5.2,1.6,1.3,0.8,1988-89
Richard Morton,"Nov 4, '88, IND vs. MIL",22,1,2,11,3,4,0,0,0,0,0,0,1,0,0,1,2,6,.750,,,5.5,3.0,0.0,0.5,0.0,0.0,1988-89
Craig Neal,"Nov 4, '88, POR vs. PHO",24,1,53,500,45,123,10,34,14,23,7,29,118,24,4,54,70,114,.366,.294,.609,9.4,2.2,0.5,2.2,0.5,0.1,1988-89
JosÃ© Ortiz,"Nov 9, '88, UTA vs. SAC",25,1,51,327,55,125,0,1,31,52,30,58,11,8,7,36,40,141,.440,.000,.596,6.4,2.8,1.1,0.2,0.2,0.1,1988-89
Will Perdue,"Nov 9, '88, CHI @ BOS",23,1,30,190,29,72,0,0,8,14,18,45,11,4,6,15,38,66,.403,,.571,6.3,2.2,1.5,0.4,0.1,0.2,1988-89
Tim Perry,"Nov 4, '88, PHO @ POR",23,1,62,614,108,201,1,4,40,65,61,132,18,19,32,37,47,257,.537,.250,.615,9.9,4.1,2.1,0.3,0.3,0.5,1988-89
Dave Popson,"Nov 4, '88, LAC @ PHI",24,1,17,106,16,40,0,0,2,4,12,27,8,1,3,10,17,34,.400,,.500,6.2,2.0,1.6,0.5,0.1,0.2,1988-89
Dominic Pressley,"Nov 5, '88, WSB vs. CHI",24,1,13,124,9,31,0,2,5,9,3,15,26,4,0,11,11,23,.290,.000,.556,9.5,1.8,1.2,2.0,0.3,0.0,1988-89
Mitch Richmond*,"Nov 5, '88, GSW vs. PHO",23,1,79,2717,649,1386,33,90,410,506,158,468,334,82,13,269,223,1741,.468,.367,.810,34.4,22.0,5.9,4.2,1.0,0.2,1988-89
RamÃ³n Rivas,"Nov 5, '88, BOS @ PHI",22,1,28,91,12,31,0,1,16,25,9,24,3,4,1,9,21,40,.387,.000,.640,3.3,1.4,0.9,0.1,0.1,0.0,1988-89
David Rivers,"Nov 9, '88, LAL vs. DEN",24,1,47,440,49,122,1,6,35,42,13,43,106,23,9,61,50,134,.402,.167,.833,9.4,2.9,0.9,2.3,0.5,0.2,1988-89
Rob Rose,"Mar 31, '89, LAC vs. SAS",24,1,2,3,0,1,0,0,0,0,1,2,0,0,0,0,0,0,.000,,,1.5,0.0,1.0,0.0,0.0,0.0,1988-89
Jim Rowinski,"Mar 1, '89, DET vs. UTA",28,1,9,15,1,4,0,0,5,6,1,5,0,0,0,0,0,7,.250,,.833,1.7,0.8,0.6,0.0,0.0,0.0,1988-89
,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,1988-89
Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,1988-89
Rony Seikaly,"Nov 5, '88, MIA vs. LAC",23,1,78,1962,333,744,1,4,181,354,204,549,55,46,96,200,258,848,.448,.250,.511,25.2,10.9,7.0,0.7,0.6,1.2,1988-89
Charles Shackleford,"Nov 4, '88, NJN vs. ATL",22,1,60,484,83,168,0,1,21,42,50,153,21,15,18,27,71,187,.494,.000,.500,8.1,3.1,2.6,0.4,0.3,0.3,1988-89
John Shasky,"Nov 5, '88, MIA vs. LAC",24,1,65,944,121,248,0,2,115,167,96,232,22,14,13,46,94,357,.488,.000,.689,14.5,5.5,3.6,0.3,0.2,0.2,1988-89
Brian Shaw,"Nov 4, '88, BOS vs. NYK",22,1,82,2301,297,686,0,13,109,132,119,376,472,78,27,188,211,703,.433,.000,.826,28.1,8.6,4.6,5.8,1.0,0.3,1988-89
Keith Smart,"Nov 5, '88, SAS vs. LAL",24,1,2,12,0,2,0,1,2,2,0,1,2,0,0,2,0,2,.000,.000,1.000,6.0,1.0,0.5,1.0,0.0,0.0,1988-89
Charles Smith,"Nov 4, '88, LAC @ PHI",23,1,71,2161,435,878,0,3,285,393,173,465,103,68,89,146,273,1155,.495,.000,.725,30.4,16.3,6.5,1.5,1.0,1.3,1988-89
Rik Smits,"Nov 4, '88, IND vs. MIL",22,1,82,2041,386,746,0,1,184,255,185,500,70,37,151,130,310,956,.517,.000,.722,24.9,11.7,6.1,0.9,0.5,1.8,1988-89
John Starks,"Nov 8, '88, GSW vs. LAL",23,1,36,316,51,125,10,26,34,52,15,41,27,23,3,39,36,146,.408,.385,.654,8.8,4.1,1.1,0.8,0.6,0.1,1988-89
Everette Stephens,"Nov 4, '88, IND vs. MIL",22,1,35,209,23,72,2,10,17,22,11,23,37,9,4,29,22,65,.319,.200,.773,6.0,1.9,0.7,1.1,0.3,0.1,1988-89
Rod Strickland,"Nov 4, '88, NYK @ BOS",22,1,81,1358,265,567,19,59,172,231,51,160,319,98,3,148,142,721,.467,.322,.745,16.8,8.9,2.0,3.9,1.2,0.0,1988-89
Barry Sumpter,"Apr 2, '89, LAC vs. DET",23,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.000,,,1.0,0.0,0.0,0.0,0.0,0.0,1988-89
Anthony Taylor,"Nov 5, '88, MIA vs. LAC",23,1,21,368,60,151,0,2,24,32,11,34,43,22,5,20,37,144,.397,.000,.750,17.5,6.9,1.6,2.0,1.0,0.2,1988-89
Tom Tolbert,"Nov 4, '88, CHH vs. CLE",23,1,14,117,17,37,0,3,6,12,7,21,7,2,4,2,20,40,.459,.000,.500,8.4,2.9,1.5,0.5,0.1,0.3,1988-89
Kelvin Upshaw,"Jan 12, '89, MIA @ WSB",26,1,32,617,99,212,3,15,18,26,10,49,117,26,3,55,80,219,.467,.200,.692,19.3,6.8,1.5,3.7,0.8,0.1,1988-89
Morlon Wiley,"Nov 8, '88, DAL vs. MIA",22,1,51,408,46,114,6,24,13,16,13,47,76,25,6,34,61,111,.404,.250,.813,8.0,2.2,0.9,1.5,0.5,0.1,1988-89
Micheal Williams,"Nov 4, '88, DET @ CHI",22,1,49,358,47,129,2,9,31,47,9,27,70,13,3,42,44,127,.364,.222,.660,7.3,2.6,0.6,1.4,0.3,0.1,1988-89
David Wood,"Nov 11, '88, CHI vs. NJN",24,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.0,0.0,0.0,0.0,0.0,0.0,1988-89
