Player,Debut,Age,Yrs,TOT_G,TOT_MP,TOT_FG,TOT_FGA,TOT_3P,TOT_3PA,TOT_FT,TOT_FTA,TOT_ORB,TOT_TRB,TOT_AST,TOT_STL,TOT_BLK,TOT_TOV,TOT_PF,TOT_PTS,FG%,3P%,FT%,PG_MP,PG_PTS,PG_TRB,PG_AST,PG_STL,PG_BLK,Season
Joe Courtney,"Jan 12, '93, CHI @ ORL",23,1,12,104,13,32,0,0,7,9,4,19,3,5,5,6,17,33,.406,,.778,8.7,2.8,1.6,0.3,0.4,0.4,1992-93
John Crotty,"Nov 6, '92, UTA vs. GSW",23,1,40,243,37,72,2,14,26,38,4,17,55,11,0,30,29,102,.514,.143,.684,6.1,2.6,0.4,1.4,0.3,0.0,1992-93
Radisav ÄurÄiÄ,"Dec 18, '92, DAL @ SAS",27,1,20,166,16,41,0,0,26,36,17,49,12,7,2,8,30,58,.390,,.722,8.3,2.9,2.5,0.6,0.4,0.1,1992-93
Lloyd Daniels,"Nov 6, '92, SAS @ SAC",25,1,77,1573,285,644,59,177,72,99,86,216,148,38,30,102,144,701,.443,.333,.727,20.4,9.1,2.8,1.9,0.5,0.4,1992-93
Hubert Davis,"Nov 7, '92, NYK vs. PHI",22,1,50,815,110,251,6,19,43,54,13,56,83,22,4,45,71,269,.438,.316,.796,16.3,5.4,1.1,1.7,0.4,0.1,1992-93
Todd Day,"Nov 6, '92, MIL @ DET",23,1,71,1931,358,828,54,184,213,297,144,291,117,75,48,118,222,983,.432,.293,.717,27.2,13.8,4.1,1.6,1.1,0.7,1992-93
Richard Dumas,"Dec 18, '92, PHO @ LAL",23,1,48,1320,302,576,1,3,152,215,100,223,60,85,39,92,127,757,.524,.333,.707,27.5,15.8,4.6,1.3,1.8,0.8,1992-93
Pat Durham,"Mar 16, '93, GSW vs. BOS",25,1,5,78,6,25,0,0,9,12,5,14,4,1,1,7,6,21,.240,,.750,15.6,4.2,2.8,0.8,0.2,0.2,1992-93
LaPhonso Ellis,"Nov 7, '92, DEN vs. SAS",22,1,82,2749,483,958,2,13,237,317,274,744,151,72,111,153,293,1205,.504,.154,.748,33.5,14.7,9.1,1.8,0.9,1.4,1992-93
Jo Jo English,"Dec 2, '92, CHI @ BOS",22,1,6,31,3,10,0,3,0,2,2,6,1,3,2,4,5,6,.300,.000,.000,5.2,1.0,1.0,0.2,0.5,0.3,1992-93
,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,1992-93
Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,1992-93
Matt Geiger,"Nov 24, '92, MIA @ IND",23,1,48,554,76,145,0,4,62,92,46,120,14,15,18,36,123,214,.524,.000,.674,11.5,4.5,2.5,0.3,0.3,0.4,1992-93
Litterial Green,"Nov 12, '92, ORL vs. WSB",22,1,52,626,87,198,1,10,60,96,11,34,116,23,4,42,70,235,.439,.100,.625,12.0,4.5,0.7,2.2,0.4,0.1,1992-93
Tom Gugliotta,"Nov 6, '92, WSB @ CHH",23,1,81,2795,484,1135,38,135,181,281,219,781,306,134,35,230,195,1187,.426,.281,.644,34.5,14.7,9.6,3.8,1.7,0.4,1992-93
Jay Guidinger,"Nov 19, '92, CLE @ HOU",23,1,32,215,19,55,0,0,13,25,26,64,17,9,10,10,48,51,.345,,.520,6.7,1.6,2.0,0.5,0.3,0.3,1992-93
Robert Horry,"Nov 6, '92, HOU vs. SEA",22,1,79,2330,323,682,12,47,143,200,113,392,191,80,83,156,210,801,.474,.255,.715,29.5,10.1,5.0,2.4,1.0,1.1,1992-93
Byron Houston,"Nov 6, '92, GSW @ UTA",23,1,79,1274,145,325,2,7,129,194,119,315,69,44,43,87,253,421,.446,.286,.665,16.1,5.3,4.0,0.9,0.6,0.5,1992-93
Stephen Howard,"Nov 6, '92, UTA vs. GSW",22,1,49,260,35,93,0,0,34,53,26,60,10,15,12,23,58,104,.376,,.642,5.3,2.1,1.2,0.2,0.3,0.2,1992-93
Jim Jackson,"Mar 5, '93, DAL vs. HOU",22,1,28,938,184,466,21,73,68,92,42,122,131,40,11,115,80,457,.395,.288,.739,33.5,16.3,4.4,4.7,1.4,0.4,1992-93
Keith Jennings,"Nov 6, '92, GSW @ UTA",24,1,8,136,25,42,5,9,14,18,2,11,23,4,0,7,18,69,.595,.556,.778,17.0,8.6,1.4,2.9,0.5,0.0,1992-93
Dave Johnson,"Nov 8, '92, POR vs. DEN",22,1,42,356,57,149,3,14,40,59,18,48,13,8,1,28,23,157,.383,.214,.678,8.5,3.7,1.1,0.3,0.2,0.0,1992-93
Thomas Jordan,"Apr 20, '93, PHI @ CHI",24,1,4,106,18,41,0,0,8,17,5,19,3,3,5,12,14,44,.439,,.471,26.5,11.0,4.8,0.8,0.8,1.3,1992-93
Adam Keefe,"Nov 6, '92, ATL vs. NYK",22,1,82,1549,188,376,0,1,166,237,171,432,80,57,16,100,195,542,.500,.000,.700,18.9,6.6,5.3,1.0,0.7,0.2,1992-93
Christian Laettner,"Nov 6, '92, MIN @ BOS",23,1,81,2823,503,1061,4,40,462,553,171,708,223,105,83,275,290,1472,.474,.100,.835,34.9,18.2,8.7,2.8,1.3,1.0,1992-93
Sam Mack,"Nov 7, '92, SAS @ DEN",22,1,40,267,47,118,3,22,45,58,18,48,15,14,5,22,44,142,.398,.136,.776,6.7,3.6,1.2,0.4,0.4,0.1,1992-93
Don MacLean,"Nov 6, '92, WSB @ CHH",23,1,62,674,157,361,3,6,90,111,33,122,39,11,4,42,82,407,.435,.500,.811,10.9,6.6,2.0,0.6,0.2,0.1,1992-93
Marlon Maxey,"Dec 3, '92, MIN @ UTA",23,1,43,520,93,169,0,1,45,70,66,164,12,11,18,38,75,231,.550,.000,.643,12.1,5.4,3.8,0.3,0.3,0.4,1992-93
Lee Mayberry,"Nov 6, '92, MIL @ DET",22,1,82,1503,171,375,43,110,39,68,26,118,273,59,7,85,148,424,.456,.391,.574,18.3,5.2,1.4,3.3,0.7,0.1,1992-93
Oliver Miller,"Nov 7, '92, PHO vs. LAC",22,1,56,1069,121,255,0,3,71,100,70,275,118,38,100,108,145,313,.475,.000,.710,19.1,5.6,4.9,2.1,0.7,1.8,1992-93
Harold Miner,"Nov 7, '92, MIA vs. NJN",21,1,73,1383,292,615,3,9,163,214,74,147,73,34,8,92,130,750,.475,.333,.762,18.9,10.3,2.0,1.0,0.5,0.1,1992-93
Isaiah Morris,"Nov 14, '92, DET vs. IND",23,1,25,102,26,57,0,0,3,4,6,12,4,3,1,8,14,55,.456,,.750,4.1,2.2,0.5,0.2,0.1,0.0,1992-93
,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,1992-93
Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,1992-93
Alonzo Mourning*,"Nov 13, '92, CHH @ IND",22,1,78,2644,572,1119,0,3,495,634,263,805,76,27,271,236,286,1639,.511,.000,.781,33.9,21.0,10.3,1.0,0.3,3.5,1992-93
Tracy Murray,"Nov 8, '92, POR vs. DEN",21,1,48,495,108,260,21,70,35,40,40,83,11,8,5,31,59,272,.415,.300,.875,10.3,5.7,1.7,0.2,0.2,0.1,1992-93
Melvin Newbern,"Jan 21, '93, DET @ HOU",25,1,33,311,42,113,1,8,34,60,19,37,57,23,1,32,42,119,.372,.125,.567,9.4,3.6,1.1,1.7,0.7,0.0,1992-93
Shaquille O'Neal*,"Nov 6, '92, ORL vs. MIA",20,1,81,3071,733,1304,0,2,427,721,342,1122,152,60,286,307,321,1893,.562,.000,.592,37.9,23.4,13.9,1.9,0.7,3.5,1992-93
Matt Othick,"Nov 7, '92, SAS @ DEN",23,1,4,39,3,5,2,4,0,2,1,2,7,1,0,4,7,8,.600,.500,.000,9.8,2.0,0.5,1.8,0.3,0.0,1992-93
Doug Overton,"Nov 15, '92, WSB @ NJN",23,1,45,990,152,323,3,13,59,81,25,106,157,31,6,72,81,366,.471,.231,.728,22.0,8.1,2.4,3.5,0.7,0.1,1992-93
Anthony Peeler,"Nov 6, '92, LAL @ LAC",23,1,77,1656,297,634,46,118,162,206,64,179,166,60,14,123,193,802,.468,.390,.786,21.5,10.4,2.3,2.2,0.8,0.2,1992-93
Brent Price,"Nov 6, '92, WSB @ CHH",24,1,68,859,100,279,8,48,54,68,28,103,154,56,3,85,90,262,.358,.167,.794,12.6,3.9,1.5,2.3,0.8,0.0,1992-93
Anthony Pullard,"Nov 7, '92, MIL vs. BOS",26,1,8,37,8,18,0,0,1,3,2,8,2,2,2,5,5,17,.444,,.333,4.6,2.1,1.0,0.3,0.3,0.3,1992-93
Sean Rooks,"Nov 7, '92, DAL vs. UTA",23,1,72,2087,368,747,0,2,234,389,196,536,95,38,81,160,204,970,.493,.000,.602,29.0,13.5,7.4,1.3,0.5,1.1,1992-93
Malik Sealy,"Nov 7, '92, IND vs. DET",22,1,58,672,136,319,7,31,51,74,60,112,47,36,7,58,74,330,.426,.226,.689,11.6,5.7,1.9,0.8,0.6,0.1,1992-93
Chris Smith,"Nov 6, '92, MIN @ BOS",22,1,80,1266,125,289,2,14,95,120,32,96,196,48,16,68,96,347,.433,.143,.792,15.8,4.3,1.2,2.5,0.6,0.2,1992-93
Reggie Smith,"Nov 8, '92, POR vs. DEN",22,1,23,68,10,27,0,1,3,14,15,21,1,4,1,4,16,23,.370,.000,.214,3.0,1.0,0.9,0.0,0.2,0.0,1992-93
Andre Spencer,"Dec 28, '92, ATL @ WSB",28,1,20,422,73,163,0,2,41,54,38,81,24,17,7,26,64,187,.448,.000,.759,21.1,9.4,4.1,1.2,0.9,0.4,1992-93
Elmore Spencer,"Nov 6, '92, LAC vs. LAL",23,1,44,280,44,82,0,0,16,32,17,62,8,8,18,26,54,104,.537,,.500,6.4,2.4,1.4,0.2,0.2,0.4,1992-93
Latrell Sprewell,"Nov 6, '92, GSW @ UTA",22,1,77,2741,449,968,73,198,211,283,79,271,295,126,52,203,166,1182,.464,.369,.746,35.6,15.4,3.5,3.8,1.6,0.7,1992-93
Barry Stevens,"Mar 7, '93, GSW vs. POR",30,1,2,6,1,2,0,0,0,0,2,2,0,0,0,0,1,2,.500,,,3.0,1.0,1.0,0.0,0.0,0.0,1992-93
Bryant Stith,"Nov 7, '92, DEN vs. SAS",22,1,39,865,124,278,0,4,99,119,39,124,49,24,5,44,82,347,.446,.000,.832,22.2,8.9,3.2,1.3,0.6,0.1,1992-93
Gundars VÄtra,"Nov 6, '92, MIN @ BOS",25,1,13,89,19,40,3,3,4,6,4,8,6,2,0,2,12,45,.475,1.000,.667,6.8,3.5,0.6,0.5,0.2,0.0,1992-93
Clarence Weatherspoon,"Nov 6, '92, PHI vs. NJN",22,1,82,2654,494,1053,1,4,291,408,179,589,147,85,67,176,188,1280,.469,.250,.713,32.4,15.6,7.2,1.8,1.0,0.8,1992-93
,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,1992-93
Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,1992-93
Marcus Webb,"Nov 25, '92, BOS vs. WSB",22,1,9,51,13,25,0,1,13,21,5,10,2,1,2,5,11,39,.520,.000,.619,5.7,4.3,1.1,0.2,0.1,0.2,1992-93
Robert Werdann,"Nov 8, '92, DEN @ POR",22,1,28,149,18,59,0,1,17,31,23,52,7,6,4,12,38,53,.305,.000,.548,5.3,1.9,1.9,0.3,0.2,0.1,1992-93
Corey Williams,"Nov 6, '92, CHI @ CLE",22,1,35,242,31,85,1,3,18,22,19,31,23,4,2,11,24,81,.365,.333,.818,6.9,2.3,0.9,0.7,0.1,0.1,1992-93
Lorenzo Williams,"Nov 8, '92, CHH @ CLE",23,1,27,179,17,36,0,0,2,7,17,55,5,5,17,8,29,36,.472,,.286,6.6,1.3,2.0,0.2,0.2,0.6,1992-93
Walt Williams,"Nov 6, '92, SAC vs. SAS",22,1,59,1673,358,823,61,191,224,302,115,265,178,66,29,179,209,1001,.435,.319,.742,28.4,17.0,4.5,3.0,1.1,0.5,1992-93
Randy Woods,"Nov 10, '92, LAC @ SAC",22,1,41,174,23,66,3,14,19,26,6,14,40,14,1,16,26,68,.348,.214,.731,4.2,1.7,0.3,1.0,0.3,0.0,1992-93
