Player,Debut,Age,Yrs,TOT_G,TOT_MP,TOT_FG,TOT_FGA,TOT_3P,TOT_3PA,TOT_FT,TOT_FTA,TOT_ORB,TOT_TRB,TOT_AST,TOT_STL,TOT_BLK,TOT_TOV,TOT_PF,TOT_PTS,FG%,3P%,FT%,PG_MP,PG_PTS,PG_TRB,PG_AST,PG_STL,PG_BLK,Season
Jack George,"Oct 31, '53, PHW vs. SYR",25,1,71,2648,259,736,,,157,266,,386,312,,,,210,675,.352,,.590,37.3,9.5,5.4,4.4,,,1953-54
Bato Govedarica,"Oct 31, '53, SYR @ PHW",25,1,23,258,25,79,,,25,37,,18,24,,,,44,75,.316,,.676,11.2,3.3,0.8,1.0,,,1953-54
Norm Grekin,"Oct 31, '53, PHW vs. SYR",23,1,1,1,0,0,,,0,0,,0,0,,,,1,0,,,,1.0,0.0,0.0,0.0,,,1953-54
Rollen Hans,"Oct 31, '53, BLB @ ROC",22,1,67,1556,191,515,,,101,180,,160,181,,,,172,483,.371,,.561,23.2,7.2,2.4,2.7,,,1953-54
Bob Houbregs*,"Oct 30, '53, MLH vs. MNL",21,1,70,1970,209,562,,,190,266,,375,123,,,,209,608,.372,,.714,28.1,8.7,5.4,1.8,,,1953-54
Billy Kenville,"Oct 31, '53, SYR @ PHW",23,1,72,1405,149,388,,,136,182,,247,122,,,,138,434,.384,,.747,19.5,6.0,3.4,1.7,,,1953-54
Dick Knostman,"Oct 31, '53, SYR @ PHW",22,1,5,47,3,10,,,7,11,,17,6,,,,9,13,.300,,.636,9.4,2.6,3.4,1.2,,,1953-54
Clyde Lovellette*,"Oct 30, '53, MNL @ MLH",24,1,72,1255,237,560,,,114,164,,419,51,,,,210,588,.423,,.695,17.4,8.2,5.8,0.7,,,1953-54
Jim Luisi,"Jan 2, '54, BLB vs. BOS",25,1,31,367,31,95,,,27,41,,25,35,,,,45,89,.326,,.659,11.8,2.9,0.8,1.1,,,1953-54
,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,1953-54
Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,1953-54
Jack Molinas,"Nov 7, '53, FTW @ ROC",22,1,32,958,114,292,,,142,187,,228,51,,,,83,370,.390,,.759,29.9,11.6,7.1,1.6,,,1953-54
Jim Neal,"Oct 31, '53, SYR @ PHW",23,1,67,899,117,369,,,78,132,,257,24,,,,139,312,.317,,.591,13.4,4.7,3.8,0.4,,,1953-54
Paul Nolen,"Nov 7, '53, BLB @ SYR",24,1,1,2,0,1,,,0,0,,1,0,,,,1,0,.000,,,2.0,0.0,1.0,0.0,,,1953-54
Bob Peterson,"Oct 31, '53, BLB @ ROC",22,1,8,60,3,10,,,9,11,,12,3,,,,15,15,.300,,.818,7.5,1.9,1.5,0.4,,,1953-54
Jim Phelan,"Nov 7, '53, PHW vs. BOS",24,1,4,33,0,6,,,3,6,,5,2,,,,9,3,.000,,.500,8.3,0.8,1.3,0.5,,,1953-54
Connie Rea,"Jan 30, '54, BLB vs. PHW",23,1,20,154,9,43,,,5,16,,31,16,,,,13,23,.209,,.313,7.7,1.2,1.6,0.8,,,1953-54
Frank Reddout,"Nov 7, '53, ROC vs. FTW",22,1,7,18,5,6,,,3,4,,9,0,,,,6,13,.833,,.750,2.6,1.9,1.3,0.0,,,1953-54
Al Roges,"Oct 31, '53, BLB @ ROC",23,1,67,1937,220,614,,,130,179,,213,160,,,,177,570,.358,,.726,28.9,8.5,3.2,2.4,,,1953-54
Ed Smith,"Oct 31, '53, NYK vs. MNL",24,1,12,127,14,49,,,7,13,,32,10,,,,17,35,.286,,.538,10.6,2.9,2.7,0.8,,,1953-54
Joe Smyth,"Dec 30, '53, NYK @ BLB",24,1,40,495,48,138,,,35,65,,98,49,,,,53,131,.348,,.538,12.4,3.3,2.5,1.2,,,1953-54
Don Sunderlage,"Oct 30, '53, MLH vs. MNL",24,1,68,2232,254,748,,,252,337,,225,187,,,,263,760,.340,,.748,32.8,11.2,3.3,2.8,,,1953-54
Norm Swanson,"Oct 31, '53, ROC @ BLB",23,1,63,611,31,137,,,38,64,,110,33,,,,91,100,.226,,.594,9.7,1.6,1.7,0.5,,,1953-54
Hal Uplinger,"Oct 31, '53, BLB @ ROC",24,1,23,268,33,94,,,20,22,,31,26,,,,42,86,.351,,.909,11.7,3.7,1.3,1.1,,,1953-54
Isaac Walthour,"Oct 30, '53, MLH vs. MNL",23,1,4,30,1,6,,,0,0,,1,2,,,,6,2,.167,,,7.5,0.5,0.3,0.5,,,1953-54
George Yardley*,"Nov 1, '53, FTW vs. MLH",25,1,63,1489,209,492,,,146,205,,407,99,,,,166,564,.425,,.712,23.6,9.0,6.5,1.6,,,1953-54
