Player,Debut,Age,Yrs,TOT_G,TOT_MP,TOT_FG,TOT_FGA,TOT_3P,TOT_3PA,TOT_FT,TOT_FTA,TOT_ORB,TOT_TRB,TOT_AST,TOT_STL,TOT_BLK,TOT_TOV,TOT_PF,TOT_PTS,FG%,3P%,FT%,PG_MP,PG_PTS,PG_TRB,PG_AST,PG_STL,PG_BLK,Season,League
Joe Wieskamp,"Nov 10, '21, SAS vs. SAC",22,1,29,205,20,56,14,43,7,13,4,14,9,4,3,2,14,61,.357,.326,.538,7.1,2.1,0.5,0.3,0.1,0.1,2021-22,NBA
Aaron Wiggins,"Nov 14, '21, OKC vs. BRK",23,1,50,1209,156,337,42,138,62,85,51,178,68,30,10,54,93,416,.463,.304,.729,24.2,8.3,3.6,1.4,0.6,0.2,2021-22,NBA
Lindell Wigginton,"Jan 13, '22, MIL vs. GSW",23,1,19,199,26,61,9,26,19,35,3,25,23,5,1,12,17,80,.426,.346,.543,10.5,4.2,1.3,1.2,0.3,0.1,2021-22,NBA
,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,2021-22,NBA
Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,2021-22,NBA
Brandon Williams,"Dec 27, '21, POR vs. DAL",22,1,24,640,105,282,31,106,68,97,19,74,94,24,10,58,52,309,.372,.292,.701,26.7,12.9,3.1,3.9,1.0,0.4,2021-22,NBA
Ziaire Williams,"Oct 20, '21, MEM vs. CLE",20,1,62,1346,191,424,76,242,43,55,26,129,65,35,12,41,113,501,.450,.314,.782,21.7,8.1,2.1,1.0,0.6,0.2,2021-22,NBA
McKinley Wright IV,"Oct 20, '21, MIN vs. HOU",23,1,5,19,2,3,1,2,0,0,0,0,3,0,0,1,1,5,.667,.500,,3.8,1.0,0.0,0.6,0.0,0.0,2021-22,NBA
Moses Wright,"Dec 22, '21, LAC @ SAC",23,1,4,14,1,4,0,1,3,3,1,3,2,0,1,0,0,5,.250,.000,1.000,3.5,1.3,0.8,0.5,0.0,0.3,2021-22,NBA
Gabe York,"Apr 9, '22, IND @ PHI",28,1,2,21,2,7,1,6,3,5,0,2,4,2,1,1,4,8,.286,.167,.600,10.5,4.0,1.0,2.0,1.0,0.5,2021-22,NBA
Omer Yurtseven,"Oct 21, '21, MIA vs. MIL",23,1,56,706,130,247,1,11,38,61,85,294,49,17,20,41,84,299,.526,.091,.623,12.6,5.3,5.3,0.9,0.3,0.4,2021-22,NBA
Yvonne Anderson,"May 14, '22, CON vs. LAS",32,1,11,101,12,26,4,10,7,7,3,9,12,3,2,11,14,35,.462,.400,1.000,9.2,3.2,0.8,1.1,0.3,0.2,2021-22,WNBA
Amy Atwell,"May 6, '22, LAS @ CHI",24,1,4,32,1,9,1,6,0,0,1,2,2,0,0,2,1,3,.111,.167,,8.0,0.8,0.5,0.5,0.0,0.0,2021-22,WNBA
Shakira Austin,"May 6, '22, WAS vs. IND",21,1,36,776,122,223,0,1,68,109,63,232,33,27,30,54,84,312,.547,.000,.624,21.6,8.7,6.4,0.9,0.8,0.8,2021-22,WNBA
Kierstan Bell,"May 6, '22, LVA @ PHO",22,1,21,121,10,33,3,22,4,4,4,19,7,2,3,5,10,27,.303,.136,1.000,5.8,1.3,0.9,0.3,0.1,0.1,2021-22,WNBA
Katie Benzan,"May 8, '22, WAS @ MIN",24,1,3,27,5,9,5,7,3,4,1,2,1,0,1,2,7,18,.556,.714,.750,9.0,6.0,0.7,0.3,0.0,0.3,2021-22,WNBA
Rae Burrell,"May 6, '22, LAS @ CHI",22,1,3,44,1,9,1,6,2,2,1,3,1,2,0,1,4,5,.111,.167,1.000,14.7,1.7,1.0,0.3,0.7,0.0,2021-22,WNBA
Veronica Burton,"May 7, '22, DAL vs. ATL",21,1,36,548,25,76,12,43,32,32,17,53,68,34,11,35,51,94,.329,.279,1.000,15.2,2.6,1.5,1.9,0.9,0.3,2021-22,WNBA
Maya Caldwell,"Jun 21, '22, ATL vs. DAL",23,1,9,214,38,74,18,32,4,5,5,22,20,7,2,14,15,98,.514,.563,.800,23.8,10.9,2.4,2.2,0.8,0.2,2021-22,WNBA
Nia Clouden,"May 7, '22, CON @ NYL",22,1,28,250,18,53,12,29,10,17,2,23,21,6,1,12,26,58,.340,.414,.588,8.9,2.1,0.8,0.8,0.2,0.0,2021-22,WNBA
Lorela Cubaj,"May 7, '22, NYL vs. CON",23,1,11,88,4,12,0,0,0,0,9,23,4,0,2,5,12,8,.333,,,8.0,0.7,2.1,0.4,0.0,0.2,2021-22,WNBA
Elissa Cunane,"Jun 1, '22, MIN @ ATL",21,1,3,10,1,2,0,1,0,0,2,5,0,0,0,1,1,2,.500,.000,,3.3,0.7,1.7,0.0,0.0,0.0,2021-22,WNBA
Rennia Davis,"May 10, '22, MIN @ IND",23,1,8,43,5,13,0,2,0,0,3,8,1,2,0,4,3,10,.385,.000,,5.4,1.3,1.0,0.1,0.3,0.0,2021-22,WNBA
Jasmine Dickey,"May 7, '22, DAL vs. ATL",22,1,20,93,7,33,1,4,6,9,6,12,2,4,1,5,9,21,.212,.250,.667,4.7,1.1,0.6,0.1,0.2,0.1,2021-22,WNBA
Queen Egbo,"May 6, '22, IND @ WAS",22,1,33,720,95,215,0,0,49,76,61,209,31,30,40,64,98,239,.442,,.645,21.8,7.2,6.3,0.9,0.9,1.2,2021-22,WNBA
Emily Engstler,"May 6, '22, IND @ WAS",22,1,35,638,72,182,16,45,21,38,72,181,51,27,40,48,110,181,.396,.356,.553,18.2,5.2,5.2,1.5,0.8,1.1,2021-22,WNBA
Rebekah Gardner,"May 11, '22, CHI vs. NYL",31,1,35,760,116,214,15,42,48,60,44,115,44,49,19,55,81,295,.542,.357,.800,21.7,8.4,3.3,1.3,1.4,0.5,2021-22,WNBA
Destanni Henderson,"May 6, '22, IND @ WAS",23,1,36,589,71,177,26,71,23,32,27,57,89,27,3,60,32,191,.401,.366,.719,16.4,5.3,1.6,2.5,0.8,0.1,2021-22,WNBA
Naz Hillmon,"May 7, '22, ATL @ DAL",22,1,34,674,59,123,0,2,32,39,52,172,41,22,10,40,51,150,.480,.000,.821,19.8,4.4,5.1,1.2,0.6,0.3,2021-22,WNBA
Rhyne Howard,"May 7, '22, ATL @ DAL",22,1,34,1066,184,509,85,248,99,125,27,154,96,54,26,53,87,552,.361,.343,.792,31.4,16.2,4.5,2.8,1.6,0.8,2021-22,WNBA
Lexie Hull,"May 6, '22, IND @ WAS",22,1,26,334,28,105,8,43,36,40,11,40,18,15,2,18,47,100,.267,.186,.900,12.8,3.8,1.5,0.7,0.6,0.1,2021-22,WNBA
,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,2021-22,WNBA
Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,2021-22,WNBA
Tina Krajisnik,"May 6, '22, CHI vs. LAS",31,1,2,5,0,1,0,0,0,0,0,0,2,1,0,0,2,0,.000,,,2.5,0.0,0.0,1.0,0.5,0.0,2021-22,WNBA
Rui Machida,"May 6, '22, WAS vs. IND",29,1,36,463,26,84,7,34,6,9,6,40,93,16,2,38,25,65,.310,.206,.667,12.9,1.8,1.1,2.6,0.4,0.1,2021-22,WNBA
Anneli Maley,"May 6, '22, CHI vs. LAS",23,1,4,44,3,6,2,3,0,0,3,7,3,3,1,1,6,8,.500,.667,,11.0,2.0,1.8,0.8,0.8,0.3,2021-22,WNBA
Nikolina Milic,"May 6, '22, MIN @ SEA",28,1,31,364,74,135,6,22,31,42,46,93,23,10,8,42,57,185,.548,.273,.738,11.7,6.0,3.0,0.7,0.3,0.3,2021-22,WNBA
Olivia Nelson-Ododa,"May 20, '22, LAS @ SEA",21,1,30,436,47,84,0,0,26,37,34,89,11,9,24,30,77,120,.560,,.703,14.5,4.0,3.0,0.4,0.3,0.8,2021-22,WNBA
Raina Perez,"May 11, '22, SEA @ PHO",23,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,2.0,0.0,0.0,1.0,0.0,0.0,2021-22,WNBA
Khayla Pointer,"Jun 23, '22, IND @ DAL",23,1,10,58,7,12,1,4,7,14,1,8,2,2,0,9,2,22,.583,.250,.500,5.8,2.2,0.8,0.2,0.2,0.0,2021-22,WNBA
Iliana Rupert,"Jun 25, '22, LVA vs. WAS",20,1,17,223,25,54,14,38,1,3,11,39,15,7,0,9,35,65,.463,.368,.333,13.1,3.8,2.3,0.9,0.4,0.0,2021-22,WNBA
Aisha Sheppard,"May 6, '22, LVA @ PHO",23,1,23,174,10,42,9,33,6,8,6,14,7,5,1,7,26,35,.238,.273,.750,7.6,1.5,0.6,0.3,0.2,0.0,2021-22,WNBA
Hannah Sjerven,"May 14, '22, MIN vs. CHI",24,1,3,9,0,1,0,0,0,0,0,0,0,0,1,0,2,0,.000,,,3.0,0.0,0.0,0.0,0.0,0.3,2021-22,WNBA
Kianna Smith,"Jul 4, '22, LAS vs. PHO",23,1,11,113,11,35,5,18,2,2,5,9,6,4,0,4,11,29,.314,.278,1.000,10.3,2.6,0.8,0.5,0.4,0.0,2021-22,WNBA
NaLyssa Smith,"May 6, '22, IND @ WAS",21,1,32,983,160,382,37,97,76,123,70,253,45,15,8,76,93,433,.419,.381,.618,30.7,13.5,7.9,1.4,0.5,0.3,2021-22,WNBA
Sparkle Taylor,"May 6, '22, CHI vs. LAS",26,1,2,25,5,6,0,1,1,1,0,2,0,0,0,1,3,11,.833,.000,1.000,12.5,5.5,1.0,0.0,0.0,0.0,2021-22,WNBA
Sam Thomas,"May 6, '22, PHO vs. LVA",23,1,24,118,4,19,1,15,1,1,2,5,6,6,2,4,12,10,.211,.067,1.000,4.9,0.4,0.2,0.3,0.3,0.1,2021-22,WNBA
Kristy Wallace,"May 7, '22, ATL @ DAL",26,1,29,602,66,162,25,68,33,42,18,68,63,17,6,44,58,190,.407,.368,.786,20.8,6.6,2.3,2.2,0.6,0.2,2021-22,WNBA
Evina Westbrook,"May 14, '22, MIN vs. CHI",23,1,20,205,20,53,5,20,11,15,1,20,23,8,7,15,18,56,.377,.250,.733,10.3,2.8,1.0,1.2,0.4,0.4,2021-22,WNBA
Li Yueru,"May 28, '22, CHI vs. LVA",23,1,16,82,8,18,0,0,12,12,5,24,2,2,2,13,9,28,.444,,1.000,5.1,1.8,1.5,0.1,0.1,0.1,2021-22,WNBA
