Player,Debut,Age,Yrs,TOT_G,TOT_MP,TOT_FG,TOT_FGA,TOT_3P,TOT_3PA,TOT_FT,TOT_FTA,TOT_ORB,TOT_TRB,TOT_AST,TOT_STL,TOT_BLK,TOT_TOV,TOT_PF,TOT_PTS,FG%,3P%,FT%,PG_MP,PG_PTS,PG_TRB,PG_AST,PG_STL,PG_BLK,Season
Stanley Jackson,"Dec 4, '93, MIN @ SEA",23,1,17,92,17,33,1,5,3,3,12,27,16,5,0,10,13,38,.515,.200,1.000,5.4,2.2,1.6,0.9,0.3,0.0,1993-94
Chris Jent,"Apr 21, '94, HOU vs. DAL",24,1,3,78,13,26,4,11,1,2,4,15,7,0,0,5,13,31,.500,.364,.500,26.0,10.3,5.0,2.3,0.0,0.0,1993-94
Ervin Johnson,"Nov 6, '93, SEA vs. LAL",26,1,45,280,44,106,0,0,29,46,48,118,7,10,22,24,45,117,.415,,.630,6.2,2.6,2.6,0.2,0.2,0.5,1993-94
Popeye Jones,"Nov 5, '93, DAL @ UTA",23,1,81,1773,195,407,0,1,78,107,299,605,99,61,31,94,246,468,.479,.000,.729,21.9,5.8,7.5,1.2,0.8,0.4,1993-94
Adonis Jordan,"Nov 20, '93, DEN @ MIN",23,1,6,79,6,23,3,10,0,0,3,6,19,0,1,6,6,15,.261,.300,,13.2,2.5,1.0,3.2,0.0,0.2,1993-94
,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,1993-94
Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,1993-94
Reggie Jordan,"Jan 26, '94, LAL vs. IND",26,1,23,259,44,103,2,4,35,51,46,67,26,14,5,14,26,125,.427,.500,.686,11.3,5.4,2.9,1.1,0.6,0.2,1993-94
Warren Kidd,"Nov 5, '93, PHI vs. WSB",23,1,68,884,100,169,0,0,47,86,76,233,19,19,23,44,129,247,.592,,.547,13.0,3.6,3.4,0.3,0.3,0.3,1993-94
Chris King,"Dec 14, '93, SEA vs. ORL",24,1,15,86,19,48,2,7,15,26,5,15,11,4,0,12,12,55,.396,.286,.577,5.7,3.7,1.0,0.7,0.3,0.0,1993-94
Toni KukoÄ*,"Nov 5, '93, CHI @ CHH",25,1,75,1808,313,726,32,118,156,210,98,297,252,81,33,167,122,814,.431,.271,.743,24.1,10.9,4.0,3.4,1.1,0.4,1993-94
George Lynch,"Nov 6, '93, LAL @ SEA",23,1,71,1762,291,573,0,5,99,166,220,410,96,102,27,87,177,681,.508,.000,.596,24.8,9.6,5.8,1.4,1.4,0.4,1993-94
Malcolm Mackey,"Jan 13, '94, PHO @ SAS",23,1,22,69,14,37,0,2,4,8,12,24,1,0,3,2,9,32,.378,.000,.500,3.1,1.5,1.1,0.0,0.0,0.1,1993-94
Gerald Madkins,"Nov 7, '93, CLE vs. NYK",24,1,22,149,11,31,5,15,8,10,1,11,19,9,0,13,16,35,.355,.333,.800,6.8,1.6,0.5,0.9,0.4,0.0,1993-94
Bob Martin,"Nov 7, '93, LAC @ DEN",24,1,53,535,40,88,0,0,31,51,36,117,17,8,33,29,106,111,.455,,.608,10.1,2.1,2.2,0.3,0.2,0.6,1993-94
Jamal Mashburn,"Nov 5, '93, DAL @ UTA",21,1,79,2896,561,1382,85,299,306,438,107,353,266,89,14,245,205,1513,.406,.284,.699,36.7,19.2,4.5,3.4,1.1,0.2,1993-94
Darnell Mee,"Nov 5, '93, DEN @ SAC",22,1,38,285,28,88,5,24,12,27,17,35,16,15,13,18,34,73,.318,.208,.444,7.5,1.9,0.9,0.4,0.4,0.3,1993-94
Chris Mills,"Nov 5, '93, CLE vs. MIL",24,1,79,2022,284,677,38,122,137,176,134,401,128,54,50,89,232,743,.419,.311,.778,25.6,9.4,5.1,1.6,0.7,0.6,1993-94
Darren Morningstar,"Nov 5, '93, DAL @ UTA",24,1,23,367,39,82,0,0,18,30,31,81,15,14,2,19,70,96,.476,,.600,16.0,4.2,3.5,0.7,0.6,0.1,1993-94
Gheorghe MureÈan,"Nov 17, '93, WSB vs. MIL",22,1,54,650,128,235,0,0,48,71,66,192,18,28,48,54,120,304,.545,,.676,12.0,5.6,3.6,0.3,0.5,0.9,1993-94
Bo Outlaw,"Feb 15, '94, LAC @ LAL",22,1,37,871,98,167,0,2,61,103,81,212,36,36,37,31,94,257,.587,.000,.592,23.5,6.9,5.7,1.0,1.0,1.0,1993-94
Mike Peplowski,"Nov 5, '93, SAC vs. DEN",23,1,55,667,76,141,0,1,24,44,49,169,24,17,25,34,131,176,.539,.000,.545,12.1,3.2,3.1,0.4,0.3,0.5,1993-94
Richard PetruÅ¡ka,"Nov 18, '93, HOU @ IND",25,1,22,92,20,46,7,15,6,8,9,31,1,2,3,15,15,53,.435,.467,.750,4.2,2.4,1.4,0.0,0.1,0.1,1993-94
Dino Radja*,"Nov 5, '93, BOS vs. NYK",26,1,80,2303,491,942,0,1,226,301,191,577,114,70,67,149,276,1208,.521,.000,.751,28.8,15.1,7.2,1.4,0.9,0.8,1993-94
Isaiah Rider,"Nov 5, '93, MIN @ DET",22,1,79,2415,522,1115,54,150,215,265,118,315,202,54,28,218,194,1313,.468,.360,.811,30.6,16.6,4.0,2.6,0.7,0.4,1993-94
Eric Riley,"Nov 5, '93, HOU vs. NJN",23,1,47,219,34,70,0,1,20,37,24,59,9,5,9,15,30,88,.486,.000,.541,4.7,1.9,1.3,0.2,0.1,0.2,1993-94
James Robinson,"Nov 5, '93, POR @ LAC",23,1,58,673,104,285,23,73,45,67,34,78,68,30,15,52,69,276,.365,.315,.672,11.6,4.8,1.3,1.2,0.5,0.3,1993-94
,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,1993-94
Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,1993-94
Rodney Rogers,"Nov 5, '93, DEN @ SAC",22,1,79,1406,239,545,35,92,127,189,90,226,101,63,48,131,195,640,.439,.380,.672,17.8,8.1,2.9,1.3,0.8,0.6,1993-94
Bryon Russell,"Nov 5, '93, UTA vs. DAL",23,1,67,1121,135,279,2,22,62,101,61,181,54,68,19,55,138,334,.484,.091,.614,16.7,5.0,2.7,0.8,1.0,0.3,1993-94
Kevin Thompson,"Nov 18, '93, POR vs. CHI",22,1,14,58,6,14,0,1,1,2,7,13,3,0,2,5,11,13,.429,.000,.500,4.1,0.9,0.9,0.2,0.0,0.1,1993-94
Keith Tower,"Nov 5, '93, ORL @ MIA",23,1,11,32,4,9,0,0,0,0,0,6,1,0,0,0,6,8,.444,,,2.9,0.7,0.5,0.1,0.0,0.0,1993-94
Nick Van Exel,"Nov 5, '93, LAL vs. PHO",22,1,81,2700,413,1049,123,364,150,192,47,238,466,85,8,145,154,1099,.394,.338,.781,33.3,13.6,2.9,5.8,1.0,0.1,1993-94
Rex Walters,"Nov 5, '93, NJN @ HOU",23,1,48,386,60,115,14,28,28,34,6,38,71,15,3,30,41,162,.522,.500,.824,8.0,3.4,0.8,1.5,0.3,0.1,1993-94
Chris Webber*,"Nov 9, '93, GSW vs. HOU",20,1,76,2438,572,1037,0,14,189,355,305,694,272,93,164,206,247,1333,.552,.000,.532,32.1,17.5,9.1,3.6,1.2,2.2,1993-94
Matt Wenstrom,"Nov 6, '93, BOS @ WSB",23,1,11,37,6,10,0,0,6,10,6,12,0,0,2,4,7,18,.600,,.600,3.4,1.6,1.1,0.0,0.0,0.2,1993-94
David Wesley,"Dec 7, '93, NJN vs. BOS",23,1,60,542,64,174,11,47,44,53,10,44,123,38,4,52,47,183,.368,.234,.830,9.0,3.1,0.7,2.1,0.6,0.1,1993-94
Chris Whitney,"Nov 5, '93, SAS vs. GSW",22,1,40,339,25,82,10,30,12,15,5,29,53,11,1,37,53,72,.305,.333,.800,8.5,1.8,0.7,1.3,0.3,0.0,1993-94
Aaron Williams,"Nov 30, '93, UTA vs. DEN",22,1,6,12,2,8,0,0,0,1,1,3,1,0,0,1,4,4,.250,,.000,2.0,0.7,0.5,0.2,0.0,0.0,1993-94
Luther Wright,"Nov 5, '93, UTA vs. DAL",22,1,15,92,8,23,0,1,3,4,6,10,0,1,2,6,21,19,.348,.000,.750,6.1,1.3,0.7,0.0,0.1,0.1,1993-94
