Player,Debut,Age,Yrs,TOT_G,TOT_MP,TOT_FG,TOT_FGA,TOT_3P,TOT_3PA,TOT_FT,TOT_FTA,TOT_ORB,TOT_TRB,TOT_AST,TOT_STL,TOT_BLK,TOT_TOV,TOT_PF,TOT_PTS,FG%,3P%,FT%,PG_MP,PG_PTS,PG_TRB,PG_AST,PG_STL,PG_BLK,Season,League
Marcus Cousin,"Mar 9, '11, UTA @ TOR",24,1,4,18,2,3,0,0,0,0,0,3,0,0,1,1,1,4,.667,,,4.5,1.0,0.8,0.0,0.0,0.3,2010-11,NBA
DeMarcus Cousins,"Oct 27, '10, SAC @ MIN",20,1,81,2309,432,1004,3,18,276,402,217,699,204,85,68,268,332,1143,.430,.167,.687,28.5,14.1,8.6,2.5,1.0,0.8,2010-11,NBA
Jordan Crawford,"Oct 27, '10, ATL @ MEM",22,1,42,1027,192,500,33,128,73,84,31,105,117,39,3,83,63,490,.384,.258,.869,24.5,11.7,2.5,2.8,0.9,0.1,2010-11,NBA
Ed Davis,"Dec 1, '10, TOR vs. WAS",21,1,65,1602,215,373,0,0,71,128,168,462,40,39,67,48,183,501,.576,,.555,24.6,7.7,7.1,0.6,0.6,1.0,2010-11,NBA
Zabian Dowdell,"Jan 11, '11, PHO @ DEN",26,1,24,292,51,125,3,10,16,17,5,20,51,20,2,29,30,121,.408,.300,.941,12.2,5.0,0.8,2.1,0.8,0.1,2010-11,NBA
Devin Ebanks,"Oct 31, '10, LAL vs. GSW",21,1,20,118,21,51,2,5,18,23,15,27,2,4,5,6,7,62,.412,.400,.783,5.9,3.1,1.4,0.1,0.2,0.3,2010-11,NBA
Semih Erden,"Nov 2, '10, BOS @ DET",24,1,41,595,62,111,0,0,39,60,37,118,20,15,24,34,104,163,.559,,.650,14.5,4.0,2.9,0.5,0.4,0.6,2010-11,NBA
,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,2010-11,NBA
Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,2010-11,NBA
Jeremy Evans,"Oct 27, '10, UTA @ DEN",23,1,49,463,76,115,0,1,26,37,36,97,24,17,17,19,50,178,.661,.000,.703,9.4,3.6,2.0,0.5,0.3,0.3,2010-11,NBA
Patrick Ewing,"Mar 30, '11, NOH vs. POR",26,1,7,19,0,5,0,2,3,4,1,2,2,0,1,1,1,3,.000,.000,.750,2.7,0.4,0.3,0.3,0.0,0.1,2010-11,NBA
Christian Eyenga,"Jan 2, '11, CLE vs. DAL",21,1,44,947,130,306,25,91,18,28,27,123,35,34,28,47,78,303,.425,.275,.643,21.5,6.9,2.8,0.8,0.8,0.6,2010-11,NBA
Derrick Favors,"Oct 27, '10, NJN vs. DET",19,1,78,1535,215,416,0,0,103,173,171,412,39,29,68,77,246,533,.517,,.595,19.7,6.8,5.3,0.5,0.4,0.9,2010-11,NBA
Landry Fields,"Oct 27, '10, NYK @ TOR",22,1,82,2541,299,602,86,219,113,147,105,521,155,80,17,107,114,797,.497,.393,.769,31.0,9.7,6.4,1.9,1.0,0.2,2010-11,NBA
Gary Forbes,"Oct 27, '10, DEN vs. UTA",25,1,63,791,124,273,19,58,59,87,28,116,49,23,6,46,77,326,.454,.328,.678,12.6,5.2,1.8,0.8,0.4,0.1,2010-11,NBA
Paul George,"Oct 27, '10, IND @ SAS",20,1,61,1265,179,395,41,138,77,101,37,224,65,62,26,70,127,476,.453,.297,.762,20.7,7.8,3.7,1.1,1.0,0.4,2010-11,NBA
Blake Griffin,"Oct 27, '10, LAC vs. POR",21,1,82,3112,696,1376,7,24,446,695,270,989,312,63,45,223,252,1845,.506,.292,.642,38.0,22.5,12.1,3.8,0.8,0.5,2010-11,NBA
Luke Harangody,"Nov 2, '10, BOS @ DET",23,1,49,640,79,206,16,66,19,26,40,143,30,15,17,16,80,193,.383,.242,.731,13.1,3.9,2.9,0.6,0.3,0.3,2010-11,NBA
Manny Harris,"Oct 29, '10, CLE @ TOR",21,1,54,933,108,289,34,92,71,93,36,140,85,31,7,63,65,321,.374,.370,.763,17.3,5.9,2.6,1.6,0.6,0.1,2010-11,NBA
Gordon Hayward,"Oct 27, '10, UTA @ DEN",20,1,72,1218,142,293,35,74,69,97,41,139,81,30,19,70,106,388,.485,.473,.711,16.9,5.4,1.9,1.1,0.4,0.3,2010-11,NBA
Lazar Hayward,"Oct 29, '10, MIN vs. MIL",24,1,42,419,55,154,17,60,33,42,23,70,28,12,7,19,44,160,.357,.283,.786,10.0,3.8,1.7,0.7,0.3,0.2,2010-11,NBA
Xavier Henry,"Oct 27, '10, MEM vs. ATL",19,1,38,527,65,160,2,17,33,52,9,37,18,11,3,13,48,165,.406,.118,.635,13.9,4.3,1.0,0.5,0.3,0.1,2010-11,NBA
Damion James,"Oct 27, '10, NJN vs. DET",23,1,25,403,46,103,0,3,18,28,17,85,20,16,12,25,36,110,.447,.000,.643,16.1,4.4,3.4,0.8,0.6,0.5,2010-11,NBA
Eugene Jeter,"Oct 27, '10, SAC @ MIN",27,1,62,858,106,259,6,30,37,41,9,70,162,29,2,51,54,255,.409,.200,.902,13.8,4.1,1.1,2.6,0.5,0.0,2010-11,NBA
Armon Johnson,"Oct 26, '10, POR vs. PHO",21,1,38,277,46,101,5,12,13,22,11,36,45,5,1,38,31,110,.455,.417,.591,7.3,2.9,0.9,1.2,0.1,0.0,2010-11,NBA
Chris Johnson,"Feb 1, '11, POR vs. SAS",25,1,14,138,9,21,0,0,15,20,12,32,3,3,9,10,21,33,.429,,.750,9.9,2.4,2.3,0.2,0.2,0.6,2010-11,NBA
Wesley Johnson,"Oct 27, '10, MIN vs. SAC",23,1,79,2069,271,682,103,289,64,92,51,240,148,58,54,95,163,709,.397,.356,.696,26.2,9.0,3.0,1.9,0.7,0.7,2010-11,NBA
Dominique Jones,"Oct 27, '10, DAL vs. CHA",22,1,18,135,14,45,0,4,14,17,6,25,19,5,3,10,7,42,.311,.000,.824,7.5,2.3,1.4,1.1,0.3,0.2,2010-11,NBA
Gani Lawal,"Dec 31, '10, PHO vs. DET",22,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,2.0,0.0,0.0,0.0,0.0,0.0,2010-11,NBA
,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,2010-11,NBA
Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,2010-11,NBA
Jeremy Lin,"Oct 29, '10, GSW vs. LAC",22,1,29,285,28,72,1,5,19,25,12,34,42,33,9,18,31,76,.389,.200,.760,9.8,2.6,1.2,1.4,1.1,0.3,2010-11,NBA
Greg Monroe,"Oct 30, '10, DET @ CHI",20,1,80,2222,303,550,0,1,145,233,248,601,105,93,45,81,196,751,.551,.000,.622,27.8,9.4,7.5,1.3,1.2,0.6,2010-11,NBA
Timofey Mozgov,"Oct 27, '10, NYK @ TOR",24,1,45,524,63,133,0,0,37,52,46,121,15,15,25,35,84,163,.474,,.712,11.6,3.6,2.7,0.3,0.3,0.6,2010-11,NBA
Hamady N'Diaye,"Oct 28, '10, WAS @ ORL",24,1,16,80,4,5,0,0,6,12,2,7,0,2,5,3,18,14,.800,,.500,5.0,0.9,0.4,0.0,0.1,0.3,2010-11,NBA
Gary Neal,"Oct 27, '10, SAS vs. IND",26,1,80,1685,285,632,129,308,84,104,21,196,96,27,4,78,148,783,.451,.419,.808,21.1,9.8,2.5,1.2,0.3,0.1,2010-11,NBA
Larry Owens,"Jan 16, '11, SAS vs. DEN",28,1,12,143,15,32,6,13,4,9,1,15,8,9,5,5,18,40,.469,.462,.444,11.9,3.3,1.3,0.7,0.8,0.4,2010-11,NBA
Patrick Patterson,"Dec 15, '10, HOU @ OKC",21,1,52,868,149,267,0,2,30,42,86,200,41,17,37,31,77,328,.558,.000,.714,16.7,6.3,3.8,0.8,0.3,0.7,2010-11,NBA
Nikola Peković,"Oct 27, '10, MIN vs. SAC",25,1,65,887,136,263,0,0,87,114,90,193,27,18,35,91,181,359,.517,,.763,13.6,5.5,3.0,0.4,0.3,0.5,2010-11,NBA
Dexter Pittman,"Apr 1, '11, MIA @ MIN",22,1,2,11,1,3,0,0,0,0,1,3,0,0,0,2,2,2,.333,,,5.5,1.0,1.5,0.0,0.0,0.0,2010-11,NBA
Quincy Pondexter,"Nov 6, '10, NOH @ MIL",22,1,66,734,73,180,18,50,24,34,23,88,28,17,10,16,63,188,.406,.360,.706,11.1,2.8,1.3,0.4,0.3,0.2,2010-11,NBA
Andy Rautins,"Nov 9, '10, NYK @ MIL",24,1,5,24,3,7,1,4,1,2,0,1,3,1,0,7,0,8,.429,.250,.500,4.8,1.6,0.2,0.6,0.2,0.0,2010-11,NBA
Samardo Samuels,"Oct 29, '10, CLE @ TOR",22,1,37,701,110,241,0,3,68,110,75,158,17,15,18,53,88,288,.456,.000,.618,18.9,7.8,4.3,0.5,0.4,0.5,2010-11,NBA
Larry Sanders,"Oct 27, '10, MIL @ NOH",22,1,60,872,116,268,0,0,28,50,59,178,16,22,72,38,117,260,.433,,.560,14.5,4.3,3.0,0.3,0.4,1.2,2010-11,NBA
Kevin Séraphin,"Nov 16, '10, WAS vs. TOR",21,1,58,635,66,147,0,0,22,31,80,152,10,17,28,42,126,154,.449,,.710,10.9,2.7,2.6,0.2,0.3,0.5,2010-11,NBA
Mustafa Shakur,"Jan 22, '11, WAS vs. BOS",26,1,22,159,21,59,1,10,8,15,7,22,25,5,3,18,15,51,.356,.100,.533,7.2,2.3,1.0,1.1,0.2,0.1,2010-11,NBA
Garret Siler,"Nov 3, '10, PHO vs. SAS",24,1,21,101,17,31,0,0,11,22,16,28,3,1,4,10,20,45,.548,,.500,4.8,2.1,1.3,0.1,0.0,0.2,2010-11,NBA
Ish Smith,"Oct 26, '10, HOU @ LAL",22,1,43,442,43,115,3,10,12,21,7,47,79,18,2,34,37,101,.374,.300,.571,10.3,2.3,1.1,1.8,0.4,0.0,2010-11,NBA
Tiago Splitter,"Nov 1, '10, SAS @ LAC",26,1,60,738,101,191,0,1,76,140,72,201,26,29,17,32,91,278,.529,.000,.543,12.3,4.6,3.4,0.4,0.5,0.3,2010-11,NBA
Lance Stephenson,"Feb 27, '11, IND vs. PHO",20,1,12,115,13,39,0,5,11,14,1,18,21,4,0,16,14,37,.333,.000,.786,9.6,3.1,1.5,1.8,0.3,0.0,2010-11,NBA
Pape Sy,"Apr 8, '11, ATL @ IND",22,1,3,21,2,6,0,1,3,3,2,3,2,1,0,3,1,7,.333,.000,1.000,7.0,2.3,1.0,0.7,0.3,0.0,2010-11,NBA
,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,2010-11,NBA
Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,2010-11,NBA
Evan Turner,"Oct 27, '10, PHI vs. MIA",22,1,78,1797,225,529,14,44,101,125,42,306,159,49,14,80,138,565,.425,.318,.808,23.0,7.2,3.9,2.0,0.6,0.2,2010-11,NBA
Ekpe Udoh,"Dec 10, '10, GSW vs. MIA",23,1,58,1030,97,222,0,0,42,64,80,181,40,22,86,48,144,236,.437,,.656,17.8,4.1,3.1,0.7,0.4,1.5,2010-11,NBA
Ben Uzoh,"Nov 15, '10, NJN @ LAC",22,1,42,438,61,144,3,8,33,56,30,61,69,13,8,25,29,158,.424,.375,.589,10.4,3.8,1.5,1.6,0.3,0.2,2010-11,NBA
Greivis Vásquez,"Oct 30, '10, MEM vs. MIN",24,1,70,860,95,233,25,86,34,44,12,73,151,22,4,70,83,249,.408,.291,.773,12.3,3.6,1.0,2.2,0.3,0.1,2010-11,NBA
John Wall,"Oct 28, '10, WAS @ ORL",20,1,69,2606,398,972,34,115,301,393,35,317,574,121,35,261,175,1131,.409,.296,.766,37.8,16.4,4.6,8.3,1.8,0.5,2010-11,NBA
Willie Warren,"Nov 1, '10, LAC vs. SAS",21,1,19,134,13,35,5,15,6,8,1,12,27,6,0,8,16,37,.371,.333,.750,7.1,1.9,0.6,1.4,0.3,0.0,2010-11,NBA
Hassan Whiteside,"Oct 27, '10, SAC @ MIN",21,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,2.0,0.0,0.0,0.0,0.0,0.0,2010-11,NBA
Danielle Adams,"Jun 4, '11, SAS vs. TUL",22,1,23,480,99,230,35,100,53,71,35,98,13,12,15,27,60,286,.430,.350,.746,20.9,12.4,4.3,0.6,0.5,0.7,2010-11,WNBA
Miranda Ayim,"Jun 4, '11, TUL @ SAS",23,1,3,42,4,9,0,0,0,2,4,7,2,2,1,4,7,8,.444,,.000,14.0,2.7,2.3,0.7,0.7,0.3,2010-11,WNBA
Angie Bjorklund,"Jun 17, '11, CHI vs. NYL",21,1,7,43,2,11,1,5,3,3,0,2,2,1,0,2,8,8,.182,.200,1.000,6.1,1.1,0.3,0.3,0.1,0.0,2010-11,WNBA
Jessica Breland,"Jun 5, '11, NYL @ ATL",23,1,13,75,9,23,0,0,2,2,3,14,4,2,7,3,9,20,.391,,1.000,5.8,1.5,1.1,0.3,0.2,0.5,2010-11,WNBA
Liz Cambage,"Jun 4, '11, TUL @ SAS",19,1,33,659,134,262,0,5,112,141,54,156,17,28,29,79,95,380,.511,.000,.794,20.0,11.5,4.7,0.5,0.8,0.9,2010-11,WNBA
Felicia Chester,"Jul 8, '11, NYL @ SAS",23,1,4,27,1,3,0,0,0,2,4,8,0,1,0,0,4,2,.333,,.000,6.8,0.5,2.0,0.0,0.3,0.0,2010-11,WNBA
Karima Christmas-Kelly,"Jun 4, '11, WAS @ CON",21,1,31,308,30,88,9,40,32,43,20,37,7,14,4,25,35,101,.341,.225,.744,9.9,3.3,1.2,0.2,0.5,0.1,2010-11,WNBA
Sydney Colson,"Jun 14, '11, NYL vs. ATL",21,1,16,86,7,20,3,7,5,6,0,6,10,4,2,17,9,22,.350,.429,.833,5.4,1.4,0.4,0.6,0.3,0.1,2010-11,WNBA
Victoria Dunlap,"Jun 4, '11, WAS @ CON",21,1,26,219,25,57,1,2,8,17,17,43,11,18,5,15,19,59,.439,.500,.471,8.4,2.3,1.7,0.4,0.7,0.2,2010-11,WNBA
Alexis Gray-Lawson,"Jun 17, '11, PHO vs. SAS",24,1,27,308,33,83,15,43,23,28,5,20,35,6,0,21,30,104,.398,.349,.821,11.4,3.9,0.7,1.3,0.2,0.0,2010-11,WNBA
Amber Harris,"Jun 3, '11, MIN @ LAS",23,1,27,278,33,83,0,0,23,31,24,60,11,3,11,13,33,89,.398,,.742,10.3,3.3,2.2,0.4,0.1,0.4,2010-11,WNBA
Ify Ibekwe,"Jun 4, '11, SEA vs. PHO",21,1,3,8,0,2,0,0,0,0,0,3,0,0,0,1,0,0,.000,,,2.7,0.0,1.0,0.0,0.0,0.0,2010-11,WNBA
Ewelina Kobryn,"Jul 1, '11, SEA @ CON",29,1,18,123,11,30,2,7,2,3,5,22,6,5,6,8,16,26,.367,.286,.667,6.8,1.4,1.2,0.3,0.3,0.3,2010-11,WNBA
Jantel Lavender,"Jun 3, '11, LAS vs. MIN",22,1,33,487,92,184,0,0,33,45,35,103,15,6,12,28,46,217,.500,,.733,14.8,6.6,3.1,0.5,0.2,0.4,2010-11,WNBA
Danielle McCray,"Jun 4, '11, CON vs. WAS",23,1,34,513,69,173,34,87,27,35,14,77,42,16,4,34,45,199,.399,.391,.771,15.1,5.9,2.3,1.2,0.5,0.1,2010-11,WNBA
Alex Montgomery,"Jun 5, '11, NYL @ ATL",22,1,30,271,28,85,8,18,11,17,15,54,21,10,7,19,33,75,.329,.444,.647,9.0,2.5,1.8,0.7,0.3,0.2,2010-11,WNBA
Maya Moore,"Jun 3, '11, MIN @ LAS",22,1,34,951,164,374,58,157,63,80,57,157,90,48,16,50,92,449,.439,.369,.788,28.0,13.2,4.6,2.6,1.4,0.5,2010-11,WNBA
Jenna O'Hea,"Jun 3, '11, LAS vs. MIN",24,1,31,507,49,113,28,63,22,28,15,47,40,12,5,26,46,148,.434,.444,.786,16.4,4.8,1.5,1.3,0.4,0.2,2010-11,WNBA
Kayla Pedersen,"Jun 4, '11, TUL @ SAS",22,1,33,784,80,199,22,68,43,54,25,120,58,35,12,42,79,225,.402,.324,.796,23.8,6.8,3.6,1.8,1.1,0.4,2010-11,WNBA
Porsha Phillips,"Jun 4, '11, SAS vs. TUL",23,1,31,258,23,59,0,0,9,19,18,58,9,5,12,9,32,55,.390,,.474,8.3,1.8,1.9,0.3,0.2,0.4,2010-11,WNBA
,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,2010-11,WNBA
Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,2010-11,WNBA
Ta'Shia Phillips,"Jun 4, '11, WAS @ CON",22,1,15,72,8,15,0,0,6,12,11,19,1,0,3,3,18,22,.533,,.500,4.8,1.5,1.3,0.1,0.0,0.2,2010-11,WNBA
Jeanette Pohlen-Mavunga,"Jun 4, '11, IND vs. CHI",22,1,34,539,48,102,29,62,13,15,10,47,33,13,4,21,32,138,.471,.468,.867,15.9,4.1,1.4,1.0,0.4,0.1,2010-11,WNBA
Chastity Reed,"Jun 4, '11, TUL @ SAS",22,1,11,145,17,46,0,1,4,6,2,21,8,3,1,12,26,38,.370,.000,.667,13.2,3.5,1.9,0.7,0.3,0.1,2010-11,WNBA
Danielle Robinson,"Jun 4, '11, SAS vs. TUL",22,1,34,786,98,213,0,1,84,93,24,79,132,28,4,60,76,280,.460,.000,.903,23.1,8.2,2.3,3.9,0.8,0.1,2010-11,WNBA
Carolyn Swords,"Jun 4, '11, CHI @ IND",21,1,29,218,28,53,0,0,21,24,17,51,9,5,7,16,26,77,.528,,.875,7.5,2.7,1.8,0.3,0.2,0.2,2010-11,WNBA
Jasmine Thomas,"Jun 4, '11, WAS @ CON",21,1,34,655,85,241,24,77,24,36,13,73,64,25,9,55,60,218,.353,.312,.667,19.3,6.4,2.1,1.9,0.7,0.3,2010-11,WNBA
Krystal Thomas,"Jun 17, '11, SEA vs. IND",22,1,15,120,10,17,0,0,3,6,5,12,2,2,7,10,22,23,.588,,.500,8.0,1.5,0.8,0.1,0.1,0.5,2010-11,WNBA
Courtney Vandersloot,"Jun 4, '11, CHI @ IND",22,1,34,777,84,215,16,59,36,47,5,67,127,24,13,92,86,220,.391,.271,.766,22.9,6.5,2.0,3.7,0.7,0.4,2010-11,WNBA
